"response_id","question_key","raw_response","primary_code","primary_code_label","matching_codes","needs_review"
6032,"why_apply_shs_vp","The ability to learn without financial troubles or problems and to save money.",1,"cost_financial_assistance","1",FALSE
6033,"why_apply_shs_vp","Para makapag aral ng libre dahil kapos po kami sa financial",1,"cost_financial_assistance","1",FALSE
6034,"why_apply_shs_vp","Because we are in need school discounts and my husband is the only one working for our family",1,"cost_financial_assistance","1;3;4",TRUE
6035,"why_apply_shs_vp","Not enough salary income",90,"other_substantive","90",TRUE
6036,"why_apply_shs_vp","Upang mabawasan ang babayarang matrikula (tuition fee) at iba pang bayarin sa pag-aaral",1,"cost_financial_assistance","1",FALSE
6037,"why_apply_shs_vp","big help lessen for financial family problem",1,"cost_financial_assistance","1;4",TRUE
6038,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6039,"why_apply_shs_vp","For free study in this private school and for free opportunity",3,"school_quality_private_opportunity","3",FALSE
6040,"why_apply_shs_vp","To receive financial assistance for my child Senior High School education.",1,"cost_financial_assistance","1;3",TRUE
6041,"why_apply_shs_vp","because we can't afford the tuition fees",1,"cost_financial_assistance","1",FALSE
6042,"why_apply_shs_vp","LACK OF FINANCIAL SUPPORT, FREE TUTION",1,"cost_financial_assistance","1",FALSE
6043,"why_apply_shs_vp","N/A",99,"blank_none_or_not_applicable","99",FALSE
6044,"why_apply_shs_vp","i didn't apply",90,"other_substantive","90",TRUE
6045,"why_apply_shs_vp","I applied to the shs voucher because me and my wife cannot afford tuition in private school",1,"cost_financial_assistance","1;3",TRUE
6046,"why_apply_shs_vp","TO LESSEN THE EXPENSES ON SCHOOL",1,"cost_financial_assistance","1;3",TRUE
6047,"why_apply_shs_vp","To learn",90,"other_substantive","90",TRUE
6048,"why_apply_shs_vp","Yes",90,"other_substantive","90",TRUE
6049,"why_apply_shs_vp","Financially Unstable",1,"cost_financial_assistance","1",FALSE
6050,"why_apply_shs_vp","nothing",99,"blank_none_or_not_applicable","99",FALSE
6051,"why_apply_shs_vp","for seniorhigh",90,"other_substantive","90",TRUE
6052,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6053,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6054,"why_apply_shs_vp","To get a free tuition",1,"cost_financial_assistance","1",FALSE
6055,"why_apply_shs_vp","N/A",99,"blank_none_or_not_applicable","99",FALSE
6056,"why_apply_shs_vp","N/A",99,"blank_none_or_not_applicable","99",FALSE
6057,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6058,"why_apply_shs_vp","Learners",90,"other_substantive","90",TRUE
6059,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6060,"why_apply_shs_vp","to secure a tuition subsidy that makes studying at private Senior High Schools more affordable.",1,"cost_financial_assistance","1;3",TRUE
6061,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6062,"why_apply_shs_vp","free tuition",1,"cost_financial_assistance","1",FALSE
6063,"why_apply_shs_vp","Financial problem",1,"cost_financial_assistance","1",FALSE
6064,"why_apply_shs_vp","Senior High Voucher",1,"cost_financial_assistance","1",FALSE
6065,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6066,"why_apply_shs_vp","it will help my child study in a private school with good facilities.",3,"school_quality_private_opportunity","3;9",TRUE
6067,"why_apply_shs_vp","we apply to SHS VP because it can help my tuition problem",1,"cost_financial_assistance","1",FALSE
6068,"why_apply_shs_vp","N/A",99,"blank_none_or_not_applicable","99",FALSE
6069,"why_apply_shs_vp","Learners",90,"other_substantive","90",TRUE
6070,"why_apply_shs_vp","Senior High Voucher",1,"cost_financial_assistance","1",FALSE
6071,"why_apply_shs_vp","The voucher program would help lessen the school expenses for my family",1,"cost_financial_assistance","1;3;4",TRUE
6072,"why_apply_shs_vp","N/A",99,"blank_none_or_not_applicable","99",FALSE
6073,"why_apply_shs_vp","N/A",99,"blank_none_or_not_applicable","99",FALSE
6074,"why_apply_shs_vp","The voucher program would help lessen the school expenses for my family",1,"cost_financial_assistance","1;3;4",TRUE
6075,"why_apply_shs_vp","Para makapag aral sa nais na  school ng learner na sa tingin nila ay mag excel Sila at para makabawas sa gastusin ng magulang since napakamahal na ng mga gastusin . education should not be a privilege to everyone it's a mandatory na makapag aral Ang lahat ng gusto mag aral.",1,"cost_financial_assistance","1;3",TRUE
6076,"why_apply_shs_vp","To access financial subsidies",1,"cost_financial_assistance","1",FALSE
6077,"why_apply_shs_vp","Good manners and right conduct",9,"positive_feedback_or_thanks","9",FALSE
6078,"why_apply_shs_vp","we don't have enough money to pay for the tuition",1,"cost_financial_assistance","1",FALSE
6079,"why_apply_shs_vp","many kids to get study",90,"other_substantive","90",TRUE
6080,"why_apply_shs_vp","Because it is a massive help in making quality edecation affordable and accessible.",1,"cost_financial_assistance","1;3",TRUE
6081,"why_apply_shs_vp","Because Notre Dame is the best option for my nephew to enroll and Notre Dame also came with a lot of benefits.",90,"other_substantive","90",TRUE
6082,"why_apply_shs_vp","N/A",99,"blank_none_or_not_applicable","99",FALSE
6083,"why_apply_shs_vp","to be free on tuition fee",1,"cost_financial_assistance","1",FALSE
6084,"why_apply_shs_vp","Because we don't have enough money to pay tuition.Because we don't have enough money to pay tuition.",1,"cost_financial_assistance","1",FALSE
6085,"why_apply_shs_vp","Good manners at right conduct",9,"positive_feedback_or_thanks","9",FALSE
6086,"why_apply_shs_vp","N/A",99,"blank_none_or_not_applicable","99",FALSE
6087,"why_apply_shs_vp","i have 5 kids , SHSVP is big help for me as single parents .",7,"family_vulnerability","7",FALSE
6088,"why_apply_shs_vp","Para makapag aral sa notre ang anak ko",90,"other_substantive","90",TRUE
6089,"why_apply_shs_vp","para magkaroon ng best learning ang aking anak",3,"school_quality_private_opportunity","3",FALSE
6090,"why_apply_shs_vp","for my niece future",3,"school_quality_private_opportunity","3",FALSE
6091,"why_apply_shs_vp","reduce my famiy finance problem",1,"cost_financial_assistance","1",FALSE
6092,"why_apply_shs_vp","to secure that he finish his study",90,"other_substantive","90",TRUE
6093,"why_apply_shs_vp","To help qualified grade 10 completers cover tuition",1,"cost_financial_assistance","1",FALSE
6094,"why_apply_shs_vp","TO LEARND",90,"other_substantive","90",TRUE
6095,"why_apply_shs_vp","Para Maka pag patuloy sa pag aaral",1,"cost_financial_assistance","1",FALSE
6096,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6097,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6098,"why_apply_shs_vp","For free tuition.",1,"cost_financial_assistance","1",FALSE
6099,"why_apply_shs_vp","its because i need the shs vp and don't have money to pay the tuition",1,"cost_financial_assistance","1",FALSE
6100,"why_apply_shs_vp","we can't afford to pay for the tuition due to our financial problem.",1,"cost_financial_assistance","1",FALSE
6101,"why_apply_shs_vp","For free tuition",1,"cost_financial_assistance","1",FALSE
6102,"why_apply_shs_vp","Vouncher",90,"other_substantive","90",TRUE
6103,"why_apply_shs_vp","low source of income",90,"other_substantive","90",TRUE
6104,"why_apply_shs_vp","Para makatipid sa eskwelahang papasukan",1,"cost_financial_assistance","1",FALSE
6105,"why_apply_shs_vp","To lessen school fees",1,"cost_financial_assistance","1;3",TRUE
6106,"why_apply_shs_vp","To reduce school tuition fees",1,"cost_financial_assistance","1;3",TRUE
6107,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6108,"why_apply_shs_vp","Para po maka less po sa gagastusin dahil po house wife lang po Ako Ang Ang tatay po Ng ank ko ay nag sideline lang po Ng work",90,"other_substantive","90",TRUE
6109,"why_apply_shs_vp","they have a voucher and they have a free tuition",1,"cost_financial_assistance","1",FALSE
6110,"why_apply_shs_vp","Low income of my family",4,"school_or_person_recommended","4",FALSE
6111,"why_apply_shs_vp","No ability to pay for tuition",1,"cost_financial_assistance","1",FALSE
6112,"why_apply_shs_vp","To help support my studies and reduce school expenses",1,"cost_financial_assistance","1;3",TRUE
6113,"why_apply_shs_vp","Para makatipid",1,"cost_financial_assistance","1",FALSE
6114,"why_apply_shs_vp","It was offered by ICP",90,"other_substantive","90",TRUE
6115,"why_apply_shs_vp","because we can't afford the tuition",1,"cost_financial_assistance","1",FALSE
6116,"why_apply_shs_vp","For free tuition of my daughter. I can't afford her study.",1,"cost_financial_assistance","1",FALSE
6117,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6118,"why_apply_shs_vp","We applied to the Senior High School Voucher Program because we believe education should not be limited by financial constraints. The voucher allows my sister to pursue her SHS in a private institution that offers high level of education while easing the financial burden in our family",1,"cost_financial_assistance","1;3;4",TRUE
6119,"why_apply_shs_vp","NOTRE DAME",90,"other_substantive","90",TRUE
6120,"why_apply_shs_vp","To help reduce financial expenses for my child’s senior high school education",1,"cost_financial_assistance","1;3",TRUE
6121,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6122,"why_apply_shs_vp","para lalo matuto ang aking anak",90,"other_substantive","90",TRUE
6123,"why_apply_shs_vp","For free tuition",1,"cost_financial_assistance","1",FALSE
6124,"why_apply_shs_vp","its a big opportunity to have a voucher thats full provided for them",1,"cost_financial_assistance","1;3",TRUE
6125,"why_apply_shs_vp","scholarship VP can atlease provide financial support for us a parent tuition fee student matirial and living expenses, so hopefully we are quarter to it,",1,"cost_financial_assistance","1",FALSE
6126,"why_apply_shs_vp","DAHIL KAMI PO AY WALANG KAKAYAHANG MAGBAYAD NG NAPAKALAKING TUITION FEE DAHIL ISA LANG PO ANG NAGTATRABAHO SAAMING PAMILYA AT KULANG NA KULANG SA MGA GASTUSIN SA BAHAY AT MGA BAYARIN",1,"cost_financial_assistance","1",FALSE
6127,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6128,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6129,"why_apply_shs_vp","For Tution Fee Assisstance",90,"other_substantive","90",TRUE
6130,"why_apply_shs_vp","I applied to the SHS Voucher Program to help lessen my family's educational expenses and allow me to continue my senior high school education in a private school.",1,"cost_financial_assistance","1;3;4",TRUE
6131,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6132,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6133,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6134,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6135,"why_apply_shs_vp","to less tuition fee",1,"cost_financial_assistance","1",FALSE
6136,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6137,"why_apply_shs_vp","Free Tuition",1,"cost_financial_assistance","1",FALSE
6138,"why_apply_shs_vp","Its a previledge to avail VP and enroll in good school like NotreDame",3,"school_quality_private_opportunity","3;9",TRUE
6139,"why_apply_shs_vp","To get a free tuition for 2 years in SHS",1,"cost_financial_assistance","1",FALSE
6140,"why_apply_shs_vp","FREE TUITION",1,"cost_financial_assistance","1",FALSE
6141,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6142,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6143,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6144,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6145,"why_apply_shs_vp","For my child to study for free",90,"other_substantive","90",TRUE
6146,"why_apply_shs_vp","Because i want more learning to my child",3,"school_quality_private_opportunity","3",FALSE
6147,"why_apply_shs_vp","Because honestly I can’t afford to pay tuition in a private school",1,"cost_financial_assistance","1;3",TRUE
6148,"why_apply_shs_vp","FOR SCHOLARSHIP PROGRAM",90,"other_substantive","90",TRUE
6149,"why_apply_shs_vp","Para makakuha ng libreng tuition mula sa gobyerno para sa Senior Highschool. Dahil may iba pang nagaaral tulad ng kolehiyo..",1,"cost_financial_assistance","1;3",TRUE
6150,"why_apply_shs_vp","BECAUSE OF THE FREE TUITION TO SUPPORT MY CHILDS EDUCATION",1,"cost_financial_assistance","1;3",TRUE
6151,"why_apply_shs_vp","To reduce the tuition fee and have a chance  to finish my study",1,"cost_financial_assistance","1",FALSE
6152,"why_apply_shs_vp","GOVERNTMENT SUBSIDY",1,"cost_financial_assistance","1",FALSE
6153,"why_apply_shs_vp","This is a big help for me us an OFW specially in a Financial.",1,"cost_financial_assistance","1",FALSE
6154,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6155,"why_apply_shs_vp","I WANT TO FUCOSE IN MY SHS BECAUSE I WANT TO BE A F.A",90,"other_substantive","90",TRUE
6156,"why_apply_shs_vp","Because we don't have enough money to pay the full amount of the tuition fee because my father is a construction worker",1,"cost_financial_assistance","1",FALSE
6157,"why_apply_shs_vp","unable to afford tuition fees at private school",1,"cost_financial_assistance","1;3",TRUE
6158,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6159,"why_apply_shs_vp","For financial",1,"cost_financial_assistance","1",FALSE
6160,"why_apply_shs_vp","For the free tuition",1,"cost_financial_assistance","1",FALSE
6161,"why_apply_shs_vp","to have a government financial assistance",1,"cost_financial_assistance","1",FALSE
6162,"why_apply_shs_vp","Nag fill up ng form at nagsubmit ng mga requirements",90,"other_substantive","90",TRUE
6163,"why_apply_shs_vp","Not enough source of income",90,"other_substantive","90",TRUE
6164,"why_apply_shs_vp","We don't enough budget to cover her daily allowance and tuition, that's why I apply the SHS VP",1,"cost_financial_assistance","1",FALSE
6165,"why_apply_shs_vp","Malaking tulong po ito para makaless sa mga gastusin po namin.",1,"cost_financial_assistance","1",FALSE
6166,"why_apply_shs_vp","Dahil walang sapat na kakayanan para sa tuition ng aking anak",1,"cost_financial_assistance","1",FALSE
6167,"why_apply_shs_vp","So that my daughter can continue studying in private school with the support of the program",1,"cost_financial_assistance","1;3",TRUE
6168,"why_apply_shs_vp","To receive financial assistance for Senior High School tuition and reduce our educational expenses.",1,"cost_financial_assistance","1;3",TRUE
6169,"why_apply_shs_vp","To ease off the expenses in everyday life",1,"cost_financial_assistance","1",FALSE
6170,"why_apply_shs_vp","Im applying because my child is graduated from  a public shool and i am aware of the DepEd rules that category B learners are automatically eligible for this program.",5,"awareness_or_eligibility","5",FALSE
6171,"why_apply_shs_vp","Because it will help me with the educational expenses",1,"cost_financial_assistance","1;3",TRUE
6172,"why_apply_shs_vp","So that can save money",1,"cost_financial_assistance","1",FALSE
6173,"why_apply_shs_vp","Not enough source of income",90,"other_substantive","90",TRUE
6174,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6175,"why_apply_shs_vp","to have a government financial assistance",1,"cost_financial_assistance","1",FALSE
6176,"why_apply_shs_vp","For scholarships",90,"other_substantive","90",TRUE
6177,"why_apply_shs_vp","kase wala kaming pera para sa pambayad sa school",1,"cost_financial_assistance","1;3",TRUE
6178,"why_apply_shs_vp","for financial support",1,"cost_financial_assistance","1",FALSE
6179,"why_apply_shs_vp","para libre sa pag aaral",1,"cost_financial_assistance","1",FALSE
6180,"why_apply_shs_vp","Big help on our expenses",1,"cost_financial_assistance","1",FALSE
6181,"why_apply_shs_vp","Para mabawasan gastusin sa bahay",1,"cost_financial_assistance","1",FALSE
6182,"why_apply_shs_vp","To be part of shs vp",90,"other_substantive","90",TRUE
6183,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6184,"why_apply_shs_vp","Para makabawas sa gastuhin, lalo na sa pang araw araw at mahal lahat ng mga bilihin",1,"cost_financial_assistance","1",FALSE
6185,"why_apply_shs_vp","N/A",99,"blank_none_or_not_applicable","99",FALSE
6186,"why_apply_shs_vp","Para makapagpatuloy ng pag aaral ng shs",1,"cost_financial_assistance","1",FALSE
6187,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6188,"why_apply_shs_vp","Because it is the only near school",2,"distance_transport_proximity","2;3",TRUE
6189,"why_apply_shs_vp","To help cover my tuition fees.",1,"cost_financial_assistance","1",FALSE
6190,"why_apply_shs_vp","To reduce tuition fees in private schools",1,"cost_financial_assistance","1;3",TRUE
6191,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6192,"why_apply_shs_vp","To get my daughter to a better school without having to pay for tuition fee.",1,"cost_financial_assistance","1;3",TRUE
6193,"why_apply_shs_vp","To provide tuition fee",1,"cost_financial_assistance","1",FALSE
6194,"why_apply_shs_vp","N/A",99,"blank_none_or_not_applicable","99",FALSE
6195,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6196,"why_apply_shs_vp","Financial problem",1,"cost_financial_assistance","1",FALSE
6197,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6198,"why_apply_shs_vp","No tuition fee",1,"cost_financial_assistance","1",FALSE
6199,"why_apply_shs_vp","Dahil sa Libreng tuition fee",1,"cost_financial_assistance","1",FALSE
6200,"why_apply_shs_vp","N/A",99,"blank_none_or_not_applicable","99",FALSE
6201,"why_apply_shs_vp","Lack of financial capability",1,"cost_financial_assistance","1",FALSE
6202,"why_apply_shs_vp","for financial",1,"cost_financial_assistance","1",FALSE
6203,"why_apply_shs_vp","Because i need",90,"other_substantive","90",TRUE
6204,"why_apply_shs_vp","to reduce expenses and to have a free tuition fee",1,"cost_financial_assistance","1",FALSE
6205,"why_apply_shs_vp","N/A",99,"blank_none_or_not_applicable","99",FALSE
6206,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6207,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6208,"why_apply_shs_vp","para sa voucher",1,"cost_financial_assistance","1",FALSE
6209,"why_apply_shs_vp","Para mabawasan ang gastusin sa school kahit papaano",1,"cost_financial_assistance","1;3",TRUE
6210,"why_apply_shs_vp","Dahil po ang kanyang magulang ay walang trabaho, sa tulong ng kanyang kuya kaya sha nakapag aral bagamat ganon po ay kapos po sa pang araw araw na gastos kaya po malaking tulong po sa kanya ang pag kakaroon ng SHS VP",1,"cost_financial_assistance","1",FALSE
6211,"why_apply_shs_vp","tuition discount,",1,"cost_financial_assistance","1",FALSE
6212,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6213,"why_apply_shs_vp","It’s not enough my salaries for all they need",90,"other_substantive","90",TRUE
6214,"why_apply_shs_vp","Our income is not enough to send learner to school",3,"school_quality_private_opportunity","3",FALSE
6215,"why_apply_shs_vp","Upang makapag aral ang aking anak sa gusto nyang paaralan at strand ng libre at upang ma bawasan ang mga gastusin ng pamilya",1,"cost_financial_assistance","1",FALSE
6216,"why_apply_shs_vp","TO HAVE A FULL FREE TUITION",1,"cost_financial_assistance","1",FALSE
6217,"why_apply_shs_vp","Free tuition fee",1,"cost_financial_assistance","1",FALSE
6218,"why_apply_shs_vp","For free tuition",1,"cost_financial_assistance","1",FALSE
6219,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6220,"why_apply_shs_vp","To have a free tuition fee",1,"cost_financial_assistance","1",FALSE
6221,"why_apply_shs_vp","We can't afford to pay tuition",1,"cost_financial_assistance","1",FALSE
6222,"why_apply_shs_vp","I want my daughter to experience this kind of school to experience good education despite of  my job",3,"school_quality_private_opportunity","3;9",TRUE
6223,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6224,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6225,"why_apply_shs_vp","Need financial help",1,"cost_financial_assistance","1",FALSE
6226,"why_apply_shs_vp","we dont have enough money for tuition",1,"cost_financial_assistance","1",FALSE
6227,"why_apply_shs_vp","Financial incapability",1,"cost_financial_assistance","1",FALSE
6228,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6229,"why_apply_shs_vp","To reduce school fees and expenses. Our family has limited income, so the voucher will help cover the costs of studying in a private senior high school.",1,"cost_financial_assistance","1;3;4",TRUE
6230,"why_apply_shs_vp","Because i see it in the school. And i think it’s beautiful",3,"school_quality_private_opportunity","3",FALSE
6231,"why_apply_shs_vp","Para sa tuitiom ng akin anak dahil hindi sapat ang aking kinikita",90,"other_substantive","90",TRUE
6232,"why_apply_shs_vp","To help us to provide the financial expenses of my brothers education",1,"cost_financial_assistance","1;3",TRUE
6233,"why_apply_shs_vp","Cannot afford the tuition",1,"cost_financial_assistance","1",FALSE
6234,"why_apply_shs_vp","free tuition fee",1,"cost_financial_assistance","1",FALSE
6235,"why_apply_shs_vp","N/A",99,"blank_none_or_not_applicable","99",FALSE
6236,"why_apply_shs_vp","Because we can't afford to pay tuition",1,"cost_financial_assistance","1",FALSE
6237,"why_apply_shs_vp","NA",99,"blank_none_or_not_applicable","99",FALSE
6238,"why_apply_shs_vp","To support fenancial needs of my son",1,"cost_financial_assistance","1",FALSE
6239,"why_apply_shs_vp","Can't afford to pay",1,"cost_financial_assistance","1",FALSE
6240,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6241,"why_apply_shs_vp","since our family cannot afford to study in a private school due to financial constraints, and because there are three of us sibling's studying at the same time while only our father is working to provide for our family",1,"cost_financial_assistance","1;3;4",TRUE
6242,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6243,"why_apply_shs_vp","To help my family with education expenses. Because my family cannot afford full tuition in private school.To continue my education despite financial difficulties.",1,"cost_financial_assistance","1;3;4;8",TRUE
6244,"why_apply_shs_vp","Para makaless sa mga bayarin o gastusin sa pag aaral ng anak ko.",1,"cost_financial_assistance","1",FALSE
6245,"why_apply_shs_vp","TO HELP MY CHILD'S EDUCATION",3,"school_quality_private_opportunity","3",FALSE
6246,"why_apply_shs_vp","Free study",90,"other_substantive","90",TRUE
6247,"why_apply_shs_vp","So that we can avail free tuition fee..",1,"cost_financial_assistance","1",FALSE
6248,"why_apply_shs_vp","To receive financial assistance for tuition and other school expenses in Senior High School.",1,"cost_financial_assistance","1;3",TRUE
6249,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6250,"why_apply_shs_vp","Because we have not enough money to sustain",1,"cost_financial_assistance","1",FALSE
6251,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6252,"why_apply_shs_vp","To receive financial assistance for education",1,"cost_financial_assistance","1;3",TRUE
6253,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6254,"why_apply_shs_vp","Dahil sa kakulangan sa pera , at para matutong mabuti ang magaaral .",90,"other_substantive","90",TRUE
6255,"why_apply_shs_vp","TO HELP REDUCE OUR EXPENSES FOR TUITION",1,"cost_financial_assistance","1",FALSE
6256,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6257,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6258,"why_apply_shs_vp","NA",99,"blank_none_or_not_applicable","99",FALSE
6259,"why_apply_shs_vp","N/A",99,"blank_none_or_not_applicable","99",FALSE
6260,"why_apply_shs_vp","N/A",99,"blank_none_or_not_applicable","99",FALSE
6261,"why_apply_shs_vp","TO AVAIL THE SCHOLARSHIP PROGRAM OFFER",90,"other_substantive","90",TRUE
6262,"why_apply_shs_vp","So that the school fees are not too heavy to pay,especially there are other fees like school projects and other more",3,"school_quality_private_opportunity","3",FALSE
6263,"why_apply_shs_vp","For free tuition fee.",1,"cost_financial_assistance","1",FALSE
6264,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6265,"why_apply_shs_vp","N/A",99,"blank_none_or_not_applicable","99",FALSE
6266,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6267,"why_apply_shs_vp","To receive financial subsidies that offset the tuition and fees for enrolling in schools",1,"cost_financial_assistance","1;3",TRUE
6268,"why_apply_shs_vp","NA",99,"blank_none_or_not_applicable","99",FALSE
6269,"why_apply_shs_vp","N/A",99,"blank_none_or_not_applicable","99",FALSE
6270,"why_apply_shs_vp","We applied SHS VP to help support the educational expenses of my son and give him access to quality senior high school education,this assistance will allow him to fucos in his studies,achieve to his academic goals,and prepare for a successful future.",1,"cost_financial_assistance","1;3",TRUE
6271,"why_apply_shs_vp","para, makalibre and hindi nagagastos",1,"cost_financial_assistance","1",FALSE
6272,"why_apply_shs_vp","I cannot afford to pay  the tuition fee.",1,"cost_financial_assistance","1",FALSE
6273,"why_apply_shs_vp","Para wala ng tuition na babayaran",1,"cost_financial_assistance","1",FALSE
6274,"why_apply_shs_vp","Not enough funds",90,"other_substantive","90",TRUE
6275,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6276,"why_apply_shs_vp","Because our financial  is unstable",1,"cost_financial_assistance","1",FALSE
6277,"why_apply_shs_vp","i applied for the shs voucher program because it would help me and my family with the expenses. i want to continue my studies in a good school and focus on my education without worrying too much about financial side",1,"cost_financial_assistance","1;3;4;9",TRUE
6278,"why_apply_shs_vp","to help financially and encourage my son to study well.",1,"cost_financial_assistance","1",FALSE
6279,"why_apply_shs_vp","Because it helps us. We paid less",1,"cost_financial_assistance","1",FALSE
6280,"why_apply_shs_vp","HAVE SCHOLARSHIP",90,"other_substantive","90",TRUE
6281,"why_apply_shs_vp","His not required esc cause his transferee",90,"other_substantive","90",TRUE
6282,"why_apply_shs_vp","To get a free tuition fee in private school,because we can't afford to pay.",1,"cost_financial_assistance","1;3",TRUE
6283,"why_apply_shs_vp","Financial support",1,"cost_financial_assistance","1",FALSE
6284,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6285,"why_apply_shs_vp","My parents are separated. My father had prostate cancer before, leaving him weak and unable to earn enough for any expenses po. My mother now has a new family with its own expenses, so support po is limited. This voucher is only my chance to continue studying and achieve my dreams.",1,"cost_financial_assistance","1;4",TRUE
6286,"why_apply_shs_vp","Because I want to study in private school affordably",1,"cost_financial_assistance","1;3",TRUE
6287,"why_apply_shs_vp","I applied so we can make sure my child will be able to graduate",90,"other_substantive","90",TRUE
6288,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6289,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6290,"why_apply_shs_vp","Because our family cannot pay full tuition and  can't provide allowance at the same time",1,"cost_financial_assistance","1;4",TRUE
6291,"why_apply_shs_vp","Para makasave sa gastos",90,"other_substantive","90",TRUE
6292,"why_apply_shs_vp","Para maka pag patoloy sa pag aaral ang anak ko.",1,"cost_financial_assistance","1",FALSE
6293,"why_apply_shs_vp","Kasi po Wlang pmbayad ng tuition",1,"cost_financial_assistance","1",FALSE
6294,"why_apply_shs_vp","We do not have much money to support the students schooling, the ESC will be a big help so that  I can support the student to continue and finish his Senior High Schoopl",1,"cost_financial_assistance","1;3",TRUE
6295,"why_apply_shs_vp","To avail the free tuition for my Nephew so that I can support him in other school expenses",1,"cost_financial_assistance","1;3",TRUE
6296,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6297,"why_apply_shs_vp","to finish my studies",90,"other_substantive","90",TRUE
6298,"why_apply_shs_vp","Gusto ng anak ko mapagpatuloy ng anak ko ang kanyang pag aaral para sa kanyang mga pangarap",1,"cost_financial_assistance","1;3",TRUE
6299,"why_apply_shs_vp","Upang masupurtahan sa pag aaral Ang aking anak",1,"cost_financial_assistance","1",FALSE
6300,"why_apply_shs_vp","Para patuloy na makapag-aral ang bata",90,"other_substantive","90",TRUE
6301,"why_apply_shs_vp","para po maka less gastos kasi wala kaming perang pambayad sa tuition",1,"cost_financial_assistance","1",FALSE
6302,"why_apply_shs_vp",,99,"blank_none_or_not_applicable","99",FALSE
6303,"why_apply_shs_vp","Gusto ng anak ko mapagpatuloy ang kanyang pagaaral at makapagtpos paras kanyang mga pangarap",1,"cost_financial_assistance","1;3",TRUE
6304,"why_apply_shs_vp","Tuition",1,"cost_financial_assistance","1",FALSE
