school_id,region_code,full_division_code,full_municipality_code,treatment_status,time_point,grade,level_group,reading_category,student_count,english_assessed,percent_of_english_assessed
301963,5,503,50316,Control,BoSY,Grade 10,3-level,instructional,59,148,39.86486486486486
340567,15,1505,150501,Treatment,BoSY,Grade 10,3-level,instructional,20,229,8.733624454148472
320606,15,1515,151502,Treatment,BoSY,Grade 10,3-level,instructional,71,361,19.667590027700832
320202,15,1511,151101,Treatment,BoSY,Grade 10,3-level,instructional,34,132,25.757575757575758
305310,15,1507,150703,Treatment,BoSY,Grade 10,3-level,instructional,2,291,0.6872852233676976
305418,15,1513,151301,Treatment,BoSY,Grade 10,3-level,instructional,47,861,5.458768873403019
500565,15,1515,151502,Treatment,BoSY,Grade 10,3-level,instructional,176,901,19.533851276359602
301258,4,413,41308,Treatment,BoSY,Grade 10,3-level,instructional,21,468,4.487179487179487
301214,4,411,41101,Treatment,BoSY,Grade 10,3-level,instructional,98,594,16.4983164983165
301497,4,414,41401,Treatment,BoSY,Grade 10,3-level,instructional,116,357,32.49299719887955
305411,15,1515,151502,Treatment,BoSY,Grade 10,3-level,instructional,165,1030,16.019417475728154
305420,15,1513,151301,Treatment,BoSY,Grade 10,3-level,instructional,85,1270,6.692913385826771
301231,4,413,41302,Control,BoSY,Grade 10,3-level,instructional,7,189,3.7037037037037037
301188,4,402,40201,Control,BoSY,Grade 10,3-level,instructional,0,647,0
307913,4,413,41309,Control,BoSY,Grade 10,3-level,instructional,4,293,1.3651877133105803
500566,15,1507,150710,Control,BoSY,Grade 10,3-level,instructional,87,635,13.700787401574804
305453,15,1510,151001,Control,BoSY,Grade 10,3-level,instructional,28,701,3.9942938659058487
305311,15,1507,150702,Control,BoSY,Grade 10,3-level,instructional,78,325,24
301425,4,401,40101,Control,BoSY,Grade 10,3-level,instructional,135,813,16.605166051660518
301202,4,408,40812,Control,BoSY,Grade 10,3-level,instructional,74,322,22.981366459627328
305412,15,1515,151502,Control,BoSY,Grade 10,3-level,instructional,110,933,11.789924973204716
308105,4,417,41703,Control,BoSY,Grade 10,3-level,instructional,232,694,33.429394812680115
305341,15,1514,151401,Control,BoSY,Grade 10,3-level,instructional,185,1599,11.569731081926204
319604,15,1512,151201,Control,BoSY,Grade 10,3-level,instructional,13,295,4.406779661016949
305568,15,1516,151601,Control,BoSY,Grade 10,3-level,instructional,59,395,14.936708860759493
305434,15,1503,150301,Control,BoSY,Grade 10,3-level,instructional,94,789,11.913814955640051
301464,4,417,41710,Control,BoSY,Grade 10,3-level,instructional,0,542,0
305461,15,1515,151502,Control,BoSY,Grade 10,3-level,instructional,0,261,0
305384,15,1501,150101,Control,BoSY,Grade 10,3-level,instructional,27,451,5.986696230598669
301143,4,421,42101,Control,BoSY,Grade 10,3-level,instructional,15,1093,1.3723696248856359
305340,15,1514,151401,Control,BoSY,Grade 10,3-level,instructional,88,1369,6.428049671292914
305302,15,1507,150709,Treatment,BoSY,Grade 10,3-level,instructional,285,1036,27.50965250965251
308103,4,417,41712,Control,BoSY,Grade 10,3-level,instructional,83,258,32.17054263565891
308130,4,417,41711,Control,BoSY,Grade 10,3-level,instructional,0,156,0
301227,4,420,42001,Control,BoSY,Grade 10,3-level,instructional,70,1227,5.704971475142624
305334,15,1514,151401,Control,BoSY,Grade 10,3-level,instructional,18,648,2.7777777777777777
305367,15,1512,151201,Control,BoSY,Grade 10,3-level,instructional,110,936,11.752136752136753
305635,15,1514,151401,Control,BoSY,Grade 10,3-level,instructional,34,411,8.27250608272506
301218,4,408,40814,Control,BoSY,Grade 10,3-level,instructional,349,1782,19.58473625140292
308501,4,415,41501,Control,BoSY,Grade 10,3-level,instructional,115,518,22.2007722007722
500332,15,1506,150601,Control,BoSY,Grade 10,3-level,instructional,22,398,5.527638190954774
305471,15,1509,150901,Control,BoSY,Grade 10,3-level,instructional,17,482,3.5269709543568464
305376,15,1501,150101,Treatment,BoSY,Grade 10,3-level,instructional,40,789,5.069708491761724
301432,4,417,41705,Control,BoSY,Grade 10,3-level,instructional,145,489,29.652351738241308
305459,15,1515,151502,Control,BoSY,Grade 10,3-level,instructional,117,1001,11.688311688311689
305313,15,1507,150708,Control,BoSY,Grade 10,3-level,instructional,35,529,6.616257088846881
301186,4,410,41001,Control,BoSY,Grade 10,3-level,instructional,332,1607,20.659614187927815
301184,4,410,41001,Control,BoSY,Grade 10,3-level,instructional,0,921,0
305295,15,1507,150710,Control,BoSY,Grade 10,3-level,instructional,35,1261,2.775574940523394
301416,4,422,42201,Control,BoSY,Grade 10,3-level,instructional,0,129,0
305450,15,1505,150501,Treatment,BoSY,Grade 10,3-level,instructional,63,368,17.119565217391305
301403,4,416,41606,Control,BoSY,Grade 10,3-level,instructional,42,447,9.395973154362416
301451,4,417,41708,Control,BoSY,Grade 10,3-level,instructional,1,280,0.35714285714285715
305338,15,1514,151401,Control,BoSY,Grade 10,3-level,instructional,188,748,25.13368983957219
301257,4,413,41312,Control,BoSY,Grade 10,3-level,instructional,641,1922,33.350676378772114
305416,15,1513,151301,Control,BoSY,Grade 10,3-level,instructional,194,900,21.555555555555557
305337,15,1514,151401,Control,BoSY,Grade 10,3-level,instructional,1108,1990,55.678391959798994
305353,15,1514,151401,Control,BoSY,Grade 10,3-level,instructional,28,505,5.544554455445544
301197,4,408,40812,Control,BoSY,Grade 10,3-level,instructional,14,343,4.081632653061225
301236,4,413,41308,Treatment,BoSY,Grade 10,3-level,instructional,26,239,10.878661087866108
305444,15,1516,151601,Control,BoSY,Grade 10,3-level,instructional,80,352,22.727272727272727
320306,15,1503,150301,Control,BoSY,Grade 10,3-level,instructional,137,740,18.513513513513512
301489,4,414,41401,Control,BoSY,Grade 10,3-level,instructional,58,293,19.795221843003414
301507,4,418,41801,Control,BoSY,Grade 10,3-level,instructional,42,128,32.8125
301456,4,417,41710,Control,BoSY,Grade 10,3-level,instructional,109,516,21.124031007751938
301238,4,413,41303,Control,BoSY,Grade 10,3-level,instructional,22,512,4.296875
305438,15,1516,151601,Control,BoSY,Grade 10,3-level,instructional,162,897,18.06020066889632
305324,15,1514,151401,Control,BoSY,Grade 10,3-level,instructional,3,298,1.0067114093959733
305454,15,1510,151001,Control,BoSY,Grade 10,3-level,instructional,59,128,46.09375
308122,4,417,41708,Control,BoSY,Grade 10,3-level,instructional,2,182,1.098901098901099
301508,4,418,41801,Control,BoSY,Grade 10,3-level,instructional,43,216,19.90740740740741
305465,15,1515,151502,Control,BoSY,Grade 10,3-level,instructional,39,844,4.62085308056872
305428,15,1511,151101,Control,BoSY,Grade 10,3-level,instructional,45,376,11.96808510638298
301175,4,408,40807,Control,BoSY,Grade 10,3-level,instructional,55,552,9.96376811594203
301437,4,417,41704,Control,BoSY,Grade 10,3-level,instructional,153,913,16.757940854326396
320204,15,1511,151101,Control,BoSY,Grade 10,3-level,instructional,66,473,13.953488372093023
305447,15,1505,150501,Control,BoSY,Grade 10,3-level,instructional,0,566,0
301438,4,417,41704,Control,BoSY,Grade 10,3-level,instructional,23,444,5.18018018018018
308135,4,417,41708,Control,BoSY,Grade 10,3-level,instructional,45,420,10.714285714285714
301418,4,401,40101,Control,BoSY,Grade 10,3-level,instructional,287,2681,10.704960835509139
305288,15,1507,150710,Control,BoSY,Grade 10,3-level,instructional,123,745,16.51006711409396
301265,4,413,41301,Control,BoSY,Grade 10,3-level,instructional,53,396,13.383838383838384
305442,15,1516,151601,Control,BoSY,Grade 10,3-level,instructional,39,270,14.444444444444445
500339,15,1505,150501,Control,BoSY,Grade 10,3-level,instructional,32,371,8.625336927223719
305435,15,1503,150301,Control,BoSY,Grade 10,3-level,instructional,62,423,14.657210401891254
308134,4,417,41708,Control,BoSY,Grade 10,3-level,instructional,70,492,14.227642276422765
305452,15,1505,150501,Control,BoSY,Grade 10,3-level,instructional,34,640,5.3125
312330,7,703,70308,Treatment,BoSY,Grade 10,3-level,instructional,43,88,48.86363636363637
305710,7,703,70302,Treatment,BoSY,Grade 10,3-level,instructional,11,78,14.102564102564102
305655,11,1101,110101,Treatment,BoSY,Grade 10,3-level,instructional,8,25,32
305581,7,703,70303,Treatment,BoSY,Grade 10,3-level,instructional,13,41,31.70731707317073
303130,7,703,70309,Treatment,BoSY,Grade 10,3-level,instructional,27,208,12.98076923076923
312354,7,703,70309,Treatment,BoSY,Grade 10,3-level,instructional,1,24,4.166666666666667
305849,11,1105,110503,Treatment,BoSY,Grade 10,3-level,instructional,0,21,0
305500,11,1101,110101,Treatment,BoSY,Grade 10,3-level,instructional,8,29,27.586206896551722
312355,7,703,70304,Treatment,BoSY,Grade 10,3-level,instructional,19,44,43.18181818181818
501903,11,1110,111001,Treatment,BoSY,Grade 10,3-level,instructional,12,23,52.17391304347826
500665,7,705,70527,Control,BoSY,Grade 10,3-level,instructional,20,75,26.666666666666668
312462,7,705,70520,Control,BoSY,Grade 10,3-level,instructional,3,14,21.428571428571427
306038,11,1102,110202,Control,BoSY,Grade 10,3-level,instructional,6,29,20.689655172413794
500221,7,705,70527,Control,BoSY,Grade 10,3-level,instructional,7,31,22.580645161290324
500744,7,708,70801,Control,BoSY,Grade 10,3-level,instructional,1,41,2.4390243902439024
305884,11,1101,110101,Control,BoSY,Grade 10,3-level,instructional,4,99,4.040404040404041
303170,7,709,70901,Control,BoSY,Grade 10,3-level,instructional,10,51,19.607843137254903
500787,7,708,70801,Control,BoSY,Grade 10,3-level,instructional,6,49,12.244897959183673
500667,7,705,70528,Control,BoSY,Grade 10,3-level,instructional,12,50,24
501071,11,1101,110101,Control,BoSY,Grade 10,3-level,instructional,12,22,54.54545454545455
303046,7,705,70527,Control,BoSY,Grade 10,3-level,instructional,54,95,56.8421052631579
325303,7,707,70701,Control,BoSY,Grade 10,3-level,instructional,17,93,18.27956989247312
500208,7,703,70305,Control,BoSY,Grade 10,3-level,instructional,0,14,0
312401,7,705,70525,Control,BoSY,Grade 10,3-level,instructional,0,68,0
303136,7,706,70601,Control,BoSY,Grade 10,3-level,instructional,14,66,21.21212121212121
312435,7,707,70701,Control,BoSY,Grade 10,3-level,instructional,2,34,5.882352941176471
502186,11,1101,110101,Control,BoSY,Grade 10,3-level,instructional,3,14,21.428571428571427
500782,7,708,70801,Control,BoSY,Grade 10,3-level,instructional,43,221,19.457013574660632
306086,11,1106,110606,Control,BoSY,Grade 10,3-level,instructional,0,19,0
305755,7,705,70529,Control,BoSY,Grade 10,3-level,instructional,18,92,19.565217391304348
305665,11,1101,110101,Control,BoSY,Grade 10,3-level,instructional,1,15,6.666666666666667
501635,7,703,70301,Control,BoSY,Grade 10,3-level,instructional,1,58,1.7241379310344827
305843,11,1110,111001,Control,BoSY,Grade 10,3-level,instructional,7,36,19.444444444444443
500894,7,705,70517,Control,BoSY,Grade 10,3-level,instructional,10,86,11.627906976744185
500671,7,705,70506,Control,BoSY,Grade 10,3-level,instructional,6,35,17.142857142857142
305847,11,1105,110503,Control,BoSY,Grade 10,3-level,instructional,4,27,14.814814814814815
500784,7,708,70801,Control,BoSY,Grade 10,3-level,instructional,1,10,10
501267,7,705,70525,Control,BoSY,Grade 10,3-level,instructional,2,26,7.6923076923076925
306000,7,705,70525,Control,BoSY,Grade 10,3-level,instructional,4,28,14.285714285714286
305517,11,1106,110608,Control,BoSY,Grade 10,3-level,instructional,1,35,2.857142857142857
305713,7,710,71001,Control,BoSY,Grade 10,3-level,instructional,0,27,0
500768,7,705,70521,Control,BoSY,Grade 10,3-level,instructional,5,84,5.9523809523809526
316303,11,1107,110701,Control,BoSY,Grade 10,3-level,instructional,5,51,9.803921568627452
316304,11,1107,110701,Control,BoSY,Grade 10,3-level,instructional,11,67,16.417910447761194
305506,11,1101,110101,Control,BoSY,Grade 10,3-level,instructional,3,11,27.272727272727273
500421,7,705,70507,Control,BoSY,Grade 10,3-level,instructional,17,124,13.709677419354838
305681,11,1110,111001,Control,BoSY,Grade 10,3-level,instructional,15,161,9.316770186335404
303186,7,711,71101,Control,BoSY,Grade 10,3-level,instructional,9,90,10
501429,7,714,71402,Control,BoSY,Grade 10,3-level,instructional,9,66,13.636363636363637
305844,11,1103,110303,Control,BoSY,Grade 10,3-level,instructional,4,45,8.88888888888889
305965,11,1110,111001,Control,BoSY,Grade 10,3-level,instructional,11,61,18.0327868852459
501076,11,1103,110305,Control,BoSY,Grade 10,3-level,instructional,0,13,0
305889,11,1101,110101,Control,BoSY,Grade 10,3-level,instructional,0,51,0
501074,11,1103,110306,Control,BoSY,Grade 10,3-level,instructional,7,41,17.073170731707318
312408,7,705,70530,Control,BoSY,Grade 10,3-level,instructional,5,58,8.620689655172415
501351,7,705,70522,Control,BoSY,Grade 10,3-level,instructional,19,63,30.158730158730158
501404,11,1101,110101,Control,BoSY,Grade 10,3-level,instructional,0,15,0
305660,11,1101,110101,Control,BoSY,Grade 10,3-level,instructional,15,33,45.45454545454545
303219,7,701,70101,Control,BoSY,Grade 10,3-level,instructional,14,113,12.389380530973451
312450,7,705,70522,Control,BoSY,Grade 10,3-level,instructional,15,95,15.789473684210526
324903,7,704,70401,Control,BoSY,Grade 10,3-level,instructional,0,28,0
501065,11,1101,110101,Control,BoSY,Grade 10,3-level,instructional,1,110,0.9090909090909091
312451,7,705,70532,Control,BoSY,Grade 10,3-level,instructional,1,57,1.7543859649122806
501763,11,1103,110305,Control,BoSY,Grade 10,3-level,instructional,8,19,42.10526315789474
316405,11,1110,111001,Control,BoSY,Grade 10,3-level,instructional,12,109,11.009174311926605
316404,11,1110,111001,Control,BoSY,Grade 10,3-level,instructional,8,35,22.857142857142858
316301,11,1107,110701,Control,BoSY,Grade 10,3-level,instructional,0,121,0
312910,7,710,71001,Control,BoSY,Grade 10,3-level,instructional,8,76,10.526315789473685
303011,7,705,70512,Control,BoSY,Grade 10,3-level,instructional,2,35,5.714285714285714
305651,11,1101,110101,Control,BoSY,Grade 10,3-level,instructional,0,28,0
305662,11,1101,110101,Control,BoSY,Grade 10,3-level,instructional,4,25,16
305850,11,1105,110503,Control,BoSY,Grade 10,3-level,instructional,3,15,20
312481,7,705,70518,Control,BoSY,Grade 10,3-level,instructional,22,174,12.64367816091954
304409,11,1110,111001,Control,BoSY,Grade 10,3-level,instructional,48,93,51.61290322580645
303246,7,713,71303,Control,BoSY,Grade 10,3-level,instructional,17,84,20.238095238095237
501405,11,1101,110101,Control,BoSY,Grade 10,3-level,instructional,4,47,8.51063829787234
305677,11,1105,110503,Control,BoSY,Grade 10,3-level,instructional,4,32,12.5
500447,7,708,70801,Control,BoSY,Grade 10,3-level,instructional,3,45,6.666666666666667
501305,7,708,70801,Control,BoSY,Grade 10,3-level,instructional,0,32,0
305917,7,708,70801,Control,BoSY,Grade 10,3-level,instructional,4,26,15.384615384615385
305722,7,703,70304,Control,BoSY,Grade 10,3-level,instructional,0,45,0
312953,7,713,71306,Control,BoSY,Grade 10,3-level,instructional,0,38,0
305498,11,1101,110101,Control,BoSY,Grade 10,3-level,instructional,16,52,30.76923076923077
305669,11,1101,110101,Control,BoSY,Grade 10,3-level,instructional,2,38,5.2631578947368425
312960,7,710,71002,Control,BoSY,Grade 10,3-level,instructional,10,42,23.80952380952381
309906,5,508,50811,Treatment,BoSY,Grade 10,3-level,independent,0,119,0
309934,5,508,50806,Treatment,BoSY,Grade 10,3-level,independent,7,28,25
301871,5,501,50107,Treatment,BoSY,Grade 10,3-level,independent,5,81,6.172839506172839
302134,5,508,50804,Treatment,BoSY,Grade 10,3-level,independent,0,120,0
302117,5,508,50803,Treatment,BoSY,Grade 10,3-level,independent,10,72,13.88888888888889
309909,5,508,50801,Treatment,BoSY,Grade 10,3-level,independent,43,92,46.73913043478261
309915,5,508,50801,Treatment,BoSY,Grade 10,3-level,independent,2,32,6.25
501544,5,508,50815,Treatment,BoSY,Grade 10,3-level,independent,9,82,10.975609756097562
301887,5,502,50205,Treatment,BoSY,Grade 10,3-level,independent,1,64,1.5625
302175,5,508,50820,Treatment,BoSY,Grade 10,3-level,independent,17,98,17.346938775510203
302146,5,508,50812,Treatment,BoSY,Grade 10,3-level,independent,0,105,0
309921,5,508,50805,Treatment,BoSY,Grade 10,3-level,independent,43,54,79.62962962962963
302254,5,505,50501,Control,BoSY,Grade 10,3-level,independent,11,99,11.11111111111111
309513,5,501,50112,Control,BoSY,Grade 10,3-level,independent,26,104,25
500163,5,508,50801,Control,BoSY,Grade 10,3-level,independent,6,68,8.823529411764707
302058,5,503,50333,Control,BoSY,Grade 10,3-level,independent,2,86,2.3255813953488373
302192,5,511,51103,Control,BoSY,Grade 10,3-level,independent,40,263,15.209125475285171
302227,5,511,51105,Control,BoSY,Grade 10,3-level,independent,0,57,0
302252,5,505,50501,Control,BoSY,Grade 10,3-level,independent,13,68,19.11764705882353
309914,5,508,50806,Control,BoSY,Grade 10,3-level,independent,105,200,52.5
309711,5,503,50317,Control,BoSY,Grade 10,3-level,independent,0,50,0
301817,5,507,50701,Control,BoSY,Grade 10,3-level,independent,3,109,2.7522935779816513
302165,5,508,50816,Control,BoSY,Grade 10,3-level,independent,1,52,1.9230769230769231
301974,5,503,50311,Treatment,BoSY,Grade 10,3-level,independent,48,56,85.71428571428571
302256,5,505,50501,Control,BoSY,Grade 10,3-level,independent,10,115,8.695652173913043
301834,5,501,50106,Control,BoSY,Grade 10,3-level,independent,6,156,3.8461538461538463
309760,5,503,50306,Control,BoSY,Grade 10,3-level,independent,0,47,0
309936,5,508,50819,Control,BoSY,Grade 10,3-level,independent,0,45,0
302203,5,511,51102,Control,BoSY,Grade 10,3-level,independent,1,38,2.6315789473684212
302011,5,503,50314,Control,BoSY,Grade 10,3-level,independent,12,166,7.228915662650603
500168,5,505,50501,Control,BoSY,Grade 10,3-level,independent,7,70,10
301947,5,503,50306,Control,BoSY,Grade 10,3-level,independent,7,317,2.2082018927444795
309941,5,508,50812,Control,BoSY,Grade 10,3-level,independent,0,176,0
301839,5,501,50111,Control,BoSY,Grade 10,3-level,independent,1,71,1.408450704225352
501843,5,508,50818,Treatment,BoSY,Grade 10,3-level,independent,0,16,0
302111,5,508,50801,Control,BoSY,Grade 10,3-level,independent,111,470,23.617021276595743
302133,5,509,50901,Control,BoSY,Grade 10,3-level,independent,9,121,7.43801652892562
301990,5,503,50317,Control,BoSY,Grade 10,3-level,independent,5,48,10.416666666666666
309937,5,508,50819,Control,BoSY,Grade 10,3-level,independent,16,74,21.62162162162162
302241,5,511,51105,Control,BoSY,Grade 10,3-level,independent,0,114,0
500167,5,505,50501,Control,BoSY,Grade 10,3-level,independent,13,56,23.214285714285715
309764,5,503,50320,Control,BoSY,Grade 10,3-level,independent,1,38,2.6315789473684212
302205,5,511,51106,Control,BoSY,Grade 10,3-level,independent,40,88,45.45454545454545
302014,5,503,50302,Control,BoSY,Grade 10,3-level,independent,5,103,4.854368932038835
309740,5,503,50315,Control,BoSY,Grade 10,3-level,independent,11,48,22.916666666666668
309741,5,503,50315,Control,BoSY,Grade 10,3-level,independent,17,113,15.044247787610619
302161,5,508,50803,Treatment,BoSY,Grade 10,3-level,independent,10,82,12.195121951219512
302113,5,508,50818,Treatment,BoSY,Grade 10,3-level,independent,10,80,12.5
302127,5,508,50817,Control,BoSY,Grade 10,3-level,independent,0,35,0
301899,5,502,50205,Control,BoSY,Grade 10,3-level,independent,19,136,13.970588235294118
309509,5,501,50113,Control,BoSY,Grade 10,3-level,independent,8,57,14.035087719298245
309903,5,508,50816,Control,BoSY,Grade 10,3-level,independent,0,55,0
301995,5,503,50310,Control,BoSY,Grade 10,3-level,independent,0,55,0
309702,5,503,50325,Control,BoSY,Grade 10,3-level,independent,4,211,1.8957345971563981
501020,5,503,50310,Control,BoSY,Grade 10,3-level,independent,18,25,72
309743,5,503,50332,Control,BoSY,Grade 10,3-level,independent,1,97,1.0309278350515463
301816,5,501,50101,Control,BoSY,Grade 10,3-level,independent,71,144,49.30555555555556
302054,5,503,50315,Control,BoSY,Grade 10,3-level,independent,6,102,5.882352941176471
301862,5,507,50701,Control,BoSY,Grade 10,3-level,independent,46,202,22.77227722772277
502477,5,501,50108,Control,BoSY,Grade 10,3-level,independent,0,0,NA
302283,5,513,51301,Control,BoSY,Grade 10,3-level,independent,43,299,14.381270903010034
301900,5,502,50206,Control,BoSY,Grade 10,3-level,independent,0,40,0
302123,5,508,50808,Control,BoSY,Grade 10,3-level,independent,30,54,55.55555555555556
309512,5,501,50110,Control,BoSY,Grade 10,3-level,independent,0,76,0
302284,5,513,51301,Control,BoSY,Grade 10,3-level,independent,7,172,4.069767441860465
500034,5,508,50819,Control,BoSY,Grade 10,3-level,independent,8,23,34.78260869565217
302043,5,503,50305,Control,BoSY,Grade 10,3-level,independent,37,190,19.473684210526315
302182,5,511,51107,Control,BoSY,Grade 10,3-level,independent,1,99,1.0101010101010102
301986,5,503,50334,Control,BoSY,Grade 10,3-level,independent,0,154,0
302109,5,508,50817,Control,BoSY,Grade 10,3-level,independent,0,205,0
302061,5,503,50311,Control,BoSY,Grade 10,3-level,independent,15,52,28.846153846153847
309931,5,508,50802,Control,BoSY,Grade 10,3-level,independent,22,55,40
301984,5,503,50331,Control,BoSY,Grade 10,3-level,independent,1,190,0.5263157894736842
302156,5,508,50803,Control,BoSY,Grade 10,3-level,independent,5,99,5.05050505050505
309705,5,503,50330,Control,BoSY,Grade 10,3-level,independent,0,82,0
500165,5,508,50804,Control,BoSY,Grade 10,3-level,independent,5,39,12.820512820512821
301930,5,503,50328,Control,BoSY,Grade 10,3-level,independent,0,78,0
302177,5,508,50806,Control,BoSY,Grade 10,3-level,independent,0,85,0
302282,5,513,51301,Control,BoSY,Grade 10,3-level,independent,6,275,2.1818181818181817
502615,5,508,50802,Control,BoSY,Grade 10,3-level,independent,0,0,NA
302263,5,506,50601,Control,BoSY,Grade 10,3-level,independent,0,90,0
301826,5,501,50103,Control,BoSY,Grade 10,3-level,independent,15,39,38.46153846153846
305750,5,513,51301,Control,BoSY,Grade 10,3-level,independent,0,51,0
301870,5,501,50110,Control,BoSY,Grade 10,3-level,independent,5,116,4.310344827586207
302039,5,503,50316,Control,BoSY,Grade 10,3-level,independent,62,241,25.726141078838175
301868,5,501,50112,Control,BoSY,Grade 10,3-level,independent,1,236,0.423728813559322
301963,5,503,50316,Control,BoSY,Grade 10,3-level,independent,23,148,15.54054054054054
340567,15,1505,150501,Treatment,BoSY,Grade 10,3-level,independent,34,229,14.847161572052402
320606,15,1515,151502,Treatment,BoSY,Grade 10,3-level,independent,16,361,4.43213296398892
320202,15,1511,151101,Treatment,BoSY,Grade 10,3-level,independent,48,132,36.36363636363637
305310,15,1507,150703,Treatment,BoSY,Grade 10,3-level,independent,15,291,5.154639175257732
305418,15,1513,151301,Treatment,BoSY,Grade 10,3-level,independent,3,861,0.34843205574912894
500565,15,1515,151502,Treatment,BoSY,Grade 10,3-level,independent,70,901,7.769145394006659
301258,4,413,41308,Treatment,BoSY,Grade 10,3-level,independent,16,468,3.4188034188034186
301214,4,411,41101,Treatment,BoSY,Grade 10,3-level,independent,14,594,2.356902356902357
301497,4,414,41401,Treatment,BoSY,Grade 10,3-level,independent,67,357,18.76750700280112
305411,15,1515,151502,Treatment,BoSY,Grade 10,3-level,independent,45,1030,4.368932038834951
305420,15,1513,151301,Treatment,BoSY,Grade 10,3-level,independent,27,1270,2.125984251968504
301231,4,413,41302,Control,BoSY,Grade 10,3-level,independent,0,189,0
301188,4,402,40201,Control,BoSY,Grade 10,3-level,independent,3,647,0.46367851622874806
307913,4,413,41309,Control,BoSY,Grade 10,3-level,independent,0,293,0
500566,15,1507,150710,Control,BoSY,Grade 10,3-level,independent,63,635,9.921259842519685
305453,15,1510,151001,Control,BoSY,Grade 10,3-level,independent,0,701,0
305311,15,1507,150702,Control,BoSY,Grade 10,3-level,independent,3,325,0.9230769230769231
301425,4,401,40101,Control,BoSY,Grade 10,3-level,independent,28,813,3.4440344403444034
301202,4,408,40812,Control,BoSY,Grade 10,3-level,independent,73,322,22.67080745341615
305412,15,1515,151502,Control,BoSY,Grade 10,3-level,independent,75,933,8.038585209003216
308105,4,417,41703,Control,BoSY,Grade 10,3-level,independent,22,694,3.170028818443804
305341,15,1514,151401,Control,BoSY,Grade 10,3-level,independent,82,1599,5.128205128205129
319604,15,1512,151201,Control,BoSY,Grade 10,3-level,independent,0,295,0
305568,15,1516,151601,Control,BoSY,Grade 10,3-level,independent,9,395,2.278481012658228
305434,15,1503,150301,Control,BoSY,Grade 10,3-level,independent,132,789,16.730038022813687
301464,4,417,41710,Control,BoSY,Grade 10,3-level,independent,0,542,0
305461,15,1515,151502,Control,BoSY,Grade 10,3-level,independent,0,261,0
305384,15,1501,150101,Control,BoSY,Grade 10,3-level,independent,110,451,24.390243902439025
301143,4,421,42101,Control,BoSY,Grade 10,3-level,independent,18,1093,1.646843549862763
305340,15,1514,151401,Control,BoSY,Grade 10,3-level,independent,294,1369,21.47552958363769
305302,15,1507,150709,Treatment,BoSY,Grade 10,3-level,independent,12,1036,1.1583011583011582
308103,4,417,41712,Control,BoSY,Grade 10,3-level,independent,31,258,12.015503875968992
308130,4,417,41711,Control,BoSY,Grade 10,3-level,independent,0,156,0
301227,4,420,42001,Control,BoSY,Grade 10,3-level,independent,115,1227,9.372453137734311
305334,15,1514,151401,Control,BoSY,Grade 10,3-level,independent,16,648,2.4691358024691357
305367,15,1512,151201,Control,BoSY,Grade 10,3-level,independent,16,936,1.7094017094017093
305635,15,1514,151401,Control,BoSY,Grade 10,3-level,independent,10,411,2.4330900243309004
301218,4,408,40814,Control,BoSY,Grade 10,3-level,independent,31,1782,1.739618406285073
308501,4,415,41501,Control,BoSY,Grade 10,3-level,independent,69,518,13.32046332046332
500332,15,1506,150601,Control,BoSY,Grade 10,3-level,independent,6,398,1.5075376884422111
305471,15,1509,150901,Control,BoSY,Grade 10,3-level,independent,41,482,8.506224066390041
305376,15,1501,150101,Treatment,BoSY,Grade 10,3-level,independent,116,789,14.702154626109
301432,4,417,41705,Control,BoSY,Grade 10,3-level,independent,85,489,17.38241308793456
305459,15,1515,151502,Control,BoSY,Grade 10,3-level,independent,23,1001,2.2977022977022976
305313,15,1507,150708,Control,BoSY,Grade 10,3-level,independent,25,529,4.725897920604915
301186,4,410,41001,Control,BoSY,Grade 10,3-level,independent,180,1607,11.20099564405725
301184,4,410,41001,Control,BoSY,Grade 10,3-level,independent,0,921,0
305295,15,1507,150710,Control,BoSY,Grade 10,3-level,independent,122,1261,9.674861221252973
301416,4,422,42201,Control,BoSY,Grade 10,3-level,independent,0,129,0
305450,15,1505,150501,Treatment,BoSY,Grade 10,3-level,independent,39,368,10.597826086956522
301403,4,416,41606,Control,BoSY,Grade 10,3-level,independent,2,447,0.44742729306487694
301451,4,417,41708,Control,BoSY,Grade 10,3-level,independent,0,280,0
305338,15,1514,151401,Control,BoSY,Grade 10,3-level,independent,71,748,9.491978609625669
301257,4,413,41312,Control,BoSY,Grade 10,3-level,independent,71,1922,3.6940686784599377
305416,15,1513,151301,Control,BoSY,Grade 10,3-level,independent,84,900,9.333333333333334
305337,15,1514,151401,Control,BoSY,Grade 10,3-level,independent,77,1990,3.869346733668342
305353,15,1514,151401,Control,BoSY,Grade 10,3-level,independent,6,505,1.188118811881188
301197,4,408,40812,Control,BoSY,Grade 10,3-level,independent,15,343,4.373177842565598
301236,4,413,41308,Treatment,BoSY,Grade 10,3-level,independent,7,239,2.928870292887029
305444,15,1516,151601,Control,BoSY,Grade 10,3-level,independent,8,352,2.272727272727273
320306,15,1503,150301,Control,BoSY,Grade 10,3-level,independent,163,740,22.027027027027028
301489,4,414,41401,Control,BoSY,Grade 10,3-level,independent,66,293,22.525597269624573
301507,4,418,41801,Control,BoSY,Grade 10,3-level,independent,3,128,2.34375
301456,4,417,41710,Control,BoSY,Grade 10,3-level,independent,203,516,39.34108527131783
