school_id,time_point,grade,level_group,english_assessed,summed_category_count,discrepancy_count,has_discrepancy
305889,BoSY,Grade 7,3-level,61,51,-10,TRUE
305889,BoSY,Grade 8,2-level,46,18,-28,TRUE
305889,BoSY,Grade 8,3-level,46,28,-18,TRUE
305889,BoSY,Grade 9,2-level,42,10,-32,TRUE
305889,BoSY,Grade 9,3-level,42,32,-10,TRUE
305889,EoSY,Grade 10,eosy,51,51,0,FALSE
305889,EoSY,Grade 7,eosy,62,62,0,FALSE
305889,EoSY,Grade 8,eosy,48,48,0,FALSE
305889,EoSY,Grade 9,eosy,42,42,0,FALSE
305917,BoSY,Grade 10,2-level,26,11,-15,TRUE
305917,BoSY,Grade 10,3-level,26,11,-15,TRUE
305917,BoSY,Grade 7,2-level,24,12,-12,TRUE
305917,BoSY,Grade 7,3-level,24,10,-14,TRUE
305917,BoSY,Grade 8,2-level,31,16,-15,TRUE
305917,BoSY,Grade 8,3-level,31,11,-20,TRUE
305917,BoSY,Grade 9,2-level,29,10,-19,TRUE
305917,BoSY,Grade 9,3-level,29,14,-15,TRUE
305917,EoSY,Grade 10,eosy,26,26,0,FALSE
305917,EoSY,Grade 7,eosy,24,24,0,FALSE
305917,EoSY,Grade 8,eosy,30,30,0,FALSE
305917,EoSY,Grade 9,eosy,28,28,0,FALSE
305965,BoSY,Grade 10,2-level,61,30,-31,TRUE
305965,BoSY,Grade 10,3-level,61,31,-30,TRUE
305965,BoSY,Grade 7,2-level,114,81,-33,TRUE
305965,BoSY,Grade 7,3-level,114,33,-81,TRUE
305965,BoSY,Grade 8,2-level,81,64,-17,TRUE
305965,BoSY,Grade 8,3-level,81,17,-64,TRUE
305965,BoSY,Grade 9,2-level,67,38,-29,TRUE
305965,BoSY,Grade 9,3-level,67,27,-40,TRUE
305965,EoSY,Grade 10,eosy,29,29,0,FALSE
305965,EoSY,Grade 7,eosy,61,61,0,FALSE
305965,EoSY,Grade 8,eosy,63,63,0,FALSE
305965,EoSY,Grade 9,eosy,41,41,0,FALSE
306000,BoSY,Grade 10,2-level,28,11,-17,TRUE
306000,BoSY,Grade 10,3-level,28,9,-19,TRUE
306000,BoSY,Grade 7,2-level,63,31,-32,TRUE
306000,BoSY,Grade 7,3-level,63,22,-41,TRUE
306000,BoSY,Grade 8,2-level,40,26,-14,TRUE
306000,BoSY,Grade 8,3-level,40,7,-33,TRUE
306000,BoSY,Grade 9,2-level,26,17,-9,TRUE
306000,BoSY,Grade 9,3-level,26,2,-24,TRUE
306000,EoSY,Grade 10,eosy,20,20,0,FALSE
306000,EoSY,Grade 7,eosy,53,53,0,FALSE
306000,EoSY,Grade 8,eosy,32,32,0,FALSE
306000,EoSY,Grade 9,eosy,17,17,0,FALSE
306038,BoSY,Grade 10,2-level,29,7,-22,TRUE
306038,BoSY,Grade 10,3-level,29,22,-7,TRUE
306038,BoSY,Grade 7,2-level,33,8,-25,TRUE
306038,BoSY,Grade 7,3-level,33,25,-8,TRUE
306038,BoSY,Grade 8,2-level,28,3,-25,TRUE
306038,BoSY,Grade 8,3-level,28,25,-3,TRUE
306038,BoSY,Grade 9,2-level,25,8,-17,TRUE
306038,BoSY,Grade 9,3-level,25,17,-8,TRUE
306038,EoSY,Grade 10,eosy,29,29,0,FALSE
306038,EoSY,Grade 7,eosy,34,34,0,FALSE
306038,EoSY,Grade 8,eosy,29,29,0,FALSE
306038,EoSY,Grade 9,eosy,24,24,0,FALSE
306086,BoSY,Grade 10,2-level,19,12,-7,TRUE
306086,BoSY,Grade 10,3-level,19,3,-16,TRUE
306086,BoSY,Grade 7,2-level,18,8,-10,TRUE
306086,BoSY,Grade 7,3-level,18,10,-8,TRUE
306086,BoSY,Grade 8,2-level,21,4,-17,TRUE
306086,BoSY,Grade 8,3-level,21,17,-4,TRUE
306086,BoSY,Grade 9,2-level,11,4,-7,TRUE
306086,BoSY,Grade 9,3-level,11,7,-4,TRUE
306086,EoSY,Grade 10,eosy,17,17,0,FALSE
306086,EoSY,Grade 7,eosy,21,21,0,FALSE
306086,EoSY,Grade 8,eosy,21,21,0,FALSE
306086,EoSY,Grade 9,eosy,14,14,0,FALSE
307913,BoSY,Grade 10,2-level,293,12,-281,TRUE
307913,BoSY,Grade 10,3-level,293,7,-286,TRUE
307913,BoSY,Grade 7,2-level,351,31,-320,TRUE
307913,BoSY,Grade 7,3-level,351,28,-323,TRUE
307913,BoSY,Grade 8,2-level,342,36,-306,TRUE
307913,BoSY,Grade 8,3-level,342,8,-334,TRUE
307913,BoSY,Grade 9,2-level,249,7,-242,TRUE
307913,BoSY,Grade 9,3-level,249,9,-240,TRUE
307913,EoSY,Grade 10,eosy,272,272,0,FALSE
307913,EoSY,Grade 7,eosy,334,334,0,FALSE
307913,EoSY,Grade 8,eosy,329,329,0,FALSE
307913,EoSY,Grade 9,eosy,238,238,0,FALSE
308103,BoSY,Grade 10,2-level,258,84,-174,TRUE
308103,BoSY,Grade 10,3-level,258,173,-85,TRUE
308103,BoSY,Grade 7,2-level,406,140,-266,TRUE
308103,BoSY,Grade 7,3-level,406,264,-142,TRUE
308103,BoSY,Grade 8,2-level,361,76,-285,TRUE
308103,BoSY,Grade 8,3-level,361,285,-76,TRUE
308103,BoSY,Grade 9,2-level,274,166,-108,TRUE
308103,BoSY,Grade 9,3-level,274,101,-173,TRUE
308103,EoSY,Grade 10,eosy,257,257,0,FALSE
308103,EoSY,Grade 7,eosy,404,404,0,FALSE
308103,EoSY,Grade 8,eosy,361,361,0,FALSE
308103,EoSY,Grade 9,eosy,267,267,0,FALSE
308105,BoSY,Grade 10,2-level,694,277,-417,TRUE
308105,BoSY,Grade 10,3-level,694,412,-282,TRUE
308105,BoSY,Grade 7,2-level,906,239,-667,TRUE
308105,BoSY,Grade 7,3-level,906,662,-244,TRUE
308105,BoSY,Grade 8,2-level,830,396,-434,TRUE
308105,BoSY,Grade 8,3-level,830,419,-411,TRUE
308105,BoSY,Grade 9,2-level,620,288,-332,TRUE
308105,BoSY,Grade 9,3-level,620,326,-294,TRUE
308105,EoSY,Grade 10,eosy,473,473,0,FALSE
308105,EoSY,Grade 7,eosy,614,614,0,FALSE
308105,EoSY,Grade 8,eosy,528,528,0,FALSE
308105,EoSY,Grade 9,eosy,440,440,0,FALSE
308122,BoSY,Grade 10,2-level,182,145,-37,TRUE
308122,BoSY,Grade 10,3-level,182,7,-175,TRUE
308122,BoSY,Grade 7,2-level,236,177,-59,TRUE
308122,BoSY,Grade 7,3-level,236,20,-216,TRUE
308122,BoSY,Grade 8,2-level,206,162,-44,TRUE
308122,BoSY,Grade 8,3-level,206,18,-188,TRUE
308122,BoSY,Grade 9,2-level,145,106,-39,TRUE
308122,BoSY,Grade 9,3-level,145,13,-132,TRUE
308122,EoSY,Grade 10,eosy,182,182,0,FALSE
308122,EoSY,Grade 7,eosy,201,201,0,FALSE
308122,EoSY,Grade 8,eosy,198,198,0,FALSE
308122,EoSY,Grade 9,eosy,124,124,0,FALSE
308130,BoSY,Grade 10,2-level,156,136,-20,TRUE
308130,BoSY,Grade 10,3-level,156,5,-151,TRUE
308130,BoSY,Grade 7,2-level,184,105,-79,TRUE
308130,BoSY,Grade 7,3-level,184,77,-107,TRUE
308130,BoSY,Grade 8,2-level,128,95,-33,TRUE
308130,BoSY,Grade 8,3-level,128,16,-112,TRUE
308130,BoSY,Grade 9,2-level,120,63,-57,TRUE
308130,BoSY,Grade 9,3-level,120,47,-73,TRUE
308130,EoSY,Grade 10,eosy,144,144,0,FALSE
308130,EoSY,Grade 7,eosy,172,172,0,FALSE
308130,EoSY,Grade 8,eosy,134,134,0,FALSE
308130,EoSY,Grade 9,eosy,129,129,0,FALSE
308134,BoSY,Grade 10,2-level,492,255,-237,TRUE
308134,BoSY,Grade 10,3-level,492,190,-302,TRUE
308134,BoSY,Grade 7,2-level,643,200,-443,TRUE
308134,BoSY,Grade 7,3-level,643,428,-215,TRUE
308134,BoSY,Grade 8,2-level,533,242,-291,TRUE
308134,BoSY,Grade 8,3-level,533,285,-248,TRUE
308134,BoSY,Grade 9,2-level,435,335,-100,TRUE
308134,BoSY,Grade 9,3-level,435,65,-370,TRUE
308134,EoSY,Grade 10,eosy,492,492,0,FALSE
308134,EoSY,Grade 7,eosy,643,643,0,FALSE
308134,EoSY,Grade 8,eosy,533,533,0,FALSE
308134,EoSY,Grade 9,eosy,435,435,0,FALSE
308135,BoSY,Grade 10,2-level,420,146,-274,TRUE
308135,BoSY,Grade 10,3-level,420,102,-318,TRUE
308135,BoSY,Grade 7,2-level,488,46,-442,TRUE
308135,BoSY,Grade 7,3-level,488,293,-195,TRUE
308135,BoSY,Grade 8,2-level,470,172,-298,TRUE
308135,BoSY,Grade 8,3-level,470,49,-421,TRUE
308135,BoSY,Grade 9,2-level,363,114,-249,TRUE
308135,BoSY,Grade 9,3-level,363,88,-275,TRUE
308135,EoSY,Grade 10,eosy,248,248,0,FALSE
308135,EoSY,Grade 7,eosy,327,327,0,FALSE
308135,EoSY,Grade 8,eosy,216,216,0,FALSE
308135,EoSY,Grade 9,eosy,192,192,0,FALSE
308501,BoSY,Grade 10,2-level,518,228,-290,TRUE
308501,BoSY,Grade 10,3-level,518,258,-260,TRUE
308501,BoSY,Grade 7,2-level,724,187,-537,TRUE
308501,BoSY,Grade 7,3-level,724,537,-187,TRUE
308501,BoSY,Grade 8,2-level,656,200,-456,TRUE
308501,BoSY,Grade 8,3-level,656,453,-203,TRUE
308501,BoSY,Grade 9,2-level,489,259,-230,TRUE
308501,BoSY,Grade 9,3-level,489,208,-281,TRUE
308501,EoSY,Grade 10,eosy,531,531,0,FALSE
308501,EoSY,Grade 7,eosy,721,721,0,FALSE
308501,EoSY,Grade 8,eosy,655,655,0,FALSE
308501,EoSY,Grade 9,eosy,492,492,0,FALSE
309509,BoSY,Grade 10,2-level,57,31,-26,TRUE
309509,BoSY,Grade 10,3-level,57,26,-31,TRUE
309509,BoSY,Grade 7,2-level,89,52,-37,TRUE
309509,BoSY,Grade 7,3-level,89,37,-52,TRUE
309509,BoSY,Grade 8,2-level,84,33,-51,TRUE
309509,BoSY,Grade 8,3-level,84,51,-33,TRUE
309509,BoSY,Grade 9,2-level,89,43,-46,TRUE
309509,BoSY,Grade 9,3-level,89,46,-43,TRUE
309509,EoSY,Grade 10,eosy,63,63,0,FALSE
309509,EoSY,Grade 7,eosy,89,89,0,FALSE
309509,EoSY,Grade 8,eosy,83,83,0,FALSE
309509,EoSY,Grade 9,eosy,81,81,0,FALSE
309512,BoSY,Grade 10,2-level,76,16,-60,TRUE
309512,BoSY,Grade 10,3-level,76,0,-76,TRUE
309512,BoSY,Grade 7,2-level,50,14,-36,TRUE
309512,BoSY,Grade 7,3-level,50,0,-50,TRUE
309512,BoSY,Grade 8,2-level,78,23,-55,TRUE
309512,BoSY,Grade 8,3-level,78,0,-78,TRUE
309512,BoSY,Grade 9,2-level,43,17,-26,TRUE
309512,BoSY,Grade 9,3-level,43,0,-43,TRUE
309512,EoSY,Grade 10,eosy,21,21,0,FALSE
309512,EoSY,Grade 7,eosy,25,25,0,FALSE
309512,EoSY,Grade 8,eosy,23,23,0,FALSE
309512,EoSY,Grade 9,eosy,17,17,0,FALSE
309513,BoSY,Grade 10,2-level,104,15,-89,TRUE
309513,BoSY,Grade 10,3-level,104,89,-15,TRUE
309513,BoSY,Grade 7,2-level,122,9,-113,TRUE
309513,BoSY,Grade 7,3-level,122,112,-10,TRUE
309513,BoSY,Grade 8,2-level,106,20,-86,TRUE
309513,BoSY,Grade 8,3-level,106,81,-25,TRUE
309513,BoSY,Grade 9,2-level,86,19,-67,TRUE
309513,BoSY,Grade 9,3-level,86,67,-19,TRUE
309513,EoSY,Grade 10,eosy,104,104,0,FALSE
309513,EoSY,Grade 7,eosy,123,123,0,FALSE
309513,EoSY,Grade 8,eosy,95,95,0,FALSE
309513,EoSY,Grade 9,eosy,84,84,0,FALSE
309702,BoSY,Grade 10,2-level,211,51,-160,TRUE
309702,BoSY,Grade 10,3-level,211,160,-51,TRUE
309702,BoSY,Grade 7,2-level,257,36,-221,TRUE
309702,BoSY,Grade 7,3-level,257,217,-40,TRUE
309702,BoSY,Grade 8,2-level,282,37,-245,TRUE
309702,BoSY,Grade 8,3-level,282,245,-37,TRUE
309702,BoSY,Grade 9,2-level,194,21,-173,TRUE
309702,BoSY,Grade 9,3-level,194,173,-21,TRUE
309702,EoSY,Grade 10,eosy,203,203,0,FALSE
309702,EoSY,Grade 7,eosy,241,241,0,FALSE
309702,EoSY,Grade 8,eosy,261,261,0,FALSE
309702,EoSY,Grade 9,eosy,178,178,0,FALSE
309705,BoSY,Grade 10,2-level,82,16,-66,TRUE
309705,BoSY,Grade 10,3-level,82,66,-16,TRUE
309705,BoSY,Grade 7,2-level,87,12,-75,TRUE
309705,BoSY,Grade 7,3-level,87,75,-12,TRUE
309705,BoSY,Grade 8,2-level,92,3,-89,TRUE
309705,BoSY,Grade 8,3-level,92,89,-3,TRUE
309705,BoSY,Grade 9,2-level,74,10,-64,TRUE
309705,BoSY,Grade 9,3-level,74,64,-10,TRUE
309705,EoSY,Grade 10,eosy,80,80,0,FALSE
309705,EoSY,Grade 7,eosy,87,87,0,FALSE
309705,EoSY,Grade 8,eosy,89,89,0,FALSE
309705,EoSY,Grade 9,eosy,76,76,0,FALSE
309711,BoSY,Grade 10,2-level,50,17,-33,TRUE
309711,BoSY,Grade 10,3-level,50,33,-17,TRUE
309711,BoSY,Grade 7,2-level,64,5,-59,TRUE
309711,BoSY,Grade 7,3-level,64,59,-5,TRUE
309711,BoSY,Grade 8,2-level,69,11,-58,TRUE
309711,BoSY,Grade 8,3-level,69,58,-11,TRUE
309711,BoSY,Grade 9,2-level,51,6,-45,TRUE
309711,BoSY,Grade 9,3-level,51,45,-6,TRUE
309711,EoSY,Grade 10,eosy,48,48,0,FALSE
309711,EoSY,Grade 7,eosy,63,63,0,FALSE
309711,EoSY,Grade 8,eosy,69,69,0,FALSE
309711,EoSY,Grade 9,eosy,50,50,0,FALSE
309740,BoSY,Grade 10,2-level,48,12,-36,TRUE
309740,BoSY,Grade 10,3-level,48,35,-13,TRUE
309740,BoSY,Grade 7,2-level,37,5,-32,TRUE
309740,BoSY,Grade 7,3-level,37,32,-5,TRUE
309740,BoSY,Grade 8,2-level,74,42,-32,TRUE
309740,BoSY,Grade 8,3-level,74,32,-42,TRUE
309740,BoSY,Grade 9,2-level,65,31,-34,TRUE
309740,BoSY,Grade 9,3-level,65,34,-31,TRUE
309740,EoSY,Grade 10,eosy,61,61,0,FALSE
309740,EoSY,Grade 7,eosy,43,43,0,FALSE
309740,EoSY,Grade 8,eosy,72,72,0,FALSE
309740,EoSY,Grade 9,eosy,65,65,0,FALSE
309741,BoSY,Grade 10,2-level,113,22,-91,TRUE
309741,BoSY,Grade 10,3-level,113,91,-22,TRUE
309741,BoSY,Grade 7,2-level,117,17,-100,TRUE
309741,BoSY,Grade 7,3-level,117,100,-17,TRUE
309741,BoSY,Grade 8,2-level,91,9,-82,TRUE
309741,BoSY,Grade 8,3-level,91,82,-9,TRUE
309741,BoSY,Grade 9,2-level,79,17,-62,TRUE
309741,BoSY,Grade 9,3-level,79,62,-17,TRUE
309741,EoSY,Grade 10,eosy,96,96,0,FALSE
309741,EoSY,Grade 7,eosy,105,105,0,FALSE
309741,EoSY,Grade 8,eosy,94,94,0,FALSE
309741,EoSY,Grade 9,eosy,81,81,0,FALSE
309743,BoSY,Grade 10,2-level,97,43,-54,TRUE
309743,BoSY,Grade 10,3-level,97,54,-43,TRUE
309743,BoSY,Grade 7,2-level,115,32,-83,TRUE
309743,BoSY,Grade 7,3-level,115,83,-32,TRUE
309743,BoSY,Grade 8,2-level,106,22,-84,TRUE
309743,BoSY,Grade 8,3-level,106,84,-22,TRUE
309743,BoSY,Grade 9,2-level,90,50,-40,TRUE
309743,BoSY,Grade 9,3-level,90,37,-53,TRUE
309743,EoSY,Grade 10,eosy,95,95,0,FALSE
309743,EoSY,Grade 7,eosy,104,104,0,FALSE
309743,EoSY,Grade 8,eosy,99,99,0,FALSE
309743,EoSY,Grade 9,eosy,82,82,0,FALSE
309760,BoSY,Grade 10,2-level,47,18,-29,TRUE
309760,BoSY,Grade 10,3-level,47,29,-18,TRUE
309760,BoSY,Grade 7,2-level,34,9,-25,TRUE
309760,BoSY,Grade 7,3-level,34,25,-9,TRUE
309760,BoSY,Grade 8,2-level,58,6,-52,TRUE
309760,BoSY,Grade 8,3-level,58,52,-6,TRUE
309760,BoSY,Grade 9,2-level,49,14,-35,TRUE
309760,BoSY,Grade 9,3-level,49,35,-14,TRUE
309760,EoSY,Grade 10,eosy,45,45,0,FALSE
309760,EoSY,Grade 7,eosy,34,34,0,FALSE
309760,EoSY,Grade 8,eosy,56,56,0,FALSE
309760,EoSY,Grade 9,eosy,48,48,0,FALSE
309764,BoSY,Grade 10,2-level,38,7,-31,TRUE
309764,BoSY,Grade 10,3-level,38,31,-7,TRUE
309764,BoSY,Grade 7,2-level,40,5,-35,TRUE
309764,BoSY,Grade 7,3-level,40,35,-5,TRUE
309764,BoSY,Grade 8,2-level,58,3,-55,TRUE
309764,BoSY,Grade 8,3-level,58,55,-3,TRUE
309764,BoSY,Grade 9,2-level,34,6,-28,TRUE
309764,BoSY,Grade 9,3-level,34,28,-6,TRUE
309764,EoSY,Grade 10,eosy,39,39,0,FALSE
309764,EoSY,Grade 7,eosy,35,35,0,FALSE
309764,EoSY,Grade 8,eosy,57,57,0,FALSE
309764,EoSY,Grade 9,eosy,33,33,0,FALSE
309903,BoSY,Grade 10,2-level,55,55,0,FALSE
309903,BoSY,Grade 10,3-level,55,0,-55,TRUE
309903,BoSY,Grade 7,2-level,103,103,0,FALSE
309903,BoSY,Grade 7,3-level,103,0,-103,TRUE
309903,BoSY,Grade 8,2-level,66,66,0,FALSE
309903,BoSY,Grade 8,3-level,66,0,-66,TRUE
309903,BoSY,Grade 9,2-level,80,80,0,FALSE
309903,BoSY,Grade 9,3-level,80,0,-80,TRUE
309903,EoSY,Grade 10,eosy,56,56,0,FALSE
309903,EoSY,Grade 7,eosy,94,94,0,FALSE
309903,EoSY,Grade 8,eosy,65,65,0,FALSE
309903,EoSY,Grade 9,eosy,79,79,0,FALSE
309906,BoSY,Grade 10,2-level,119,91,-28,TRUE
309906,BoSY,Grade 10,3-level,119,28,-91,TRUE
309906,BoSY,Grade 7,2-level,130,41,-89,TRUE
309906,BoSY,Grade 7,3-level,130,89,-41,TRUE
309906,BoSY,Grade 8,2-level,153,136,-17,TRUE
309906,BoSY,Grade 8,3-level,153,17,-136,TRUE
309906,BoSY,Grade 9,2-level,107,68,-39,TRUE
309906,BoSY,Grade 9,3-level,107,39,-68,TRUE
309906,EoSY,Grade 10,eosy,109,109,0,FALSE
309906,EoSY,Grade 7,eosy,123,123,0,FALSE
309906,EoSY,Grade 8,eosy,149,149,0,FALSE
309906,EoSY,Grade 9,eosy,104,104,0,FALSE
309909,BoSY,Grade 10,2-level,92,10,-82,TRUE
309909,BoSY,Grade 10,3-level,92,82,-10,TRUE
309909,BoSY,Grade 7,2-level,127,6,-121,TRUE
309909,BoSY,Grade 7,3-level,127,120,-7,TRUE
309909,BoSY,Grade 8,2-level,108,33,-75,TRUE
309909,BoSY,Grade 8,3-level,108,75,-33,TRUE
309909,BoSY,Grade 9,2-level,91,19,-72,TRUE
309909,BoSY,Grade 9,3-level,91,72,-19,TRUE
309909,EoSY,Grade 10,eosy,92,92,0,FALSE
309909,EoSY,Grade 7,eosy,125,125,0,FALSE
309909,EoSY,Grade 8,eosy,107,107,0,FALSE
309909,EoSY,Grade 9,eosy,91,91,0,FALSE
309914,BoSY,Grade 10,2-level,200,0,-200,TRUE
309914,BoSY,Grade 10,3-level,200,186,-14,TRUE
309914,BoSY,Grade 7,2-level,230,0,-230,TRUE
309914,BoSY,Grade 7,3-level,230,228,-2,TRUE
309914,BoSY,Grade 8,2-level,190,0,-190,TRUE
309914,BoSY,Grade 8,3-level,190,173,-17,TRUE
309914,BoSY,Grade 9,2-level,175,0,-175,TRUE
309914,BoSY,Grade 9,3-level,175,173,-2,TRUE
309914,EoSY,Grade 10,eosy,187,187,0,FALSE
309914,EoSY,Grade 7,eosy,226,226,0,FALSE
309914,EoSY,Grade 8,eosy,184,184,0,FALSE
309914,EoSY,Grade 9,eosy,164,164,0,FALSE
309915,BoSY,Grade 10,2-level,32,13,-19,TRUE
309915,BoSY,Grade 10,3-level,32,13,-19,TRUE
309915,BoSY,Grade 7,2-level,51,16,-35,TRUE
309915,BoSY,Grade 7,3-level,51,28,-23,TRUE
309915,BoSY,Grade 8,2-level,39,11,-28,TRUE
309915,BoSY,Grade 8,3-level,39,24,-15,TRUE
309915,BoSY,Grade 9,2-level,34,10,-24,TRUE
309915,BoSY,Grade 9,3-level,34,22,-12,TRUE
309915,EoSY,Grade 10,eosy,25,25,0,FALSE
309915,EoSY,Grade 7,eosy,43,43,0,FALSE
309915,EoSY,Grade 8,eosy,32,32,0,FALSE
309915,EoSY,Grade 9,eosy,33,33,0,FALSE
309921,BoSY,Grade 10,2-level,54,0,-54,TRUE
309921,BoSY,Grade 10,3-level,54,43,-11,TRUE
309921,BoSY,Grade 7,2-level,97,22,-75,TRUE
309921,BoSY,Grade 7,3-level,97,75,-22,TRUE
309921,BoSY,Grade 8,2-level,71,0,-71,TRUE
309921,BoSY,Grade 8,3-level,71,64,-7,TRUE
309921,BoSY,Grade 9,2-level,69,24,-45,TRUE
309921,BoSY,Grade 9,3-level,69,45,-24,TRUE
309921,EoSY,Grade 10,eosy,53,53,0,FALSE
309921,EoSY,Grade 7,eosy,95,95,0,FALSE
309921,EoSY,Grade 8,eosy,68,68,0,FALSE
309921,EoSY,Grade 9,eosy,69,69,0,FALSE
309931,BoSY,Grade 10,2-level,55,19,-36,TRUE
309931,BoSY,Grade 10,3-level,55,36,-19,TRUE
309931,BoSY,Grade 7,2-level,87,17,-70,TRUE
309931,BoSY,Grade 7,3-level,87,70,-17,TRUE
309931,BoSY,Grade 8,2-level,75,13,-62,TRUE
309931,BoSY,Grade 8,3-level,75,62,-13,TRUE
309931,BoSY,Grade 9,2-level,66,13,-53,TRUE
309931,BoSY,Grade 9,3-level,66,53,-13,TRUE
309931,EoSY,Grade 10,eosy,58,58,0,FALSE
309931,EoSY,Grade 7,eosy,87,87,0,FALSE
309931,EoSY,Grade 8,eosy,75,75,0,FALSE
309931,EoSY,Grade 9,eosy,65,65,0,FALSE
309934,BoSY,Grade 10,2-level,28,13,-15,TRUE
309934,BoSY,Grade 10,3-level,28,15,-13,TRUE
309934,BoSY,Grade 7,2-level,43,19,-24,TRUE
309934,BoSY,Grade 7,3-level,43,21,-22,TRUE
309934,BoSY,Grade 8,2-level,40,16,-24,TRUE
309934,BoSY,Grade 8,3-level,40,22,-18,TRUE
309934,BoSY,Grade 9,2-level,36,17,-19,TRUE
309934,BoSY,Grade 9,3-level,36,16,-20,TRUE
309934,EoSY,Grade 10,eosy,27,27,0,FALSE
309934,EoSY,Grade 7,eosy,44,44,0,FALSE
309934,EoSY,Grade 8,eosy,37,37,0,FALSE
309934,EoSY,Grade 9,eosy,32,32,0,FALSE
309936,BoSY,Grade 10,2-level,45,5,-40,TRUE
309936,BoSY,Grade 10,3-level,45,0,-45,TRUE
309936,BoSY,Grade 7,2-level,56,13,-43,TRUE
309936,BoSY,Grade 7,3-level,56,0,-56,TRUE
309936,BoSY,Grade 8,2-level,47,14,-33,TRUE
309936,BoSY,Grade 8,3-level,47,0,-47,TRUE
309936,BoSY,Grade 9,2-level,46,14,-32,TRUE
309936,BoSY,Grade 9,3-level,46,0,-46,TRUE
309936,EoSY,Grade 10,eosy,54,54,0,FALSE
309936,EoSY,Grade 7,eosy,48,48,0,FALSE
309936,EoSY,Grade 8,eosy,49,49,0,FALSE
309936,EoSY,Grade 9,eosy,45,45,0,FALSE
309937,BoSY,Grade 10,2-level,74,8,-66,TRUE
309937,BoSY,Grade 10,3-level,74,66,-8,TRUE
309937,BoSY,Grade 7,2-level,80,38,-42,TRUE
309937,BoSY,Grade 7,3-level,80,42,-38,TRUE
309937,BoSY,Grade 8,2-level,80,20,-60,TRUE
309937,BoSY,Grade 8,3-level,80,60,-20,TRUE
309937,BoSY,Grade 9,2-level,50,7,-43,TRUE
309937,BoSY,Grade 9,3-level,50,43,-7,TRUE
309937,EoSY,Grade 10,eosy,73,73,0,FALSE
309937,EoSY,Grade 7,eosy,79,79,0,FALSE
309937,EoSY,Grade 8,eosy,72,72,0,FALSE
309937,EoSY,Grade 9,eosy,48,48,0,FALSE
309941,BoSY,Grade 10,2-level,176,101,-75,TRUE
309941,BoSY,Grade 10,3-level,176,75,-101,TRUE
309941,BoSY,Grade 7,2-level,244,61,-183,TRUE
309941,BoSY,Grade 7,3-level,244,183,-61,TRUE
309941,BoSY,Grade 8,2-level,218,44,-174,TRUE
309941,BoSY,Grade 8,3-level,218,174,-44,TRUE
309941,BoSY,Grade 9,2-level,135,33,-102,TRUE
309941,BoSY,Grade 9,3-level,135,98,-37,TRUE
309941,EoSY,Grade 10,eosy,150,150,0,FALSE
309941,EoSY,Grade 7,eosy,199,199,0,FALSE
309941,EoSY,Grade 8,eosy,216,216,0,FALSE
309941,EoSY,Grade 9,eosy,130,130,0,FALSE
312330,BoSY,Grade 10,2-level,88,36,-52,TRUE
312330,BoSY,Grade 10,3-level,88,52,-36,TRUE
312330,BoSY,Grade 7,2-level,88,10,-78,TRUE
312330,BoSY,Grade 7,3-level,88,78,-10,TRUE
312330,BoSY,Grade 8,2-level,120,27,-93,TRUE
312330,BoSY,Grade 8,3-level,120,93,-27,TRUE
312330,BoSY,Grade 9,2-level,56,14,-42,TRUE
312330,BoSY,Grade 9,3-level,56,41,-15,TRUE
312330,EoSY,Grade 10,eosy,87,87,0,FALSE
312330,EoSY,Grade 7,eosy,86,86,0,FALSE
312330,EoSY,Grade 8,eosy,115,115,0,FALSE
312330,EoSY,Grade 9,eosy,55,55,0,FALSE
312354,BoSY,Grade 10,2-level,24,6,-18,TRUE
312354,BoSY,Grade 10,3-level,24,2,-22,TRUE
312354,BoSY,Grade 7,2-level,28,13,-15,TRUE
312354,BoSY,Grade 7,3-level,28,5,-23,TRUE
312354,BoSY,Grade 8,2-level,39,17,-22,TRUE
312354,BoSY,Grade 8,3-level,39,7,-32,TRUE
312354,BoSY,Grade 9,2-level,22,5,-17,TRUE
312354,BoSY,Grade 9,3-level,22,3,-19,TRUE
312354,EoSY,Grade 10,eosy,20,20,0,FALSE
312354,EoSY,Grade 7,eosy,27,27,0,FALSE
312354,EoSY,Grade 8,eosy,37,37,0,FALSE
312354,EoSY,Grade 9,eosy,19,19,0,FALSE
312355,BoSY,Grade 10,2-level,44,18,-26,TRUE
312355,BoSY,Grade 10,3-level,44,26,-18,TRUE
312355,BoSY,Grade 7,2-level,38,9,-29,TRUE
312355,BoSY,Grade 7,3-level,38,29,-9,TRUE
312355,BoSY,Grade 8,2-level,37,7,-30,TRUE
312355,BoSY,Grade 8,3-level,37,30,-7,TRUE
312355,BoSY,Grade 9,2-level,34,6,-28,TRUE
312355,BoSY,Grade 9,3-level,34,28,-6,TRUE
312355,EoSY,Grade 10,eosy,41,41,0,FALSE
312355,EoSY,Grade 7,eosy,38,38,0,FALSE
312355,EoSY,Grade 8,eosy,38,38,0,FALSE
312355,EoSY,Grade 9,eosy,30,30,0,FALSE
312401,BoSY,Grade 10,2-level,68,0,-68,TRUE
312401,BoSY,Grade 10,3-level,68,68,0,FALSE
312401,BoSY,Grade 7,2-level,116,0,-116,TRUE
312401,BoSY,Grade 7,3-level,116,116,0,FALSE
312401,BoSY,Grade 8,2-level,91,0,-91,TRUE
