audit_type,source_dataset,source_file,school_id,school_name,region,division,grade,level_group,audit_value,comparison_value,difference,audit_note
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300039,NA,NA,NA,Grade 8,2-level,8,16,-8,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300039,NA,NA,NA,Grade 8,3-level,8,16,-8,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300039,NA,NA,NA,Grade 9,2-level,13,22,-9,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300039,NA,NA,NA,Grade 9,3-level,9,22,-13,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300040,NA,NA,NA,Grade 10,2-level,23,44,-21,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300040,NA,NA,NA,Grade 10,3-level,25,44,-19,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300040,NA,NA,NA,Grade 7,2-level,23,39,-16,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300040,NA,NA,NA,Grade 7,3-level,19,39,-20,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300040,NA,NA,NA,Grade 8,2-level,23,43,-20,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300040,NA,NA,NA,Grade 8,3-level,22,43,-21,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300040,NA,NA,NA,Grade 9,2-level,13,23,-10,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300040,NA,NA,NA,Grade 9,3-level,12,23,-11,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300041,NA,NA,NA,Grade 10,3-level,10,145,-135,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300041,NA,NA,NA,Grade 7,2-level,119,170,-51,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300041,NA,NA,NA,Grade 7,3-level,51,170,-119,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300041,NA,NA,NA,Grade 8,2-level,79,149,-70,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300041,NA,NA,NA,Grade 8,3-level,78,149,-71,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300041,NA,NA,NA,Grade 9,2-level,85,130,-45,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300041,NA,NA,NA,Grade 9,3-level,46,130,-84,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300042,NA,NA,NA,Grade 10,2-level,40,52,-12,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300042,NA,NA,NA,Grade 10,3-level,17,52,-35,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300042,NA,NA,NA,Grade 7,2-level,22,44,-22,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300042,NA,NA,NA,Grade 7,3-level,23,44,-21,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300042,NA,NA,NA,Grade 8,2-level,30,60,-30,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300042,NA,NA,NA,Grade 8,3-level,31,60,-29,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300042,NA,NA,NA,Grade 9,2-level,34,52,-18,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300042,NA,NA,NA,Grade 9,3-level,21,52,-31,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300043,NA,NA,NA,Grade 10,2-level,77,193,-116,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300043,NA,NA,NA,Grade 10,3-level,117,193,-76,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300043,NA,NA,NA,Grade 7,2-level,112,199,-87,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300043,NA,NA,NA,Grade 7,3-level,87,199,-112,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300043,NA,NA,NA,Grade 8,2-level,20,180,-160,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300043,NA,NA,NA,Grade 8,3-level,160,180,-20,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300043,NA,NA,NA,Grade 9,2-level,61,147,-86,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300043,NA,NA,NA,Grade 9,3-level,86,147,-61,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300045,NA,NA,NA,Grade 10,2-level,15,27,-12,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300045,NA,NA,NA,Grade 10,3-level,12,27,-15,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300045,NA,NA,NA,Grade 7,2-level,12,28,-16,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300045,NA,NA,NA,Grade 7,3-level,16,28,-12,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300045,NA,NA,NA,Grade 8,2-level,11,37,-26,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300045,NA,NA,NA,Grade 8,3-level,26,37,-11,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300045,NA,NA,NA,Grade 9,2-level,16,25,-9,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300045,NA,NA,NA,Grade 9,3-level,9,25,-16,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300046,NA,NA,NA,Grade 10,2-level,117,155,-38,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300046,NA,NA,NA,Grade 10,3-level,65,155,-90,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300046,NA,NA,NA,Grade 7,2-level,52,199,-147,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300046,NA,NA,NA,Grade 7,3-level,162,199,-37,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300046,NA,NA,NA,Grade 8,2-level,95,206,-111,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300046,NA,NA,NA,Grade 8,3-level,140,206,-66,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300046,NA,NA,NA,Grade 9,2-level,79,146,-67,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300046,NA,NA,NA,Grade 9,3-level,86,146,-60,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300048,NA,NA,NA,Grade 10,2-level,33,35,-2,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300048,NA,NA,NA,Grade 10,3-level,19,35,-16,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300048,NA,NA,NA,Grade 7,2-level,38,47,-9,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300048,NA,NA,NA,Grade 7,3-level,41,47,-6,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300048,NA,NA,NA,Grade 8,2-level,35,41,-6,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300048,NA,NA,NA,Grade 8,3-level,27,41,-14,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300048,NA,NA,NA,Grade 9,2-level,28,29,-1,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300048,NA,NA,NA,Grade 9,3-level,11,29,-18,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300049,NA,NA,NA,Grade 10,2-level,56,116,-60,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300049,NA,NA,NA,Grade 10,3-level,66,116,-50,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300049,NA,NA,NA,Grade 7,2-level,73,159,-86,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300049,NA,NA,NA,Grade 7,3-level,89,159,-70,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300049,NA,NA,NA,Grade 8,2-level,59,148,-89,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300049,NA,NA,NA,Grade 8,3-level,93,148,-55,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300049,NA,NA,NA,Grade 9,2-level,39,118,-79,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300049,NA,NA,NA,Grade 9,3-level,80,118,-38,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300050,NA,NA,NA,Grade 10,2-level,8,22,-14,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300050,NA,NA,NA,Grade 10,3-level,14,22,-8,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300050,NA,NA,NA,Grade 7,2-level,7,20,-13,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300050,NA,NA,NA,Grade 7,3-level,13,20,-7,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300050,NA,NA,NA,Grade 8,2-level,5,13,-8,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300050,NA,NA,NA,Grade 8,3-level,8,13,-5,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300050,NA,NA,NA,Grade 9,2-level,13,25,-12,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300050,NA,NA,NA,Grade 9,3-level,12,25,-13,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300053,NA,NA,NA,Grade 10,2-level,10,15,-5,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300053,NA,NA,NA,Grade 10,3-level,5,15,-10,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300053,NA,NA,NA,Grade 7,2-level,3,17,-14,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,300053,NA,NA,NA,Grade 7,3-level,14,17,-3,Summed Phil-IRI reading category counts do not equal English assessed count.
