region,division,municipality,school_id,school_name,total_enrolled,total_assessed,emerging_not_proficient,emerging_low_proficient,developing_nearly_proficient,transitioning_proficient,at_grade_level_highly_proficient,total_emerging_not_proficient,total_emerging_low_proficient,total_developing_nearly_proficient,total_transitioning_proficient,total_at_grade_level_highly_proficient,g7_assessed,g7_emerging_not_proficient,g7_emerging_low_proficient,g7_developing_nearly_proficient,g7_transitioning_proficient,g7_at_grade_level_highly_proficient,g8_assessed,g8_emerging_not_proficient,g8_emerging_low_proficient,g8_developing_nearly_proficient,g8_transitioning_proficient,g8_at_grade_level_highly_proficient,g9_assessed,g9_emerging_not_proficient,g9_emerging_low_proficient,g9_developing_nearly_proficient,g9_transitioning_proficient,g9_at_grade_level_highly_proficient,g10_assessed,g10_emerging_not_proficient,g10_emerging_low_proficient,g10_developing_nearly_proficient,g10_transitioning_proficient,g10_at_grade_level_highly_proficient
Region IV-A,Lucena City,City of Lucena,308502,Cotta National High School,1294,1331,0.9278737791134486,0.067618332081142,0.004507888805409467,0,0,1235,90,6,0,0,341,293,48,0,0,0,343,304,33,6,0,0,313,307,6,0,0,0,334,331,3,0,0,0
Region IV-A,Lucena City,City of Lucena,308503,Gulang-gulang National High School,1679,1679,0.9362715902322811,0.06075044669446099,0.002977963073257892,0,0,1572,102,5,0,0,467,420,43,4,0,0,436,393,42,1,0,0,366,364,2,0,0,0,410,395,15,0,0,0
Region IV-A,Lucena City,City of Lucena,308504,Ibabang Talim Integrated High School,486,486,0.9218106995884776,0.07818930041152265,0,0,0,448,38,0,0,0,123,94,29,0,0,0,158,152,6,0,0,0,76,76,0,0,0,0,129,126,3,0,0,0
Region IV-A,Lucena City,City of Lucena,301501,Lucena City National High School,2970,2955,0.8602368866328257,0.13874788494077836,0.001015228426395939,0,0,2542,410,3,0,0,805,700,103,2,0,0,764,713,51,0,0,0,625,400,224,1,0,0,761,729,32,0,0,0
Region IV-A,Lucena City,City of Lucena,308509,Lucena City National High School - Ilayang Dupay Extension,166,166,0.993975903614458,0.006024096385542169,0,0,0,165,1,0,0,0,43,42,1,0,0,0,64,64,0,0,0,0,33,33,0,0,0,0,26,26,0,0,0,0
Region IV-A,Lucena City,City of Lucena,308508,Lucena City National High School - Mayao Crossing Extension,527,527,0.9601518026565466,0.03984819734345352,0,0,0,506,21,0,0,0,164,153,11,0,0,0,145,138,7,0,0,0,116,116,0,0,0,0,102,99,3,0,0,0
Region IV-A,Lucena City,City of Lucena,308501,Lucena Dalahican National High School,2387,2346,0.959079283887468,0.04049445865302643,4.2625745950554135e-4,0,0,2250,95,1,0,0,695,655,40,0,0,0,628,577,50,1,0,0,500,498,2,0,0,0,523,520,3,0,0,0
Region IV-A,Lucena City,City of Lucena,308507,Lucena Dalahican National High School - Barra Annex,411,359,0.9721448467966574,0.025069637883008356,0.002785515320334262,0,0,349,9,1,0,0,118,111,6,1,0,0,103,101,2,0,0,0,52,52,0,0,0,0,86,85,1,0,0,0
Region IV-A,Lucena City,City of Lucena,308505,Mayao Parada Agricultural Integrated High School,418,418,0.8253588516746413,0.16746411483253593,0.007177033492822967,0,0,345,70,3,0,0,118,67,48,3,0,0,107,89,18,0,0,0,84,82,2,0,0,0,109,107,2,0,0,0
Region IV-A,Lucena City,City of Lucena,306094,Napoleon Ravanzo National High School,368,368,0.9782608695652173,0.0217391304347826,0,0,0,360,8,0,0,0,99,95,4,0,0,0,111,109,2,0,0,0,64,63,1,0,0,0,94,93,1,0,0,0
Region IV-A,Lucena City,City of Lucena,500427,Ransohan Integrated School,126,125,0.928,0.07200000000000001,0,0,0,116,9,0,0,0,37,34,3,0,0,0,33,31,2,0,0,0,27,26,1,0,0,0,28,25,3,0,0,0
Region IV-A,Quezon,Agdangan,301293,Binagbag Integrated High School,194,194,0.9484536082474225,0.051546391752577324,0,0,0,184,10,0,0,0,65,60,5,0,0,0,48,44,4,0,0,0,30,30,0,0,0,0,51,50,1,0,0,0
Region IV-A,Quezon,Agdangan,301321,Elias A. Salvador NHS,860,859,0.6076833527357393,0.2933643771827708,0.09895227008149012,0,0,522,252,85,0,0,258,31,144,83,0,0,220,210,10,0,0,0,184,129,53,2,0,0,197,152,45,0,0,0
Region IV-A,Quezon,Alabat,301284,Alabat Island National High School,959,959,0.6141814389989573,0.3607924921793535,0.025026068821689257,0,0,589,346,24,0,0,267,128,127,12,0,0,268,181,75,12,0,0,187,144,43,0,0,0,237,136,101,0,0,0
Region IV-A,Quezon,Alabat,501219,Angeles Caglate Integrated School,129,129,0.9767441860465116,0.023255813953488372,0,0,0,126,3,0,0,0,35,35,0,0,0,0,46,43,3,0,0,0,22,22,0,0,0,0,26,26,0,0,0,0
Region IV-A,Quezon,Alabat,500866,CB Encarnado Integrated School,61,61,0.8524590163934428,0.1475409836065574,0,0,0,52,9,0,0,0,17,13,4,0,0,0,22,19,3,0,0,0,7,7,0,0,0,0,15,13,2,0,0,0
Region IV-A,Quezon,Alabat,501220,RT Camacho Integrated School,98,98,0.8877551020408164,0.09183673469387754,0.02040816326530612,0,0,87,9,2,0,0,31,30,1,0,0,0,20,17,3,0,0,0,13,9,3,1,0,0,34,31,2,1,0,0
Region IV-A,Quezon,Atimonan,301286,Atimonan NCHS,1753,1738,0.9182968929804374,0.07997698504027619,0.0017261219792865361,0,0,1596,139,3,0,0,452,392,58,2,0,0,463,431,31,1,0,0,368,339,29,0,0,0,455,434,21,0,0,0
Region IV-A,Quezon,Atimonan,501324,Balubad Integrated School,226,226,0.9380530973451329,0.06194690265486725,0,0,0,212,14,0,0,0,58,48,10,0,0,0,74,72,2,0,0,0,42,42,0,0,0,0,52,50,2,0,0,0
Region IV-A,Quezon,Atimonan,502091,Caridad Ilaya Integrated School,119,119,1,0,0,0,0,119,0,0,0,0,32,32,0,0,0,0,31,31,0,0,0,0,19,19,0,0,0,0,37,37,0,0,0,0
Region IV-A,Quezon,Atimonan,301355,Maligaya Integrated National High School,393,393,0.9745547073791349,0.025445292620865145,0,0,0,383,10,0,0,0,101,94,7,0,0,0,132,131,1,0,0,0,76,76,0,0,0,0,84,82,2,0,0,0
Region IV-A,Quezon,Atimonan,301356,Malinao Ilaya Integrated National High School,466,466,0.8454935622317595,0.14806866952789705,0.006437768240343348,0,0,394,69,3,0,0,127,91,33,3,0,0,119,86,33,0,0,0,119,117,2,0,0,0,101,100,1,0,0,0
Region IV-A,Quezon,Atimonan,301357,Malusak National High School,385,385,0.9038961038961039,0.08571428571428573,0.010389610389610391,0,0,348,33,4,0,0,109,79,27,3,0,0,126,119,6,1,0,0,67,67,0,0,0,0,83,83,0,0,0,0
Region IV-A,Quezon,Atimonan,301400,San Rafael NHS,222,222,0.9729729729729729,0.027027027027027035,0,0,0,216,6,0,0,0,60,57,3,0,0,0,63,61,2,0,0,0,43,42,1,0,0,0,56,56,0,0,0,0
Region IV-A,Quezon,Atimonan,502059,Villa Ibaba Integrated School,96,96,0.9895833333333334,0.010416666666666666,0,0,0,95,1,0,0,0,30,29,1,0,0,0,30,30,0,0,0,0,20,20,0,0,0,0,16,16,0,0,0,0
Region IV-A,Quezon,Buenavista,301296,Buenavista NHS,1052,1047,0.9808978032473735,0.01814708691499523,9.551098376313275e-4,0,0,1027,19,1,0,0,324,309,14,1,0,0,260,259,1,0,0,0,232,231,1,0,0,0,231,228,3,0,0,0
Region IV-A,Quezon,Buenavista,308014,Cabong NHS,105,105,1,0,0,0,0,105,0,0,0,0,28,28,0,0,0,0,30,30,0,0,0,0,20,20,0,0,0,0,27,27,0,0,0,0
Region IV-A,Quezon,Buenavista,308006,Hagonghong Integrated HS,360,360,0.9111111111111111,0.05277777777777779,0.036111111111111115,0,0,328,19,13,0,0,94,78,9,7,0,0,101,96,3,2,0,0,80,77,2,1,0,0,85,77,5,3,0,0
Region IV-A,Quezon,Buenavista,308008,Maligaya NHS,200,200,0.8300000000000001,0.17,0,0,0,166,34,0,0,0,61,33,28,0,0,0,44,43,1,0,0,0,41,38,3,0,0,0,54,52,2,0,0,0
Region IV-A,Quezon,Buenavista,308018,San Pedro NHS-formerly Buenavista NHS-Annex,95,95,0.9263157894736842,0.0736842105263158,0,0,0,88,7,0,0,0,32,32,0,0,0,0,27,25,2,0,0,0,19,17,2,0,0,0,17,14,3,0,0,0
Region IV-A,Quezon,Burdeos,301335,Bonifacio National High School,151,151,0.9072847682119204,0.06622516556291394,0.026490066225165566,0,0,137,10,4,0,0,46,33,9,4,0,0,33,32,1,0,0,0,33,33,0,0,0,0,39,39,0,0,0,0
Region IV-A,Quezon,Burdeos,301334,Burdeos NHS (Judith NHS),1132,1113,0.9353099730458222,0.06379155435759211,8.984725965858043e-4,0,0,1041,71,1,0,0,349,284,64,1,0,0,308,303,5,0,0,0,204,203,1,0,0,0,252,251,1,0,0,0
Region IV-A,Quezon,Burdeos,501453,Calutcot Integrated School,167,167,0.8383233532934132,0.15568862275449105,0.005988023952095809,0,0,140,26,1,0,0,48,35,12,1,0,0,53,44,9,0,0,0,40,35,5,0,0,0,26,26,0,0,0,0
Region IV-A,Quezon,Burdeos,501452,Carlagan Integrated School,224,224,0.8035714285714286,0.1964285714285714,0,0,0,180,44,0,0,0,68,45,23,0,0,0,53,42,11,0,0,0,50,44,6,0,0,0,53,49,4,0,0,0
Region IV-A,Quezon,Calauag,308027,Ananias A. Diamante Integrated National High School (Formerly Dr. Arsenio C. Nicolas NHS - Dominlog Ext.),107,107,0.8411214953271029,0.15887850467289721,0,0,0,90,17,0,0,0,35,32,3,0,0,0,31,25,6,0,0,0,21,18,3,0,0,0,20,15,5,0,0,0
Region IV-A,Quezon,Calauag,308017,Apad NHS (Formerly Sto. Domingo NHS - Apad Ext. Classes),156,156,0.9102564102564102,0.08974358974358976,0,0,0,142,14,0,0,0,48,39,9,0,0,0,47,44,3,0,0,0,29,27,2,0,0,0,32,32,0,0,0,0
Region IV-A,Quezon,Calauag,502667,Bantulinao Integrated School,337,337,0.9584569732937686,0.04154302670623145,0,0,0,323,14,0,0,0,102,95,7,0,0,0,103,96,7,0,0,0,69,69,0,0,0,0,63,63,0,0,0,0
Region IV-A,Quezon,Calauag,301304,Calauag NHS,1775,1774,0.9007891770011275,0.09582863585118377,0.0028184892897406997,5.636978579481398e-4,0,1598,170,5,1,0,493,456,36,1,0,0,528,521,7,0,0,0,370,366,4,0,0,0,383,255,123,4,1,0
Region IV-A,Quezon,Calauag,308021,Dr. Arsenio C. Nicolas Integrated National High School (Formerly Dr. Arsenio C. Nicolas NHS),223,221,0.7963800904977374,0.1990950226244344,0.004524886877828056,0,0,176,44,1,0,0,68,42,25,1,0,0,59,50,9,0,0,0,43,39,4,0,0,0,51,45,6,0,0,0
Region IV-A,Quezon,Calauag,301339,Lagay NHS,284,284,0.908450704225352,0.09154929577464788,0,0,0,258,26,0,0,0,91,79,12,0,0,0,76,64,12,0,0,0,53,52,1,0,0,0,64,63,1,0,0,0
Region IV-A,Quezon,Calauag,301341,"Lamon Bay SOF Annex - Capaluhan, Calauag",118,118,0.9237288135593222,0.076271186440678,0,0,0,109,9,0,0,0,40,32,8,0,0,0,26,25,1,0,0,0,25,25,0,0,0,0,27,27,0,0,0,0
Region IV-A,Quezon,Calauag,308022,Rufina P. Trinidad Mem. NHS,182,182,0.9835164835164835,0.01648351648351648,0,0,0,179,3,0,0,0,60,58,2,0,0,0,56,56,0,0,0,0,33,33,0,0,0,0,33,32,1,0,0,0
Region IV-A,Quezon,Calauag,301402,"San Roque-Ilaya NHS, Calauag",277,277,0.9494584837545126,0.05054151624548737,0,0,0,263,14,0,0,0,69,65,4,0,0,0,86,81,5,0,0,0,43,40,3,0,0,0,79,77,2,0,0,0
Region IV-A,Quezon,Calauag,308011,Sto. Angel National High School,156,156,0.20512820512820515,0.2692307692307693,0.2756410256410256,0.25,0,32,42,43,39,0,53,16,10,16,11,0,26,2,9,9,6,0,40,6,12,9,13,0,37,8,11,9,9,0
Region IV-A,Quezon,Calauag,301404,Sto. Domingo NHS,858,858,0.8811188811188811,0.11421911421911421,0.0034965034965034974,0.0011655011655011655,0,756,98,3,1,0,283,216,64,2,1,0,234,210,23,1,0,0,166,158,8,0,0,0,175,172,3,0,0,0
Region IV-A,Quezon,Calauag,308013,Villa San Isidro NHS,158,158,0.9050632911392404,0.08860759493670885,0.006329113924050634,0,0,143,14,1,0,0,38,32,6,0,0,0,54,47,7,0,0,0,30,29,0,1,0,0,36,35,1,0,0,0
Region IV-A,Quezon,Candelaria,308040,Atty. Celso M. Reyes Integrated National High School (formerly Dr. Panfilo Castro NHS - Masalukot I Annex),634,634,1,0,0,0,0,634,0,0,0,0,163,163,0,0,0,0,185,185,0,0,0,0,136,136,0,0,0,0,150,150,0,0,0,0
Region IV-A,Quezon,Candelaria,301297,Bukal Sur National High School,1084,1083,0.9436749769159742,0.05540166204986151,9.23361034164358e-4,0,0,1022,60,1,0,0,315,260,54,1,0,0,287,283,4,0,0,0,232,232,0,0,0,0,249,247,2,0,0,0
Region IV-A,Quezon,Candelaria,308016,Dolores Macasaet National High School,1559,1558,0.8908857509627728,0.10269576379974327,0.006418485237483957,0,0,1388,160,10,0,0,476,374,95,7,0,0,444,397,44,3,0,0,310,305,5,0,0,0,328,312,16,0,0,0
Region IV-A,Quezon,Candelaria,308019,Dr. Panfilo Castro NHS (Formerly Bukal Sur NHS-Mangilag Annex),1379,1379,0.8484408992023206,0.1406816533720087,0.009427121102248002,0.0014503263234227702,0,1170,194,13,2,0,397,263,119,13,2,0,371,320,51,0,0,0,252,234,18,0,0,0,359,353,6,0,0,0
Region IV-A,Quezon,Candelaria,301403,Sta. Catalina National High School,1877,1637,0.8680513133781309,0.11973121563836285,0.009773976786805132,0.002443494196701283,0,1421,196,16,4,0,339,205,116,14,4,0,514,472,41,1,0,0,350,347,3,0,0,0,434,397,36,1,0,0
Region IV-A,Quezon,Catanauan,301312,Alejandro P. Libao National High School,280,280,0.9392857142857144,0.060714285714285714,0,0,0,263,17,0,0,0,77,70,7,0,0,0,81,80,1,0,0,0,60,51,9,0,0,0,62,62,0,0,0,0
Region IV-A,Quezon,Catanauan,301310,Catanauan National High School,376,376,0.925531914893617,0.07180851063829788,0.0026595744680851068,0,0,348,27,1,0,0,91,75,15,1,0,0,108,108,0,0,0,0,82,82,0,0,0,0,95,83,12,0,0,0
Region IV-A,Quezon,Catanauan,301311,Doongan Ilaya National High School,310,310,0.9806451612903225,0.01935483870967742,0,0,0,304,6,0,0,0,94,90,4,0,0,0,82,81,1,0,0,0,63,63,0,0,0,0,71,70,1,0,0,0
Region IV-A,Quezon,Catanauan,301392,Estanislao Perlas National High School,182,182,0.9450549450549449,0.05494505494505495,0,0,0,172,10,0,0,0,58,48,10,0,0,0,55,55,0,0,0,0,30,30,0,0,0,0,39,39,0,0,0,0
Region IV-A,Quezon,Catanauan,308001,Matandang Sabang National High School,425,425,0.616470588235294,0.3811764705882353,0.0023529411764705876,0,0,262,162,1,0,0,117,112,5,0,0,0,131,123,8,0,0,0,104,19,84,1,0,0,73,8,65,0,0,0
Region IV-A,Quezon,Catanauan,301391,San Isidro National High School,919,919,0.7616974972796517,0.23503808487486405,0.003264417845484221,0,0,700,216,3,0,0,261,222,39,0,0,0,275,214,58,3,0,0,203,197,6,0,0,0,180,67,113,0,0,0
Region IV-A,Quezon,Catanauan,308025,San Jose NHS (Formerly Tagbacan Ilaya Integ. Sec. Ext. Classes),124,124,0.08870967741935484,0.661290322580645,0.23387096774193547,0.016129032258064516,0,11,82,29,2,0,34,2,22,10,0,0,27,0,18,9,0,0,33,1,26,4,2,0,30,8,16,6,0,0
Region IV-A,Quezon,Catanauan,301401,"San Roque NHS, Catanauan",439,439,0.9794988610478359,0.020501138952164016,0,0,0,430,9,0,0,0,138,131,7,0,0,0,122,121,1,0,0,0,87,87,0,0,0,0,92,91,1,0,0,0
Region IV-A,Quezon,Catanauan,308010,San Vicente Kanluran NHS,196,196,0.9948979591836736,0.00510204081632653,0,0,0,195,1,0,0,0,55,55,0,0,0,0,53,53,0,0,0,0,39,39,0,0,0,0,49,48,1,0,0,0
Region IV-A,Quezon,City of Lucena,301502,Quezon National High School,8182,8126,0.8248830913118386,0.1684715727295102,0.006276150627615063,3.6918533103618014e-4,0,6703,1369,51,3,0,2223,1646,554,23,0,0,2210,1880,320,10,0,0,1811,1704,106,1,0,0,1882,1473,389,17,3,0
Region IV-A,Quezon,City of Tayabas,308036,Quezon Science High School,432,429,0.10722610722610726,0.675990675990676,0.19580419580419584,0.02097902097902098,0,46,290,84,9,0,120,2,66,44,8,0,117,2,81,33,1,0,115,38,76,1,0,0,77,4,67,6,0,0
Region IV-A,Quezon,Dolores,301317,Dagatan National High School,1113,1112,0.9082733812949638,0.08812949640287766,0.0035971223021582727,0,0,1010,98,4,0,0,309,245,62,2,0,0,337,304,31,2,0,0,183,183,0,0,0,0,283,278,5,0,0,0
Region IV-A,Quezon,Dolores,301318,Sta. Lucia NHS (Formerly Dagatan NHS Annex - Sta. Lucia),487,487,0.9383983572895278,0.06160164271047228,0,0,0,457,30,0,0,0,139,119,20,0,0,0,132,126,6,0,0,0,104,104,0,0,0,0,112,108,4,0,0,0
Region IV-A,Quezon,General Luna,305767,General Luna Integrated National High School,419,416,0.9399038461538463,0.06009615384615385,0,0,0,391,25,0,0,0,121,103,18,0,0,0,128,121,7,0,0,0,79,79,0,0,0,0,88,88,0,0,0,0
Region IV-A,Quezon,General Luna,301354,Malaya NHS,178,178,0.8483146067415731,0.14044943820224726,0.011235955056179777,0,0,151,25,2,0,0,54,43,10,1,0,0,47,41,5,1,0,0,40,39,1,0,0,0,37,28,9,0,0,0
Region IV-A,Quezon,General Luna,301393,"San Isidro NHS, Gen. Luna",728,728,0.9629120879120877,0.03708791208791208,0,0,0,701,27,0,0,0,212,191,21,0,0,0,175,173,2,0,0,0,153,150,3,0,0,0,188,187,1,0,0,0
Region IV-A,Quezon,General Luna,502142,San Nicolas Integrated School,77,77,0.8181818181818183,0.18181818181818185,0,0,0,63,14,0,0,0,24,15,9,0,0,0,27,22,5,0,0,0,14,14,0,0,0,0,12,12,0,0,0,0
Region IV-A,Quezon,General Luna,501325,Sergio Balane Integrated School,95,95,0.9368421052631579,0.0631578947368421,0,0,0,89,6,0,0,0,24,18,6,0,0,0,31,31,0,0,0,0,19,19,0,0,0,0,21,21,0,0,0,0
Region IV-A,Quezon,General Nakar,301292,Batangan National High School,311,298,0.0570469798657718,0.24832214765100671,0.4798657718120806,0.20469798657718127,0.010067114093959731,17,74,143,61,3,102,3,20,61,17,1,89,9,23,43,14,0,59,2,11,29,15,2,48,3,20,10,15,0
Region IV-A,Quezon,General Nakar,502446,Dinigman Integrated School,52,52,0.5,0.5,0,0,0,26,26,0,0,0,13,6,7,0,0,0,13,9,4,0,0,0,12,7,5,0,0,0,14,4,10,0,0,0
Region IV-A,Quezon,General Nakar,502072,Magsikap Integrated School,96,85,0.6117647058823528,0.3529411764705882,0.03529411764705882,0,0,52,30,3,0,0,23,5,15,3,0,0,17,10,7,0,0,0,20,19,1,0,0,0,25,18,7,0,0,0
Region IV-A,Quezon,General Nakar,301362,Maligaya National High School (formerly Paaralang Sek. Ng Hen. Nakar - Maligaya Extension),263,257,0.8949416342412453,0.10116731517509726,0.0038910505836575876,0,0,230,26,1,0,0,70,55,14,1,0,0,69,58,11,0,0,0,53,53,0,0,0,0,65,64,1,0,0,0
Region IV-A,Quezon,General Nakar,501613,Mararaot Integrated School,78,74,0.4729729729729731,0.527027027027027,0,0,0,35,39,0,0,0,23,14,9,0,0,0,18,9,9,0,0,0,16,7,9,0,0,0,17,5,12,0,0,0
Region IV-A,Quezon,General Nakar,301361,Paaralang Sek. Ng Hen. Nakar,1091,1061,0.7992459943449575,0.18096135721017909,0.01413760603204524,0.004712535344015079,9.425070688030159e-4,848,192,15,5,1,326,197,119,10,0,0,296,272,24,0,0,0,228,224,4,0,0,0,211,155,45,5,5,1
Region IV-A,Quezon,General Nakar,301363,Paaralang Sekundarya ng Umiray (PSU),272,272,0.7426470588235295,0.24632352941176472,0.011029411764705881,0,0,202,67,3,0,0,85,69,14,2,0,0,66,21,45,0,0,0,53,46,7,0,0,0,68,66,1,1,0,0
Region IV-A,Quezon,Guinayangan,301342,Aloneros NHS (Formerly LBS of Fisheries Ext. - Aloneros,240,240,0.9624999999999999,0.0375,0,0,0,231,9,0,0,0,79,73,6,0,0,0,63,61,2,0,0,0,46,46,0,0,0,0,52,51,1,0,0,0
Region IV-A,Quezon,Guinayangan,301320,Dungawan NHS,188,184,1,0,0,0,0,184,0,0,0,0,60,60,0,0,0,0,51,51,0,0,0,0,35,35,0,0,0,0,38,38,0,0,0,0
Region IV-A,Quezon,Guinayangan,301323,Guinayangan NHS,1394,1394,0.7661406025824966,0.21736011477761838,0.016499282639885215,0,0,1068,303,23,0,0,380,217,151,12,0,0,375,255,109,11,0,0,327,318,9,0,0,0,312,278,34,0,0,0
Region IV-A,Quezon,Guinayangan,301359,Nabangka NHS,311,311,0.8778135048231511,0.11897106109324758,0.0032154340836012857,0,0,273,37,1,0,0,94,62,31,1,0,0,80,74,6,0,0,0,59,59,0,0,0,0,78,78,0,0,0,0
Region IV-A,Quezon,Guinayangan,301324,STA. CRUZ NATIONAL HIGH SCHOOL,141,141,0.7801418439716311,0.21276595744680854,0.007092198581560284,0,0,110,30,1,0,0,40,23,16,1,0,0,38,28,10,0,0,0,28,28,0,0,0,0,35,31,4,0,0,0
Region IV-A,Quezon,Gumaca,301290,Bantad National High School,133,133,0.8872180451127818,0.11278195488721805,0,0,0,118,15,0,0,0,32,32,0,0,0,0,37,33,4,0,0,0,31,25,6,0,0,0,33,28,5,0,0,0
Region IV-A,Quezon,Gumaca,301307,Camohaguin National High School,592,592,0.9695945945945946,0.025337837837837846,0.005067567567567566,0,0,574,15,3,0,0,183,169,12,2,0,0,178,174,3,1,0,0,91,91,0,0,0,0,140,140,0,0,0,0
Region IV-A,Quezon,Gumaca,500444,Gumaca Integrated School,327,321,0.9532710280373833,0.04672897196261681,0,0,0,306,15,0,0,0,89,74,15,0,0,0,114,114,0,0,0,0,51,51,0,0,0,0,67,67,0,0,0,0
Region IV-A,Quezon,Gumaca,301325,Gumaca National High School,2818,2799,0.7602715255448376,0.22865309038942483,0.010718113612004285,3.572704537334762e-4,0,2128,640,30,1,0,856,551,277,27,1,0,715,637,75,3,0,0,597,490,107,0,0,0,631,450,181,0,0,0
Region IV-A,Quezon,Gumaca,301340,Lamon Bay SOF - Main Gumaca,420,420,0.9714285714285715,0.02857142857142857,0,0,0,408,12,0,0,0,155,149,6,0,0,0,101,95,6,0,0,0,79,79,0,0,0,0,85,85,0,0,0,0
Region IV-A,Quezon,Gumaca,301372,Panikihan NHS,396,396,0.8560606060606062,0.143939393939394,0,0,0,339,57,0,0,0,124,109,15,0,0,0,121,119,2,0,0,0,69,65,4,0,0,0,82,46,36,0,0,0
Region IV-A,Quezon,Gumaca,301415,Villa Perez NHS,151,151,0.6026490066225167,0.33112582781456956,0.05960264900662252,0.006622516556291391,0,91,50,9,1,0,50,16,25,8,1,0,45,27,18,0,0,0,33,29,3,1,0,0,23,19,4,0,0,0
Region IV-A,Quezon,Infanta,500028,Binulasan Integrated School,1189,1184,0.9045608108108109,0.09375,0.001689189189189189,0,0,1071,111,2,0,0,354,280,73,1,0,0,349,344,5,0,0,0,234,234,0,0,0,0,247,213,33,1,0,0
Region IV-A,Quezon,Infanta,301332,Infanta NHS,3197,3172,0.9013240857503152,0.09363177805800758,0.005044136191677175,0,0,2859,297,16,0,0,867,661,194,12,0,0,941,868,70,3,0,0,628,623,4,1,0,0,736,707,29,0,0,0
Region IV-A,Quezon,Infanta,301343,Langgas NHS,332,332,0.7710843373493976,0.22590361445783136,0.0030120481927710845,0,0,256,75,1,0,0,96,92,4,0,0,0,93,37,55,1,0,0,72,61,11,0,0,0,71,66,5,0,0,0
Region IV-A,Quezon,Infanta,301410,Tongohin NHS,811,811,0.9617755856966708,0.038224414303329214,0,0,0,780,31,0,0,0,247,233,14,0,0,0,219,215,4,0,0,0,154,153,1,0,0,0,191,179,12,0,0,0
Region IV-A,Quezon,Jomalig,302394,Apad Jomalig National High School (Apad NHS),192,192,0.9270833333333335,0.07291666666666667,0,0,0,178,14,0,0,0,58,52,6,0,0,0,47,44,3,0,0,0,50,49,1,0,0,0,37,33,4,0,0,0
Region IV-A,Quezon,Jomalig,301333,Jomalig NHS,493,493,0.99188640973630815,0.008113590263691678,0,0,0,489,4,0,0,0,144,143,1,0,0,0,133,131,2,0,0,0,99,99,0,0,0,0,117,116,1,0,0,0
Region IV-A,Quezon,Lopez,301346,Cogorin Ibaba NHS (Formerly Lopez NCHSl - Cogorin Ibaba Extension),288,288,0.9930555555555556,0.006944444444444444,0,0,0,286,2,0,0,0,91,89,2,0,0,0,82,82,0,0,0,0,58,58,0,0,0,0,57,57,0,0,0,0
Region IV-A,Quezon,Lopez,301388,Dao National High School (Formerly San Francisco B NHS - San Miguel Dao II Ext.),109,109,0.9541284403669726,0.04587155963302754,0,0,0,104,5,0,0,0,27,23,4,0,0,0,37,36,1,0,0,0,29,29,0,0,0,0,16,16,0,0,0,0
Region IV-A,Quezon,Lopez,301328,Guites NHS,70,70,0.7714285714285717,0.2285714285714286,0,0,0,54,16,0,0,0,16,12,4,0,0,0,15,11,4,0,0,0,20,16,4,0,0,0,19,15,4,0,0,0
Region IV-A,Quezon,Lopez,301327,Hondagua NHS,747,747,0.9732262382864794,0.02543507362784472,0.001338688085676037,0,0,727,19,1,0,0,219,212,7,0,0,0,209,197,11,1,0,0,158,158,0,0,0,0,161,160,1,0,0,0
Region IV-A,Quezon,Lopez,301387,Ilayang Ilog-A NHS (Formerly San Francisco B NHS Ilayang Ilog A Ext.),81,81,0.6296296296296298,0.3703703703703704,0,0,0,51,30,0,0,0,29,9,20,0,0,0,26,17,9,0,0,0,11,11,0,0,0,0,15,14,1,0,0,0
Region IV-A,Quezon,Lopez,308042,Jongo National High School,281,281,0.98220640569395,0.017793594306049827,0,0,0,276,5,0,0,0,87,84,3,0,0,0,78,77,1,0,0,0,55,54,1,0,0,0,61,61,0,0,0,0
Region IV-A,Quezon,Lopez,301345,Lopez National Comprehensive High School,3436,3436,0.8856228172293366,0.1062281722933644,0.008149010477299183,0,0,3043,365,28,0,0,1028,827,175,26,0,0,996,914,80,2,0,0,622,586,36,0,0,0,790,716,74,0,0,0
Region IV-A,Quezon,Lopez,301351,Magallanes NHS,618,618,0.9870550161812298,0.012944983818770229,0,0,0,610,8,0,0,0,189,182,7,0,0,0,164,163,1,0,0,0,122,122,0,0,0,0,143,143,0,0,0,0
Region IV-A,Quezon,Lopez,308009,Pamampangin NHS,234,234,0.9273504273504275,0.07264957264957266,0,0,0,217,17,0,0,0,73,59,14,0,0,0,69,66,3,0,0,0,44,44,0,0,0,0,48,48,0,0,0,0
Region IV-A,Quezon,Lopez,301352,Pisipis NHS (Formerly Magallanes NHS Pisipis Extension),71,71,1,0,0,0,0,71,0,0,0,0,18,18,0,0,0,0,16,16,0,0,0,0,15,15,0,0,0,0,22,22,0,0,0,0
Region IV-A,Quezon,Lopez,301386,San Francisco B NHS,390,390,0.9615384615384615,0.038461538461538464,0,0,0,375,15,0,0,0,103,97,6,0,0,0,92,88,4,0,0,0,85,85,0,0,0,0,110,105,5,0,0,0
Region IV-A,Quezon,Lopez,308048,Sta. Catalina National High School,94,94,0.8510638297872338,0.14893617021276598,0,0,0,80,14,0,0,0,33,30,3,0,0,0,23,19,4,0,0,0,22,19,3,0,0,0,16,12,4,0,0,0
