time_point,school_id,grade,assessed_count,summed_proficiency_count,discrepancy_count,has_discrepancy,is_in_dlp_randomization_file
BoSY,304663,Grade 8,114,114,0,FALSE,FALSE
BoSY,304663,Grade 9,97,97,0,FALSE,FALSE
BoSY,304664,Grade 10,41,41,0,FALSE,FALSE
BoSY,304664,Grade 7,91,91,0,FALSE,FALSE
BoSY,304664,Grade 8,55,55,0,FALSE,FALSE
BoSY,304664,Grade 9,39,39,0,FALSE,FALSE
BoSY,304665,Grade 10,185,185,0,FALSE,FALSE
BoSY,304665,Grade 7,305,305,0,FALSE,FALSE
BoSY,304665,Grade 8,222,222,0,FALSE,FALSE
BoSY,304665,Grade 9,163,163,0,FALSE,FALSE
BoSY,304666,Grade 10,41,41,0,FALSE,FALSE
BoSY,304666,Grade 7,61,61,0,FALSE,FALSE
BoSY,304666,Grade 8,55,55,0,FALSE,FALSE
BoSY,304666,Grade 9,40,40,0,FALSE,FALSE
BoSY,304667,Grade 10,25,25,0,FALSE,FALSE
BoSY,304667,Grade 7,46,46,0,FALSE,FALSE
BoSY,304667,Grade 8,43,43,0,FALSE,FALSE
BoSY,304667,Grade 9,21,21,0,FALSE,FALSE
BoSY,304668,Grade 10,44,44,0,FALSE,FALSE
BoSY,304668,Grade 7,77,77,0,FALSE,FALSE
BoSY,304668,Grade 8,90,90,0,FALSE,FALSE
BoSY,304668,Grade 9,41,41,0,FALSE,FALSE
BoSY,304669,Grade 10,224,224,0,FALSE,FALSE
BoSY,304669,Grade 7,309,309,0,FALSE,FALSE
BoSY,304669,Grade 8,303,303,0,FALSE,FALSE
BoSY,304669,Grade 9,205,205,0,FALSE,FALSE
BoSY,304670,Grade 10,56,56,0,FALSE,FALSE
BoSY,304670,Grade 7,74,74,0,FALSE,FALSE
BoSY,304670,Grade 8,60,60,0,FALSE,FALSE
BoSY,304670,Grade 9,56,56,0,FALSE,FALSE
BoSY,304671,Grade 10,1713,1713,0,FALSE,TRUE
BoSY,304671,Grade 7,1931,1931,0,FALSE,TRUE
BoSY,304671,Grade 8,1813,1813,0,FALSE,TRUE
BoSY,304671,Grade 9,1508,1508,0,FALSE,TRUE
BoSY,304672,Grade 10,233,233,0,FALSE,FALSE
BoSY,304672,Grade 7,295,295,0,FALSE,FALSE
BoSY,304672,Grade 8,310,310,0,FALSE,FALSE
BoSY,304672,Grade 9,201,201,0,FALSE,FALSE
BoSY,304673,Grade 10,268,268,0,FALSE,TRUE
BoSY,304673,Grade 7,362,362,0,FALSE,TRUE
BoSY,304673,Grade 8,258,258,0,FALSE,TRUE
BoSY,304673,Grade 9,228,228,0,FALSE,TRUE
BoSY,304674,Grade 10,261,261,0,FALSE,TRUE
BoSY,304674,Grade 7,321,321,0,FALSE,TRUE
BoSY,304674,Grade 8,322,322,0,FALSE,TRUE
BoSY,304674,Grade 9,233,233,0,FALSE,TRUE
BoSY,304675,Grade 10,51,51,0,FALSE,FALSE
BoSY,304675,Grade 7,94,94,0,FALSE,FALSE
BoSY,304675,Grade 8,82,82,0,FALSE,FALSE
BoSY,304675,Grade 9,55,55,0,FALSE,FALSE
BoSY,304676,Grade 10,91,91,0,FALSE,FALSE
BoSY,304676,Grade 7,105,105,0,FALSE,FALSE
BoSY,304676,Grade 8,93,93,0,FALSE,FALSE
BoSY,304676,Grade 9,80,80,0,FALSE,FALSE
BoSY,304677,Grade 10,194,194,0,FALSE,FALSE
BoSY,304677,Grade 7,250,250,0,FALSE,FALSE
BoSY,304677,Grade 8,263,263,0,FALSE,FALSE
BoSY,304677,Grade 9,177,177,0,FALSE,FALSE
BoSY,304678,Grade 10,105,105,0,FALSE,FALSE
BoSY,304678,Grade 7,117,117,0,FALSE,FALSE
BoSY,304678,Grade 8,133,133,0,FALSE,FALSE
BoSY,304678,Grade 9,103,103,0,FALSE,FALSE
BoSY,304679,Grade 10,35,35,0,FALSE,FALSE
BoSY,304679,Grade 7,49,49,0,FALSE,FALSE
BoSY,304679,Grade 8,48,48,0,FALSE,FALSE
BoSY,304679,Grade 9,38,38,0,FALSE,FALSE
BoSY,304680,Grade 10,59,59,0,FALSE,FALSE
BoSY,304680,Grade 7,97,97,0,FALSE,FALSE
BoSY,304680,Grade 8,63,63,0,FALSE,FALSE
BoSY,304680,Grade 9,60,60,0,FALSE,FALSE
BoSY,304682,Grade 10,71,71,0,FALSE,FALSE
BoSY,304682,Grade 7,136,136,0,FALSE,FALSE
BoSY,304682,Grade 8,122,122,0,FALSE,FALSE
BoSY,304682,Grade 9,108,108,0,FALSE,FALSE
BoSY,304683,Grade 10,74,74,0,FALSE,FALSE
BoSY,304683,Grade 7,149,149,0,FALSE,FALSE
BoSY,304683,Grade 8,114,114,0,FALSE,FALSE
BoSY,304683,Grade 9,96,96,0,FALSE,FALSE
BoSY,304685,Grade 10,185,185,0,FALSE,FALSE
BoSY,304685,Grade 7,232,232,0,FALSE,FALSE
BoSY,304685,Grade 8,211,211,0,FALSE,FALSE
BoSY,304685,Grade 9,166,166,0,FALSE,FALSE
BoSY,304686,Grade 10,196,196,0,FALSE,FALSE
BoSY,304686,Grade 7,238,238,0,FALSE,FALSE
BoSY,304686,Grade 8,228,228,0,FALSE,FALSE
BoSY,304686,Grade 9,175,175,0,FALSE,FALSE
BoSY,304687,Grade 10,80,80,0,FALSE,FALSE
BoSY,304687,Grade 7,136,136,0,FALSE,FALSE
BoSY,304687,Grade 8,119,119,0,FALSE,FALSE
BoSY,304687,Grade 9,102,102,0,FALSE,FALSE
BoSY,304688,Grade 10,252,252,0,FALSE,FALSE
BoSY,304688,Grade 7,262,262,0,FALSE,FALSE
BoSY,304688,Grade 8,233,233,0,FALSE,FALSE
BoSY,304688,Grade 9,210,210,0,FALSE,FALSE
BoSY,304689,Grade 10,176,176,0,FALSE,FALSE
BoSY,304689,Grade 7,228,228,0,FALSE,FALSE
BoSY,304689,Grade 8,179,179,0,FALSE,FALSE
BoSY,304689,Grade 9,131,131,0,FALSE,FALSE
BoSY,304690,Grade 10,75,75,0,FALSE,FALSE
BoSY,304690,Grade 7,101,101,0,FALSE,FALSE
BoSY,304690,Grade 8,78,78,0,FALSE,FALSE
BoSY,304690,Grade 9,58,58,0,FALSE,FALSE
BoSY,304691,Grade 10,323,323,0,FALSE,TRUE
BoSY,304691,Grade 7,342,342,0,FALSE,TRUE
BoSY,304691,Grade 8,371,371,0,FALSE,TRUE
BoSY,304691,Grade 9,252,252,0,FALSE,TRUE
BoSY,304692,Grade 10,34,34,0,FALSE,FALSE
BoSY,304692,Grade 7,53,53,0,FALSE,FALSE
BoSY,304692,Grade 8,47,47,0,FALSE,FALSE
BoSY,304692,Grade 9,26,26,0,FALSE,FALSE
BoSY,304693,Grade 10,27,27,0,FALSE,FALSE
BoSY,304693,Grade 7,35,35,0,FALSE,FALSE
BoSY,304693,Grade 8,37,37,0,FALSE,FALSE
BoSY,304693,Grade 9,23,23,0,FALSE,FALSE
BoSY,304694,Grade 10,42,42,0,FALSE,FALSE
BoSY,304694,Grade 7,68,68,0,FALSE,FALSE
BoSY,304694,Grade 8,61,61,0,FALSE,FALSE
BoSY,304694,Grade 9,53,53,0,FALSE,FALSE
BoSY,304695,Grade 10,118,118,0,FALSE,FALSE
BoSY,304695,Grade 7,182,182,0,FALSE,FALSE
BoSY,304695,Grade 8,191,191,0,FALSE,FALSE
BoSY,304695,Grade 9,110,110,0,FALSE,FALSE
BoSY,304696,Grade 10,208,208,0,FALSE,FALSE
BoSY,304696,Grade 7,398,398,0,FALSE,FALSE
BoSY,304696,Grade 8,275,275,0,FALSE,FALSE
BoSY,304696,Grade 9,245,245,0,FALSE,FALSE
BoSY,304697,Grade 10,29,29,0,FALSE,FALSE
BoSY,304697,Grade 7,50,50,0,FALSE,FALSE
BoSY,304697,Grade 8,50,50,0,FALSE,FALSE
BoSY,304697,Grade 9,38,38,0,FALSE,FALSE
BoSY,304698,Grade 10,414,414,0,FALSE,FALSE
BoSY,304698,Grade 7,412,412,0,FALSE,FALSE
BoSY,304698,Grade 8,345,345,0,FALSE,FALSE
BoSY,304698,Grade 9,319,319,0,FALSE,FALSE
BoSY,304699,Grade 10,666,666,0,FALSE,FALSE
BoSY,304699,Grade 7,691,691,0,FALSE,FALSE
BoSY,304699,Grade 8,549,549,0,FALSE,FALSE
BoSY,304699,Grade 9,603,603,0,FALSE,FALSE
BoSY,304700,Grade 10,29,29,0,FALSE,FALSE
BoSY,304700,Grade 7,28,28,0,FALSE,FALSE
BoSY,304700,Grade 8,38,38,0,FALSE,FALSE
BoSY,304700,Grade 9,30,30,0,FALSE,FALSE
BoSY,304701,Grade 10,163,163,0,FALSE,FALSE
BoSY,304701,Grade 7,203,203,0,FALSE,FALSE
BoSY,304701,Grade 8,164,164,0,FALSE,FALSE
BoSY,304701,Grade 9,169,169,0,FALSE,FALSE
BoSY,304702,Grade 10,95,95,0,FALSE,FALSE
BoSY,304702,Grade 7,134,134,0,FALSE,FALSE
BoSY,304702,Grade 8,111,111,0,FALSE,FALSE
BoSY,304702,Grade 9,89,89,0,FALSE,FALSE
BoSY,304703,Grade 10,1087,1087,0,FALSE,FALSE
BoSY,304703,Grade 7,1380,1380,0,FALSE,FALSE
BoSY,304703,Grade 8,1242,1242,0,FALSE,FALSE
BoSY,304703,Grade 9,1082,1082,0,FALSE,FALSE
BoSY,304704,Grade 10,74,74,0,FALSE,FALSE
BoSY,304704,Grade 7,79,79,0,FALSE,FALSE
BoSY,304704,Grade 8,72,72,0,FALSE,FALSE
BoSY,304704,Grade 9,79,79,0,FALSE,FALSE
BoSY,304705,Grade 10,118,118,0,FALSE,FALSE
BoSY,304705,Grade 7,143,143,0,FALSE,FALSE
BoSY,304705,Grade 8,104,104,0,FALSE,FALSE
BoSY,304705,Grade 9,85,85,0,FALSE,FALSE
BoSY,304706,Grade 10,9,9,0,FALSE,FALSE
BoSY,304706,Grade 7,16,16,0,FALSE,FALSE
BoSY,304706,Grade 8,21,21,0,FALSE,FALSE
BoSY,304706,Grade 9,16,16,0,FALSE,FALSE
BoSY,304707,Grade 10,1289,1289,0,FALSE,TRUE
BoSY,304707,Grade 7,1069,1069,0,FALSE,TRUE
BoSY,304707,Grade 8,1234,1234,0,FALSE,TRUE
BoSY,304707,Grade 9,1103,1103,0,FALSE,TRUE
BoSY,304708,Grade 10,75,75,0,FALSE,FALSE
BoSY,304708,Grade 7,109,109,0,FALSE,FALSE
BoSY,304708,Grade 8,118,118,0,FALSE,FALSE
BoSY,304708,Grade 9,80,80,0,FALSE,FALSE
BoSY,304709,Grade 10,394,394,0,FALSE,FALSE
BoSY,304709,Grade 7,566,566,0,FALSE,FALSE
BoSY,304709,Grade 8,390,390,0,FALSE,FALSE
BoSY,304709,Grade 9,279,279,0,FALSE,FALSE
BoSY,304710,Grade 10,250,250,0,FALSE,FALSE
BoSY,304710,Grade 7,285,285,0,FALSE,FALSE
BoSY,304710,Grade 8,252,252,0,FALSE,FALSE
BoSY,304710,Grade 9,242,242,0,FALSE,FALSE
BoSY,304711,Grade 10,107,107,0,FALSE,FALSE
BoSY,304711,Grade 7,132,132,0,FALSE,FALSE
BoSY,304711,Grade 8,123,123,0,FALSE,FALSE
BoSY,304711,Grade 9,76,76,0,FALSE,FALSE
BoSY,304712,Grade 10,288,288,0,FALSE,FALSE
BoSY,304712,Grade 7,351,351,0,FALSE,FALSE
BoSY,304712,Grade 8,303,303,0,FALSE,FALSE
BoSY,304712,Grade 9,291,291,0,FALSE,FALSE
BoSY,304713,Grade 10,77,77,0,FALSE,FALSE
BoSY,304713,Grade 7,133,133,0,FALSE,FALSE
BoSY,304713,Grade 8,127,127,0,FALSE,FALSE
BoSY,304713,Grade 9,88,88,0,FALSE,FALSE
BoSY,304714,Grade 10,28,28,0,FALSE,FALSE
BoSY,304714,Grade 7,51,51,0,FALSE,FALSE
BoSY,304714,Grade 8,45,45,0,FALSE,FALSE
BoSY,304714,Grade 9,32,32,0,FALSE,FALSE
BoSY,304715,Grade 10,34,34,0,FALSE,FALSE
BoSY,304715,Grade 7,50,50,0,FALSE,FALSE
BoSY,304715,Grade 8,47,47,0,FALSE,FALSE
BoSY,304715,Grade 9,34,34,0,FALSE,FALSE
BoSY,304716,Grade 10,194,194,0,FALSE,FALSE
BoSY,304716,Grade 7,325,325,0,FALSE,FALSE
BoSY,304716,Grade 8,242,242,0,FALSE,FALSE
BoSY,304716,Grade 9,219,219,0,FALSE,FALSE
BoSY,304717,Grade 10,243,243,0,FALSE,FALSE
BoSY,304717,Grade 7,289,289,0,FALSE,FALSE
BoSY,304717,Grade 8,256,256,0,FALSE,FALSE
BoSY,304717,Grade 9,244,244,0,FALSE,FALSE
BoSY,304718,Grade 10,117,117,0,FALSE,FALSE
BoSY,304718,Grade 7,171,171,0,FALSE,FALSE
BoSY,304718,Grade 8,162,162,0,FALSE,FALSE
BoSY,304718,Grade 9,129,129,0,FALSE,FALSE
BoSY,304719,Grade 10,191,191,0,FALSE,FALSE
BoSY,304719,Grade 7,230,230,0,FALSE,FALSE
BoSY,304719,Grade 8,197,197,0,FALSE,FALSE
BoSY,304719,Grade 9,197,197,0,FALSE,FALSE
BoSY,304720,Grade 10,100,100,0,FALSE,FALSE
BoSY,304720,Grade 7,139,139,0,FALSE,FALSE
BoSY,304720,Grade 8,111,111,0,FALSE,FALSE
BoSY,304720,Grade 9,104,104,0,FALSE,FALSE
BoSY,304721,Grade 10,54,54,0,FALSE,FALSE
BoSY,304721,Grade 7,52,52,0,FALSE,FALSE
BoSY,304721,Grade 8,78,78,0,FALSE,FALSE
BoSY,304721,Grade 9,58,58,0,FALSE,FALSE
BoSY,304722,Grade 10,171,171,0,FALSE,FALSE
BoSY,304722,Grade 7,180,180,0,FALSE,FALSE
BoSY,304722,Grade 8,181,181,0,FALSE,FALSE
BoSY,304722,Grade 9,181,181,0,FALSE,FALSE
BoSY,304723,Grade 10,102,102,0,FALSE,FALSE
BoSY,304723,Grade 7,142,142,0,FALSE,FALSE
BoSY,304723,Grade 8,148,148,0,FALSE,FALSE
BoSY,304723,Grade 9,107,107,0,FALSE,FALSE
BoSY,304724,Grade 10,22,22,0,FALSE,FALSE
BoSY,304724,Grade 7,27,27,0,FALSE,FALSE
BoSY,304724,Grade 8,12,12,0,FALSE,FALSE
BoSY,304724,Grade 9,18,18,0,FALSE,FALSE
BoSY,304725,Grade 10,36,36,0,FALSE,FALSE
BoSY,304725,Grade 7,39,39,0,FALSE,FALSE
BoSY,304725,Grade 8,40,40,0,FALSE,FALSE
BoSY,304725,Grade 9,28,28,0,FALSE,FALSE
BoSY,304726,Grade 10,18,18,0,FALSE,FALSE
BoSY,304726,Grade 7,36,36,0,FALSE,FALSE
BoSY,304726,Grade 8,25,25,0,FALSE,FALSE
BoSY,304726,Grade 9,24,24,0,FALSE,FALSE
BoSY,304727,Grade 10,24,24,0,FALSE,FALSE
BoSY,304727,Grade 7,55,55,0,FALSE,FALSE
BoSY,304727,Grade 8,37,37,0,FALSE,FALSE
BoSY,304727,Grade 9,27,27,0,FALSE,FALSE
BoSY,304728,Grade 10,145,145,0,FALSE,FALSE
BoSY,304728,Grade 7,185,185,0,FALSE,FALSE
BoSY,304728,Grade 8,157,157,0,FALSE,FALSE
BoSY,304728,Grade 9,128,128,0,FALSE,FALSE
BoSY,304729,Grade 10,43,43,0,FALSE,TRUE
BoSY,304729,Grade 7,65,65,0,FALSE,TRUE
BoSY,304729,Grade 8,45,45,0,FALSE,TRUE
BoSY,304729,Grade 9,36,36,0,FALSE,TRUE
BoSY,304730,Grade 10,184,184,0,FALSE,FALSE
BoSY,304730,Grade 7,224,224,0,FALSE,FALSE
BoSY,304730,Grade 8,186,186,0,FALSE,FALSE
BoSY,304730,Grade 9,159,159,0,FALSE,FALSE
BoSY,304731,Grade 10,325,325,0,FALSE,FALSE
BoSY,304731,Grade 7,325,325,0,FALSE,FALSE
BoSY,304731,Grade 8,337,337,0,FALSE,FALSE
BoSY,304731,Grade 9,289,289,0,FALSE,FALSE
BoSY,304732,Grade 10,123,123,0,FALSE,FALSE
BoSY,304732,Grade 7,190,190,0,FALSE,FALSE
BoSY,304732,Grade 8,131,131,0,FALSE,FALSE
BoSY,304732,Grade 9,135,135,0,FALSE,FALSE
BoSY,304733,Grade 10,162,162,0,FALSE,FALSE
BoSY,304733,Grade 7,210,210,0,FALSE,FALSE
BoSY,304733,Grade 8,183,183,0,FALSE,FALSE
BoSY,304733,Grade 9,150,150,0,FALSE,FALSE
BoSY,304734,Grade 10,69,69,0,FALSE,FALSE
BoSY,304734,Grade 7,127,127,0,FALSE,FALSE
BoSY,304734,Grade 8,102,102,0,FALSE,FALSE
BoSY,304734,Grade 9,76,76,0,FALSE,FALSE
BoSY,304735,Grade 10,52,52,0,FALSE,FALSE
BoSY,304735,Grade 7,110,110,0,FALSE,FALSE
BoSY,304735,Grade 8,67,67,0,FALSE,FALSE
BoSY,304735,Grade 9,58,58,0,FALSE,FALSE
BoSY,304736,Grade 10,273,273,0,FALSE,FALSE
BoSY,304736,Grade 7,364,364,0,FALSE,FALSE
BoSY,304736,Grade 8,336,336,0,FALSE,FALSE
BoSY,304736,Grade 9,308,308,0,FALSE,FALSE
BoSY,304737,Grade 10,40,40,0,FALSE,FALSE
BoSY,304737,Grade 7,64,64,0,FALSE,FALSE
BoSY,304737,Grade 8,49,49,0,FALSE,FALSE
BoSY,304737,Grade 9,56,56,0,FALSE,FALSE
BoSY,304738,Grade 10,47,47,0,FALSE,FALSE
BoSY,304738,Grade 7,57,57,0,FALSE,FALSE
BoSY,304738,Grade 8,62,62,0,FALSE,FALSE
BoSY,304738,Grade 9,37,37,0,FALSE,FALSE
BoSY,304739,Grade 10,70,70,0,FALSE,FALSE
BoSY,304739,Grade 7,102,102,0,FALSE,FALSE
BoSY,304739,Grade 8,69,69,0,FALSE,FALSE
BoSY,304739,Grade 9,63,63,0,FALSE,FALSE
BoSY,304740,Grade 10,171,171,0,FALSE,FALSE
BoSY,304740,Grade 7,227,227,0,FALSE,FALSE
BoSY,304740,Grade 8,205,205,0,FALSE,FALSE
BoSY,304740,Grade 9,183,183,0,FALSE,FALSE
BoSY,304741,Grade 10,31,31,0,FALSE,FALSE
BoSY,304741,Grade 7,42,42,0,FALSE,FALSE
BoSY,304741,Grade 8,37,37,0,FALSE,FALSE
BoSY,304741,Grade 9,40,40,0,FALSE,FALSE
BoSY,304742,Grade 10,39,39,0,FALSE,FALSE
BoSY,304742,Grade 7,40,40,0,FALSE,FALSE
BoSY,304742,Grade 8,38,38,0,FALSE,FALSE
BoSY,304742,Grade 9,44,44,0,FALSE,FALSE
BoSY,304743,Grade 10,33,33,0,FALSE,FALSE
BoSY,304743,Grade 7,69,69,0,FALSE,FALSE
BoSY,304743,Grade 8,32,32,0,FALSE,FALSE
BoSY,304743,Grade 9,46,46,0,FALSE,FALSE
BoSY,304744,Grade 10,145,145,0,FALSE,FALSE
BoSY,304744,Grade 7,150,150,0,FALSE,FALSE
BoSY,304744,Grade 8,162,162,0,FALSE,FALSE
BoSY,304744,Grade 9,73,73,0,FALSE,FALSE
BoSY,304745,Grade 10,148,148,0,FALSE,TRUE
BoSY,304745,Grade 7,214,214,0,FALSE,TRUE
BoSY,304745,Grade 8,188,188,0,FALSE,TRUE
BoSY,304745,Grade 9,106,106,0,FALSE,TRUE
BoSY,304747,Grade 10,238,238,0,FALSE,FALSE
BoSY,304747,Grade 7,308,308,0,FALSE,FALSE
BoSY,304747,Grade 8,306,306,0,FALSE,FALSE
BoSY,304747,Grade 9,276,276,0,FALSE,FALSE
BoSY,304748,Grade 10,35,35,0,FALSE,FALSE
BoSY,304748,Grade 7,63,63,0,FALSE,FALSE
BoSY,304748,Grade 8,41,41,0,FALSE,FALSE
BoSY,304748,Grade 9,38,38,0,FALSE,FALSE
BoSY,304749,Grade 10,177,177,0,FALSE,FALSE
BoSY,304749,Grade 7,255,255,0,FALSE,FALSE
BoSY,304749,Grade 8,185,185,0,FALSE,FALSE
BoSY,304749,Grade 9,173,173,0,FALSE,FALSE
BoSY,304750,Grade 10,275,275,0,FALSE,FALSE
BoSY,304750,Grade 7,278,278,0,FALSE,FALSE
BoSY,304750,Grade 8,267,267,0,FALSE,FALSE
BoSY,304750,Grade 9,266,266,0,FALSE,FALSE
BoSY,304751,Grade 10,104,104,0,FALSE,FALSE
BoSY,304751,Grade 7,131,131,0,FALSE,FALSE
BoSY,304751,Grade 8,98,98,0,FALSE,FALSE
BoSY,304751,Grade 9,68,68,0,FALSE,FALSE
BoSY,304752,Grade 10,168,168,0,FALSE,FALSE
BoSY,304752,Grade 7,255,255,0,FALSE,FALSE
BoSY,304752,Grade 8,177,177,0,FALSE,FALSE
BoSY,304752,Grade 9,196,196,0,FALSE,FALSE
BoSY,304753,Grade 10,483,483,0,FALSE,FALSE
BoSY,304753,Grade 7,538,538,0,FALSE,FALSE
BoSY,304753,Grade 8,626,626,0,FALSE,FALSE
BoSY,304753,Grade 9,525,525,0,FALSE,FALSE
BoSY,304754,Grade 10,102,102,0,FALSE,FALSE
BoSY,304754,Grade 7,128,128,0,FALSE,FALSE
BoSY,304754,Grade 8,131,131,0,FALSE,FALSE
BoSY,304754,Grade 9,125,125,0,FALSE,FALSE
BoSY,304755,Grade 10,91,91,0,FALSE,FALSE
BoSY,304755,Grade 7,95,95,0,FALSE,FALSE
BoSY,304755,Grade 8,118,118,0,FALSE,FALSE
BoSY,304755,Grade 9,95,95,0,FALSE,FALSE
BoSY,304756,Grade 10,1139,1139,0,FALSE,TRUE
BoSY,304756,Grade 7,1614,1614,0,FALSE,TRUE
BoSY,304756,Grade 8,1452,1452,0,FALSE,TRUE
BoSY,304756,Grade 9,928,928,0,FALSE,TRUE
BoSY,304757,Grade 10,152,152,0,FALSE,FALSE
BoSY,304757,Grade 7,188,188,0,FALSE,FALSE
BoSY,304757,Grade 8,186,186,0,FALSE,FALSE
BoSY,304757,Grade 9,136,136,0,FALSE,FALSE
BoSY,304758,Grade 10,96,96,0,FALSE,FALSE
BoSY,304758,Grade 7,128,128,0,FALSE,FALSE
BoSY,304758,Grade 8,105,105,0,FALSE,FALSE
BoSY,304758,Grade 9,89,89,0,FALSE,FALSE
BoSY,304759,Grade 10,171,171,0,FALSE,FALSE
BoSY,304759,Grade 7,257,257,0,FALSE,FALSE
BoSY,304759,Grade 8,171,171,0,FALSE,FALSE
BoSY,304759,Grade 9,208,208,0,FALSE,FALSE
BoSY,304760,Grade 10,47,47,0,FALSE,FALSE
BoSY,304760,Grade 7,74,74,0,FALSE,FALSE
BoSY,304760,Grade 8,52,52,0,FALSE,FALSE
BoSY,304760,Grade 9,50,50,0,FALSE,FALSE
BoSY,304761,Grade 10,81,81,0,FALSE,TRUE
BoSY,304761,Grade 7,127,127,0,FALSE,TRUE
BoSY,304761,Grade 8,95,95,0,FALSE,TRUE
BoSY,304761,Grade 9,73,73,0,FALSE,TRUE
BoSY,304762,Grade 10,308,308,0,FALSE,TRUE
BoSY,304762,Grade 7,643,643,0,FALSE,TRUE
BoSY,304762,Grade 8,539,539,0,FALSE,TRUE
BoSY,304762,Grade 9,343,343,0,FALSE,TRUE
BoSY,304763,Grade 10,518,518,0,FALSE,FALSE
BoSY,304763,Grade 7,567,567,0,FALSE,FALSE
BoSY,304763,Grade 8,523,523,0,FALSE,FALSE
BoSY,304763,Grade 9,372,372,0,FALSE,FALSE
BoSY,304764,Grade 10,116,116,0,FALSE,TRUE
BoSY,304764,Grade 7,170,170,0,FALSE,TRUE
BoSY,304764,Grade 8,144,144,0,FALSE,TRUE
BoSY,304764,Grade 9,140,140,0,FALSE,TRUE
BoSY,304765,Grade 10,88,88,0,FALSE,FALSE
BoSY,304765,Grade 7,126,126,0,FALSE,FALSE
BoSY,304765,Grade 8,109,109,0,FALSE,FALSE
BoSY,304765,Grade 9,94,94,0,FALSE,FALSE
BoSY,304766,Grade 10,133,133,0,FALSE,FALSE
BoSY,304766,Grade 7,166,166,0,FALSE,FALSE
BoSY,304766,Grade 8,137,137,0,FALSE,FALSE
BoSY,304766,Grade 9,99,99,0,FALSE,FALSE
BoSY,304767,Grade 10,66,66,0,FALSE,FALSE
BoSY,304767,Grade 7,98,98,0,FALSE,FALSE
BoSY,304767,Grade 8,78,78,0,FALSE,FALSE
BoSY,304767,Grade 9,62,62,0,FALSE,FALSE
BoSY,304768,Grade 10,44,44,0,FALSE,TRUE
BoSY,304768,Grade 7,83,83,0,FALSE,TRUE
BoSY,304768,Grade 8,69,69,0,FALSE,TRUE
BoSY,304768,Grade 9,50,50,0,FALSE,TRUE
BoSY,304769,Grade 10,265,265,0,FALSE,FALSE
BoSY,304769,Grade 7,342,342,0,FALSE,FALSE
BoSY,304769,Grade 8,310,310,0,FALSE,FALSE
BoSY,304769,Grade 9,240,240,0,FALSE,FALSE
BoSY,304770,Grade 10,40,40,0,FALSE,FALSE
BoSY,304770,Grade 7,63,63,0,FALSE,FALSE
BoSY,304770,Grade 8,50,50,0,FALSE,FALSE
BoSY,304770,Grade 9,47,47,0,FALSE,FALSE
BoSY,304771,Grade 10,299,299,0,FALSE,TRUE
BoSY,304771,Grade 7,442,442,0,FALSE,TRUE
BoSY,304771,Grade 8,357,357,0,FALSE,TRUE
BoSY,304771,Grade 9,253,253,0,FALSE,TRUE
BoSY,304772,Grade 10,206,206,0,FALSE,TRUE
BoSY,304772,Grade 7,312,312,0,FALSE,TRUE
BoSY,304772,Grade 8,244,244,0,FALSE,TRUE
BoSY,304772,Grade 9,194,194,0,FALSE,TRUE
BoSY,304773,Grade 10,57,57,0,FALSE,FALSE
BoSY,304773,Grade 7,66,66,0,FALSE,FALSE
BoSY,304773,Grade 8,76,76,0,FALSE,FALSE
BoSY,304773,Grade 9,55,55,0,FALSE,FALSE
BoSY,304774,Grade 10,429,429,0,FALSE,FALSE
BoSY,304774,Grade 7,522,522,0,FALSE,FALSE
BoSY,304774,Grade 8,515,515,0,FALSE,FALSE
BoSY,304774,Grade 9,415,415,0,FALSE,FALSE
BoSY,304775,Grade 10,44,44,0,FALSE,FALSE
BoSY,304775,Grade 7,48,48,0,FALSE,FALSE
BoSY,304775,Grade 8,47,47,0,FALSE,FALSE
BoSY,304775,Grade 9,39,39,0,FALSE,FALSE
BoSY,304776,Grade 10,50,50,0,FALSE,FALSE
BoSY,304776,Grade 7,57,57,0,FALSE,FALSE
BoSY,304776,Grade 8,64,64,0,FALSE,FALSE
BoSY,304776,Grade 9,42,42,0,FALSE,FALSE
BoSY,304777,Grade 10,278,278,0,FALSE,FALSE
BoSY,304777,Grade 7,344,344,0,FALSE,FALSE
BoSY,304777,Grade 8,308,308,0,FALSE,FALSE
BoSY,304777,Grade 9,241,241,0,FALSE,FALSE
BoSY,304778,Grade 10,48,48,0,FALSE,FALSE
BoSY,304778,Grade 7,67,67,0,FALSE,FALSE
BoSY,304778,Grade 8,58,58,0,FALSE,FALSE
BoSY,304778,Grade 9,46,46,0,FALSE,FALSE
BoSY,304779,Grade 10,98,98,0,FALSE,FALSE
BoSY,304779,Grade 7,115,115,0,FALSE,FALSE
BoSY,304779,Grade 8,109,109,0,FALSE,FALSE
BoSY,304779,Grade 9,100,100,0,FALSE,FALSE
BoSY,304780,Grade 10,27,27,0,FALSE,FALSE
BoSY,304780,Grade 7,25,25,0,FALSE,FALSE
BoSY,304780,Grade 8,23,23,0,FALSE,FALSE
BoSY,304780,Grade 9,20,20,0,FALSE,FALSE
BoSY,304781,Grade 10,50,50,0,FALSE,FALSE
BoSY,304781,Grade 7,66,66,0,FALSE,FALSE
BoSY,304781,Grade 8,76,76,0,FALSE,FALSE
BoSY,304781,Grade 9,49,49,0,FALSE,FALSE
BoSY,304782,Grade 10,68,68,0,FALSE,FALSE
