school_id,time_point,grade,assessed_count,summed_proficiency_count,discrepancy_count,has_discrepancy
305651,BoSY,Grade 7,34,34,0,FALSE
305651,BoSY,Grade 8,35,35,0,FALSE
305651,BoSY,Grade 9,29,29,0,FALSE
305651,EoSY,Grade 10,28,28,0,FALSE
305651,EoSY,Grade 7,34,34,0,FALSE
305651,EoSY,Grade 8,34,34,0,FALSE
305651,EoSY,Grade 9,27,27,0,FALSE
305655,BoSY,Grade 10,25,25,0,FALSE
305655,BoSY,Grade 7,27,27,0,FALSE
305655,BoSY,Grade 8,28,28,0,FALSE
305655,BoSY,Grade 9,21,21,0,FALSE
305655,EoSY,Grade 10,27,27,0,FALSE
305655,EoSY,Grade 7,26,26,0,FALSE
305655,EoSY,Grade 8,26,26,0,FALSE
305655,EoSY,Grade 9,14,14,0,FALSE
305660,BoSY,Grade 10,30,30,0,FALSE
305660,BoSY,Grade 7,45,45,0,FALSE
305660,BoSY,Grade 8,40,40,0,FALSE
305660,BoSY,Grade 9,37,37,0,FALSE
305660,EoSY,Grade 10,31,31,0,FALSE
305660,EoSY,Grade 7,39,39,0,FALSE
305660,EoSY,Grade 8,36,36,0,FALSE
305660,EoSY,Grade 9,36,36,0,FALSE
305662,BoSY,Grade 10,24,24,0,FALSE
305662,BoSY,Grade 7,53,53,0,FALSE
305662,BoSY,Grade 8,39,39,0,FALSE
305662,BoSY,Grade 9,37,37,0,FALSE
305662,EoSY,Grade 10,24,24,0,FALSE
305662,EoSY,Grade 7,50,50,0,FALSE
305662,EoSY,Grade 8,34,34,0,FALSE
305662,EoSY,Grade 9,31,31,0,FALSE
305665,BoSY,Grade 10,14,14,0,FALSE
305665,BoSY,Grade 7,24,24,0,FALSE
305665,BoSY,Grade 8,16,16,0,FALSE
305665,BoSY,Grade 9,17,17,0,FALSE
305665,EoSY,Grade 10,16,16,0,FALSE
305665,EoSY,Grade 7,28,28,0,FALSE
305665,EoSY,Grade 8,15,15,0,FALSE
305665,EoSY,Grade 9,13,13,0,FALSE
305669,BoSY,Grade 10,38,38,0,FALSE
305669,BoSY,Grade 7,38,38,0,FALSE
305669,BoSY,Grade 8,32,32,0,FALSE
305669,BoSY,Grade 9,21,21,0,FALSE
305669,EoSY,Grade 10,38,38,0,FALSE
305669,EoSY,Grade 7,39,39,0,FALSE
305669,EoSY,Grade 8,31,31,0,FALSE
305669,EoSY,Grade 9,21,21,0,FALSE
305677,BoSY,Grade 10,40,40,0,FALSE
305677,BoSY,Grade 7,63,63,0,FALSE
305677,BoSY,Grade 8,47,47,0,FALSE
305677,BoSY,Grade 9,51,51,0,FALSE
305677,EoSY,Grade 10,39,39,0,FALSE
305677,EoSY,Grade 7,61,61,0,FALSE
305677,EoSY,Grade 8,51,51,0,FALSE
305677,EoSY,Grade 9,50,50,0,FALSE
305681,BoSY,Grade 10,160,160,0,FALSE
305681,BoSY,Grade 7,228,228,0,FALSE
305681,BoSY,Grade 8,191,191,0,FALSE
305681,BoSY,Grade 9,167,167,0,FALSE
305681,EoSY,Grade 10,160,160,0,FALSE
305681,EoSY,Grade 7,271,271,0,FALSE
305681,EoSY,Grade 8,150,150,0,FALSE
305681,EoSY,Grade 9,163,163,0,FALSE
305710,BoSY,Grade 10,78,78,0,FALSE
305710,BoSY,Grade 7,86,86,0,FALSE
305710,BoSY,Grade 8,71,71,0,FALSE
305710,BoSY,Grade 9,68,68,0,FALSE
305710,EoSY,Grade 10,81,81,0,FALSE
305710,EoSY,Grade 7,83,83,0,FALSE
305710,EoSY,Grade 8,68,68,0,FALSE
305710,EoSY,Grade 9,67,67,0,FALSE
305713,BoSY,Grade 10,27,27,0,FALSE
305713,BoSY,Grade 7,82,82,0,FALSE
305713,BoSY,Grade 8,54,54,0,FALSE
305713,BoSY,Grade 9,27,27,0,FALSE
305713,EoSY,Grade 10,26,26,0,FALSE
305713,EoSY,Grade 7,73,73,0,FALSE
305713,EoSY,Grade 8,50,50,0,FALSE
305713,EoSY,Grade 9,47,47,0,FALSE
305722,BoSY,Grade 10,44,44,0,FALSE
305722,BoSY,Grade 7,60,60,0,FALSE
305722,BoSY,Grade 8,67,67,0,FALSE
305722,BoSY,Grade 9,52,52,0,FALSE
305722,EoSY,Grade 10,43,43,0,FALSE
305722,EoSY,Grade 7,58,58,0,FALSE
305722,EoSY,Grade 8,66,66,0,FALSE
305722,EoSY,Grade 9,48,48,0,FALSE
305750,BoSY,Grade 10,50,50,0,FALSE
305750,BoSY,Grade 7,63,63,0,FALSE
305750,BoSY,Grade 8,79,79,0,FALSE
305750,BoSY,Grade 9,43,43,0,FALSE
305750,EoSY,Grade 10,43,43,0,FALSE
305750,EoSY,Grade 7,65,65,0,FALSE
305750,EoSY,Grade 8,79,79,0,FALSE
305750,EoSY,Grade 9,43,43,0,FALSE
305755,BoSY,Grade 10,92,92,0,FALSE
305755,BoSY,Grade 7,138,138,0,FALSE
305755,BoSY,Grade 8,154,154,0,FALSE
305755,BoSY,Grade 9,103,103,0,FALSE
305755,EoSY,Grade 10,88,88,0,FALSE
305755,EoSY,Grade 7,133,133,0,FALSE
305755,EoSY,Grade 8,152,152,0,FALSE
305755,EoSY,Grade 9,95,95,0,FALSE
305843,BoSY,Grade 10,38,38,0,FALSE
305843,BoSY,Grade 7,64,64,0,FALSE
305843,BoSY,Grade 8,38,38,0,FALSE
305843,BoSY,Grade 9,38,38,0,FALSE
305843,EoSY,Grade 10,36,36,0,FALSE
305843,EoSY,Grade 7,61,61,0,FALSE
305843,EoSY,Grade 8,37,37,0,FALSE
305843,EoSY,Grade 9,36,36,0,FALSE
305844,BoSY,Grade 10,46,46,0,FALSE
305844,BoSY,Grade 7,57,57,0,FALSE
305844,BoSY,Grade 8,57,57,0,FALSE
305844,BoSY,Grade 9,47,47,0,FALSE
305844,EoSY,Grade 10,46,46,0,FALSE
305844,EoSY,Grade 7,57,57,0,FALSE
305844,EoSY,Grade 8,57,57,0,FALSE
305844,EoSY,Grade 9,47,47,0,FALSE
305847,BoSY,Grade 10,25,25,0,FALSE
305847,BoSY,Grade 7,49,49,0,FALSE
305847,BoSY,Grade 8,49,49,0,FALSE
305847,BoSY,Grade 9,31,31,0,FALSE
305847,EoSY,Grade 10,21,21,0,FALSE
305847,EoSY,Grade 7,36,36,0,FALSE
305847,EoSY,Grade 8,39,39,0,FALSE
305847,EoSY,Grade 9,22,22,0,FALSE
305849,BoSY,Grade 10,18,18,0,FALSE
305849,BoSY,Grade 7,38,38,0,FALSE
305849,BoSY,Grade 8,29,29,0,FALSE
305849,BoSY,Grade 9,25,25,0,FALSE
305849,EoSY,Grade 10,16,16,0,FALSE
305849,EoSY,Grade 7,32,32,0,FALSE
305849,EoSY,Grade 8,26,26,0,FALSE
305849,EoSY,Grade 9,23,23,0,FALSE
305850,BoSY,Grade 10,15,15,0,FALSE
305850,BoSY,Grade 7,31,31,0,FALSE
305850,BoSY,Grade 8,27,27,0,FALSE
305850,BoSY,Grade 9,29,29,0,FALSE
305850,EoSY,Grade 10,15,15,0,FALSE
305850,EoSY,Grade 7,27,27,0,FALSE
305850,EoSY,Grade 8,29,29,0,FALSE
305850,EoSY,Grade 9,29,29,0,FALSE
305884,BoSY,Grade 10,99,99,0,FALSE
305884,BoSY,Grade 7,125,125,0,FALSE
305884,BoSY,Grade 8,101,101,0,FALSE
305884,BoSY,Grade 9,77,77,0,FALSE
305884,EoSY,Grade 10,100,100,0,FALSE
305884,EoSY,Grade 7,118,118,0,FALSE
305884,EoSY,Grade 8,105,105,0,FALSE
305884,EoSY,Grade 9,77,77,0,FALSE
305889,BoSY,Grade 10,48,48,0,FALSE
305889,BoSY,Grade 7,61,61,0,FALSE
305889,BoSY,Grade 8,49,49,0,FALSE
305889,BoSY,Grade 9,42,42,0,FALSE
305889,EoSY,Grade 10,45,45,0,FALSE
305889,EoSY,Grade 7,53,53,0,FALSE
305889,EoSY,Grade 8,44,44,0,FALSE
305889,EoSY,Grade 9,34,34,0,FALSE
305917,BoSY,Grade 10,26,26,0,FALSE
305917,BoSY,Grade 7,24,24,0,FALSE
305917,BoSY,Grade 8,32,32,0,FALSE
305917,BoSY,Grade 9,29,29,0,FALSE
305917,EoSY,Grade 10,26,26,0,FALSE
305917,EoSY,Grade 7,24,24,0,FALSE
305917,EoSY,Grade 8,30,30,0,FALSE
305917,EoSY,Grade 9,28,28,0,FALSE
305965,BoSY,Grade 10,59,59,0,FALSE
305965,BoSY,Grade 7,92,92,0,FALSE
305965,BoSY,Grade 8,82,82,0,FALSE
305965,BoSY,Grade 9,65,65,0,FALSE
305965,EoSY,Grade 10,55,55,0,FALSE
305965,EoSY,Grade 7,93,93,0,FALSE
305965,EoSY,Grade 8,75,75,0,FALSE
305965,EoSY,Grade 9,56,56,0,FALSE
306000,BoSY,Grade 10,28,28,0,FALSE
306000,BoSY,Grade 7,63,63,0,FALSE
306000,BoSY,Grade 8,39,39,0,FALSE
306000,BoSY,Grade 9,26,26,0,FALSE
306000,EoSY,Grade 10,28,28,0,FALSE
306000,EoSY,Grade 7,64,64,0,FALSE
306000,EoSY,Grade 8,40,40,0,FALSE
306000,EoSY,Grade 9,24,24,0,FALSE
306038,BoSY,Grade 10,29,29,0,FALSE
306038,BoSY,Grade 7,33,33,0,FALSE
306038,BoSY,Grade 8,28,28,0,FALSE
306038,BoSY,Grade 9,25,25,0,FALSE
306038,EoSY,Grade 10,29,29,0,FALSE
306038,EoSY,Grade 7,33,33,0,FALSE
306038,EoSY,Grade 8,28,28,0,FALSE
306038,EoSY,Grade 9,21,21,0,FALSE
306086,BoSY,Grade 10,19,19,0,FALSE
306086,BoSY,Grade 7,23,23,0,FALSE
306086,BoSY,Grade 8,22,22,0,FALSE
306086,BoSY,Grade 9,15,15,0,FALSE
306086,EoSY,Grade 10,17,17,0,FALSE
306086,EoSY,Grade 7,24,24,0,FALSE
306086,EoSY,Grade 8,23,23,0,FALSE
306086,EoSY,Grade 9,15,15,0,FALSE
307913,BoSY,Grade 10,285,285,0,FALSE
307913,BoSY,Grade 7,349,349,0,FALSE
307913,BoSY,Grade 8,333,333,0,FALSE
307913,BoSY,Grade 9,245,245,0,FALSE
307913,EoSY,Grade 10,272,272,0,FALSE
307913,EoSY,Grade 7,334,334,0,FALSE
307913,EoSY,Grade 8,325,325,0,FALSE
307913,EoSY,Grade 9,237,237,0,FALSE
308103,BoSY,Grade 10,257,257,0,FALSE
308103,BoSY,Grade 7,405,405,0,FALSE
308103,BoSY,Grade 8,360,360,0,FALSE
308103,BoSY,Grade 9,276,276,0,FALSE
308103,EoSY,Grade 10,257,257,0,FALSE
308103,EoSY,Grade 7,427,427,0,FALSE
308103,EoSY,Grade 8,388,388,0,FALSE
308103,EoSY,Grade 9,278,278,0,FALSE
308105,BoSY,Grade 10,756,756,0,FALSE
308105,BoSY,Grade 7,939,939,0,FALSE
308105,BoSY,Grade 8,866,866,0,FALSE
308105,BoSY,Grade 9,691,691,0,FALSE
308105,EoSY,Grade 10,733,733,0,FALSE
308105,EoSY,Grade 7,977,977,0,FALSE
308105,EoSY,Grade 8,876,876,0,FALSE
308105,EoSY,Grade 9,626,626,0,FALSE
308122,BoSY,Grade 10,188,188,0,FALSE
308122,BoSY,Grade 7,267,267,0,FALSE
308122,BoSY,Grade 8,214,214,0,FALSE
308122,BoSY,Grade 9,154,154,0,FALSE
308122,EoSY,Grade 10,184,184,0,FALSE
308122,EoSY,Grade 7,225,225,0,FALSE
308122,EoSY,Grade 8,212,212,0,FALSE
308122,EoSY,Grade 9,148,148,0,FALSE
308130,BoSY,Grade 10,162,162,0,FALSE
308130,BoSY,Grade 7,185,185,0,FALSE
308130,BoSY,Grade 8,146,146,0,FALSE
308130,BoSY,Grade 9,133,133,0,FALSE
308130,EoSY,Grade 10,145,145,0,FALSE
308130,EoSY,Grade 7,155,155,0,FALSE
308130,EoSY,Grade 8,131,131,0,FALSE
308130,EoSY,Grade 9,128,128,0,FALSE
308134,BoSY,Grade 10,552,552,0,FALSE
308134,BoSY,Grade 7,711,711,0,FALSE
308134,BoSY,Grade 8,592,592,0,FALSE
308134,BoSY,Grade 9,480,480,0,FALSE
308134,EoSY,Grade 10,526,526,0,FALSE
308134,EoSY,Grade 7,703,703,0,FALSE
308134,EoSY,Grade 8,551,551,0,FALSE
308134,EoSY,Grade 9,446,446,0,FALSE
308135,BoSY,Grade 10,412,412,0,FALSE
308135,BoSY,Grade 7,490,490,0,FALSE
308135,BoSY,Grade 8,467,467,0,FALSE
308135,BoSY,Grade 9,364,364,0,FALSE
308135,EoSY,Grade 10,411,411,0,FALSE
308135,EoSY,Grade 7,513,513,0,FALSE
308135,EoSY,Grade 8,426,426,0,FALSE
308135,EoSY,Grade 9,346,346,0,FALSE
308501,BoSY,Grade 10,523,523,0,FALSE
308501,BoSY,Grade 7,695,695,0,FALSE
308501,BoSY,Grade 8,628,628,0,FALSE
308501,BoSY,Grade 9,500,500,0,FALSE
308501,EoSY,Grade 10,490,490,0,FALSE
308501,EoSY,Grade 7,681,681,0,FALSE
308501,EoSY,Grade 8,612,612,0,FALSE
308501,EoSY,Grade 9,427,427,0,FALSE
309509,BoSY,Grade 10,67,67,0,FALSE
309509,BoSY,Grade 7,96,96,0,FALSE
309509,BoSY,Grade 8,82,82,0,FALSE
309509,BoSY,Grade 9,91,91,0,FALSE
309509,EoSY,Grade 10,63,63,0,FALSE
309509,EoSY,Grade 7,94,94,0,FALSE
309509,EoSY,Grade 8,78,78,0,FALSE
309509,EoSY,Grade 9,81,81,0,FALSE
309512,BoSY,Grade 10,76,76,0,FALSE
309512,BoSY,Grade 7,50,50,0,FALSE
309512,BoSY,Grade 8,78,78,0,FALSE
309512,BoSY,Grade 9,43,43,0,FALSE
309512,EoSY,Grade 10,73,73,0,FALSE
309512,EoSY,Grade 7,51,51,0,FALSE
309512,EoSY,Grade 8,79,79,0,FALSE
309512,EoSY,Grade 9,42,42,0,FALSE
309513,BoSY,Grade 10,105,105,0,FALSE
309513,BoSY,Grade 7,122,122,0,FALSE
309513,BoSY,Grade 8,109,109,0,FALSE
309513,BoSY,Grade 9,85,85,0,FALSE
309513,EoSY,Grade 10,105,105,0,FALSE
309513,EoSY,Grade 7,122,122,0,FALSE
309513,EoSY,Grade 8,106,106,0,FALSE
309513,EoSY,Grade 9,84,84,0,FALSE
309702,BoSY,Grade 10,211,211,0,FALSE
309702,BoSY,Grade 7,257,257,0,FALSE
309702,BoSY,Grade 8,277,277,0,FALSE
309702,BoSY,Grade 9,195,195,0,FALSE
309702,EoSY,Grade 10,203,203,0,FALSE
309702,EoSY,Grade 7,239,239,0,FALSE
309702,EoSY,Grade 8,269,269,0,FALSE
309702,EoSY,Grade 9,177,177,0,FALSE
309705,BoSY,Grade 10,82,82,0,FALSE
309705,BoSY,Grade 7,87,87,0,FALSE
309705,BoSY,Grade 8,91,91,0,FALSE
309705,BoSY,Grade 9,74,74,0,FALSE
309705,EoSY,Grade 10,79,79,0,FALSE
309705,EoSY,Grade 7,86,86,0,FALSE
309705,EoSY,Grade 8,86,86,0,FALSE
309705,EoSY,Grade 9,71,71,0,FALSE
309711,BoSY,Grade 10,48,48,0,FALSE
309711,BoSY,Grade 7,65,65,0,FALSE
309711,BoSY,Grade 8,67,67,0,FALSE
309711,BoSY,Grade 9,50,50,0,FALSE
309711,EoSY,Grade 10,48,48,0,FALSE
309711,EoSY,Grade 7,63,63,0,FALSE
309711,EoSY,Grade 8,62,62,0,FALSE
309711,EoSY,Grade 9,57,57,0,FALSE
309740,BoSY,Grade 10,63,63,0,FALSE
309740,BoSY,Grade 7,73,73,0,FALSE
309740,BoSY,Grade 8,43,43,0,FALSE
309740,BoSY,Grade 9,68,68,0,FALSE
309740,EoSY,Grade 10,62,62,0,FALSE
309740,EoSY,Grade 7,38,38,0,FALSE
309740,EoSY,Grade 8,65,65,0,FALSE
309740,EoSY,Grade 9,65,65,0,FALSE
309741,BoSY,Grade 10,114,114,0,FALSE
309741,BoSY,Grade 7,110,110,0,FALSE
309741,BoSY,Grade 8,97,97,0,FALSE
309741,BoSY,Grade 9,83,83,0,FALSE
309741,EoSY,Grade 10,56,56,0,FALSE
309741,EoSY,Grade 7,101,101,0,FALSE
309741,EoSY,Grade 8,91,91,0,FALSE
309741,EoSY,Grade 9,77,77,0,FALSE
309743,BoSY,Grade 10,96,96,0,FALSE
309743,BoSY,Grade 7,116,116,0,FALSE
309743,BoSY,Grade 8,106,106,0,FALSE
309743,BoSY,Grade 9,86,86,0,FALSE
309743,EoSY,Grade 10,63,63,0,FALSE
309743,EoSY,Grade 7,116,116,0,FALSE
309743,EoSY,Grade 8,106,106,0,FALSE
309743,EoSY,Grade 9,118,118,0,FALSE
309760,BoSY,Grade 10,49,49,0,FALSE
309760,BoSY,Grade 7,34,34,0,FALSE
309760,BoSY,Grade 8,57,57,0,FALSE
309760,BoSY,Grade 9,49,49,0,FALSE
309760,EoSY,Grade 10,45,45,0,FALSE
309760,EoSY,Grade 7,34,34,0,FALSE
309760,EoSY,Grade 8,55,55,0,FALSE
309760,EoSY,Grade 9,47,47,0,FALSE
309764,BoSY,Grade 10,38,38,0,FALSE
309764,BoSY,Grade 7,40,40,0,FALSE
309764,BoSY,Grade 8,59,59,0,FALSE
309764,BoSY,Grade 9,32,32,0,FALSE
309764,EoSY,Grade 10,35,35,0,FALSE
309764,EoSY,Grade 7,32,32,0,FALSE
309764,EoSY,Grade 8,54,54,0,FALSE
309764,EoSY,Grade 9,31,31,0,FALSE
309903,BoSY,Grade 10,55,55,0,FALSE
309903,BoSY,Grade 7,101,101,0,FALSE
309903,BoSY,Grade 8,70,70,0,FALSE
309903,BoSY,Grade 9,81,81,0,FALSE
309903,EoSY,Grade 10,54,54,0,FALSE
309903,EoSY,Grade 7,88,88,0,FALSE
309903,EoSY,Grade 8,70,70,0,FALSE
309903,EoSY,Grade 9,75,75,0,FALSE
309906,BoSY,Grade 10,119,119,0,FALSE
309906,BoSY,Grade 7,128,128,0,FALSE
309906,BoSY,Grade 8,156,156,0,FALSE
309906,BoSY,Grade 9,112,112,0,FALSE
309906,EoSY,Grade 10,109,109,0,FALSE
309906,EoSY,Grade 7,127,127,0,FALSE
309906,EoSY,Grade 8,149,149,0,FALSE
309906,EoSY,Grade 9,108,108,0,FALSE
309909,BoSY,Grade 10,91,91,0,FALSE
309909,BoSY,Grade 7,126,126,0,FALSE
309909,BoSY,Grade 8,107,107,0,FALSE
309909,BoSY,Grade 9,91,91,0,FALSE
309909,EoSY,Grade 10,92,92,0,FALSE
309909,EoSY,Grade 7,124,124,0,FALSE
309909,EoSY,Grade 8,105,105,0,FALSE
309909,EoSY,Grade 9,90,90,0,FALSE
309914,BoSY,Grade 10,200,200,0,FALSE
309914,BoSY,Grade 7,229,229,0,FALSE
309914,BoSY,Grade 8,201,201,0,FALSE
309914,BoSY,Grade 9,170,170,0,FALSE
309914,EoSY,Grade 10,183,183,0,FALSE
309914,EoSY,Grade 7,222,222,0,FALSE
309914,EoSY,Grade 8,181,181,0,FALSE
309914,EoSY,Grade 9,156,156,0,FALSE
309915,BoSY,Grade 10,32,32,0,FALSE
309915,BoSY,Grade 7,51,51,0,FALSE
309915,BoSY,Grade 8,38,38,0,FALSE
309915,BoSY,Grade 9,34,34,0,FALSE
309915,EoSY,Grade 10,31,31,0,FALSE
309915,EoSY,Grade 7,49,49,0,FALSE
309915,EoSY,Grade 8,35,35,0,FALSE
309915,EoSY,Grade 9,34,34,0,FALSE
309921,BoSY,Grade 10,54,54,0,FALSE
309921,BoSY,Grade 7,97,97,0,FALSE
309921,BoSY,Grade 8,71,71,0,FALSE
309921,BoSY,Grade 9,70,70,0,FALSE
309921,EoSY,Grade 10,53,53,0,FALSE
309921,EoSY,Grade 7,93,93,0,FALSE
309921,EoSY,Grade 8,65,65,0,FALSE
309921,EoSY,Grade 9,67,67,0,FALSE
309931,BoSY,Grade 10,55,55,0,FALSE
309931,BoSY,Grade 7,87,87,0,FALSE
309931,BoSY,Grade 8,75,75,0,FALSE
309931,BoSY,Grade 9,65,65,0,FALSE
309931,EoSY,Grade 10,49,49,0,FALSE
309931,EoSY,Grade 7,78,78,0,FALSE
309931,EoSY,Grade 8,72,72,0,FALSE
309931,EoSY,Grade 9,58,58,0,FALSE
309934,BoSY,Grade 10,29,29,0,FALSE
309934,BoSY,Grade 7,43,43,0,FALSE
309934,BoSY,Grade 8,39,39,0,FALSE
309934,BoSY,Grade 9,35,35,0,FALSE
309934,EoSY,Grade 10,28,28,0,FALSE
309934,EoSY,Grade 7,44,44,0,FALSE
309934,EoSY,Grade 8,35,35,0,FALSE
309934,EoSY,Grade 9,32,32,0,FALSE
309936,BoSY,Grade 10,55,55,0,FALSE
309936,BoSY,Grade 7,59,59,0,FALSE
309936,BoSY,Grade 8,49,49,0,FALSE
309936,BoSY,Grade 9,45,45,0,FALSE
309936,EoSY,Grade 10,56,56,0,FALSE
309936,EoSY,Grade 7,57,57,0,FALSE
309936,EoSY,Grade 8,49,49,0,FALSE
309936,EoSY,Grade 9,45,45,0,FALSE
309937,BoSY,Grade 10,69,69,0,FALSE
309937,BoSY,Grade 7,80,80,0,FALSE
309937,BoSY,Grade 8,79,79,0,FALSE
309937,BoSY,Grade 9,50,50,0,FALSE
309937,EoSY,Grade 10,32,32,0,FALSE
309937,EoSY,Grade 7,78,78,0,FALSE
309937,EoSY,Grade 8,74,74,0,FALSE
309937,EoSY,Grade 9,48,48,0,FALSE
309941,BoSY,Grade 10,178,178,0,FALSE
309941,BoSY,Grade 7,232,232,0,FALSE
309941,BoSY,Grade 8,222,222,0,FALSE
309941,BoSY,Grade 9,141,141,0,FALSE
309941,EoSY,Grade 10,172,172,0,FALSE
309941,EoSY,Grade 7,223,223,0,FALSE
309941,EoSY,Grade 8,230,230,0,FALSE
309941,EoSY,Grade 9,151,151,0,FALSE
312330,BoSY,Grade 10,88,88,0,FALSE
312330,BoSY,Grade 7,89,89,0,FALSE
312330,BoSY,Grade 8,120,120,0,FALSE
312330,BoSY,Grade 9,57,57,0,FALSE
312330,EoSY,Grade 10,86,86,0,FALSE
312330,EoSY,Grade 7,84,84,0,FALSE
312330,EoSY,Grade 8,116,116,0,FALSE
312330,EoSY,Grade 9,48,48,0,FALSE
312354,BoSY,Grade 10,24,24,0,FALSE
312354,BoSY,Grade 7,28,28,0,FALSE
312354,BoSY,Grade 8,38,38,0,FALSE
312354,BoSY,Grade 9,22,22,0,FALSE
312354,EoSY,Grade 10,20,20,0,FALSE
312354,EoSY,Grade 7,27,27,0,FALSE
312354,EoSY,Grade 8,37,37,0,FALSE
312354,EoSY,Grade 9,19,19,0,FALSE
312355,BoSY,Grade 10,44,44,0,FALSE
312355,BoSY,Grade 7,39,39,0,FALSE
312355,BoSY,Grade 8,37,37,0,FALSE
312355,BoSY,Grade 9,34,34,0,FALSE
312355,EoSY,Grade 10,41,41,0,FALSE
312355,EoSY,Grade 7,38,38,0,FALSE
312355,EoSY,Grade 8,38,38,0,FALSE
312355,EoSY,Grade 9,28,28,0,FALSE
312401,BoSY,Grade 10,120,120,0,FALSE
312401,BoSY,Grade 7,127,127,0,FALSE
312401,BoSY,Grade 8,121,121,0,FALSE
312401,BoSY,Grade 9,103,103,0,FALSE
312401,EoSY,Grade 10,120,120,0,FALSE
312401,EoSY,Grade 7,126,126,0,FALSE
312401,EoSY,Grade 8,119,119,0,FALSE
312401,EoSY,Grade 9,102,102,0,FALSE
312408,BoSY,Grade 10,54,54,0,FALSE
312408,BoSY,Grade 7,77,77,0,FALSE
312408,BoSY,Grade 8,73,73,0,FALSE
312408,BoSY,Grade 9,36,36,0,FALSE
312408,EoSY,Grade 10,54,54,0,FALSE
312408,EoSY,Grade 7,74,74,0,FALSE
312408,EoSY,Grade 8,75,75,0,FALSE
312408,EoSY,Grade 9,47,47,0,FALSE
312435,BoSY,Grade 10,34,34,0,FALSE
312435,BoSY,Grade 7,54,54,0,FALSE
312435,BoSY,Grade 8,50,50,0,FALSE
312435,BoSY,Grade 9,27,27,0,FALSE
312435,EoSY,Grade 10,NA,0,NA,TRUE
312435,EoSY,Grade 7,NA,0,NA,TRUE
312435,EoSY,Grade 8,NA,0,NA,TRUE
312435,EoSY,Grade 9,NA,0,NA,TRUE
312450,BoSY,Grade 10,102,102,0,FALSE
312450,BoSY,Grade 7,65,65,0,FALSE
312450,BoSY,Grade 8,105,105,0,FALSE
312450,BoSY,Grade 9,73,73,0,FALSE
312450,EoSY,Grade 10,105,105,0,FALSE
312450,EoSY,Grade 7,119,119,0,FALSE
312450,EoSY,Grade 8,95,95,0,FALSE
312450,EoSY,Grade 9,72,72,0,FALSE
312451,BoSY,Grade 10,61,61,0,FALSE
312451,BoSY,Grade 7,93,93,0,FALSE
312451,BoSY,Grade 8,85,85,0,FALSE
312451,BoSY,Grade 9,46,46,0,FALSE
312451,EoSY,Grade 10,48,48,0,FALSE
312451,EoSY,Grade 7,77,77,0,FALSE
312451,EoSY,Grade 8,67,67,0,FALSE
312451,EoSY,Grade 9,42,42,0,FALSE
312462,BoSY,Grade 10,16,16,0,FALSE
312462,BoSY,Grade 7,18,18,0,FALSE
312462,BoSY,Grade 8,20,20,0,FALSE
312462,BoSY,Grade 9,29,29,0,FALSE
312462,EoSY,Grade 10,14,14,0,FALSE
312462,EoSY,Grade 7,17,17,0,FALSE
312462,EoSY,Grade 8,20,20,0,FALSE
312462,EoSY,Grade 9,25,25,0,FALSE
312481,BoSY,Grade 10,172,172,0,FALSE
312481,BoSY,Grade 7,201,201,0,FALSE
312481,BoSY,Grade 8,180,180,0,FALSE
312481,BoSY,Grade 9,169,169,0,FALSE
312481,EoSY,Grade 10,172,172,0,FALSE
312481,EoSY,Grade 7,193,193,0,FALSE
312481,EoSY,Grade 8,176,176,0,FALSE
312481,EoSY,Grade 9,169,169,0,FALSE
312910,BoSY,Grade 10,75,75,0,FALSE
312910,BoSY,Grade 7,196,196,0,FALSE
312910,BoSY,Grade 8,148,148,0,FALSE
312910,BoSY,Grade 9,101,101,0,FALSE
312910,EoSY,Grade 10,72,72,0,FALSE
312910,EoSY,Grade 7,182,182,0,FALSE
312910,EoSY,Grade 8,139,139,0,FALSE
312910,EoSY,Grade 9,102,102,0,FALSE
312953,BoSY,Grade 10,38,38,0,FALSE
312953,BoSY,Grade 7,50,50,0,FALSE
312953,BoSY,Grade 8,22,22,0,FALSE
312953,BoSY,Grade 9,26,26,0,FALSE
312953,EoSY,Grade 10,34,34,0,FALSE
312953,EoSY,Grade 7,37,37,0,FALSE
312953,EoSY,Grade 8,19,19,0,FALSE
312953,EoSY,Grade 9,22,22,0,FALSE
312960,BoSY,Grade 10,42,42,0,FALSE
312960,BoSY,Grade 7,71,71,0,FALSE
312960,BoSY,Grade 8,62,62,0,FALSE
312960,BoSY,Grade 9,76,76,0,FALSE
312960,EoSY,Grade 10,31,31,0,FALSE
312960,EoSY,Grade 7,61,61,0,FALSE
312960,EoSY,Grade 8,56,56,0,FALSE
312960,EoSY,Grade 9,69,69,0,FALSE
316301,BoSY,Grade 10,121,121,0,FALSE
316301,BoSY,Grade 7,208,208,0,FALSE
316301,BoSY,Grade 8,179,179,0,FALSE
316301,BoSY,Grade 9,138,138,0,FALSE
316301,EoSY,Grade 10,126,126,0,FALSE
316301,EoSY,Grade 7,217,217,0,FALSE
316301,EoSY,Grade 8,183,183,0,FALSE
316301,EoSY,Grade 9,150,150,0,FALSE
316303,BoSY,Grade 10,53,53,0,FALSE
316303,BoSY,Grade 7,78,78,0,FALSE
316303,BoSY,Grade 8,48,48,0,FALSE
316303,BoSY,Grade 9,55,55,0,FALSE
316303,EoSY,Grade 10,50,50,0,FALSE
316303,EoSY,Grade 7,74,74,0,FALSE
