beis_school_id,randomized_eval_id,rev_status,region_code,division_code,municipality_code,full_division_code,full_municipality_code,pilot_cancel,pilot_ratio,pilot_shift,enroll_g7_m,enroll_g7_f,enroll_g8_m,enroll_g8_f,enroll_g9_m,enroll_g9_f,enroll_g10_m,enroll_g10_f,enroll_sn_ed_ngjhs_m,enroll_sn_ed_ngjhs_f,enroll_total_jhs_m,enroll_total_jhs_f,enroll_total_jhs_all,ph_b_g7_fil_assessed,ph_b_g7_eng_assessed,ph_b_g8_fil_assessed,ph_b_g8_eng_assessed,ph_b_g9_fil_assessed,ph_b_g9_eng_assessed,ph_b_g10_fil_assessed,ph_b_g10_eng_assessed,ph_e_g7_fil_assessed,ph_e_g7_eng_assessed,ph_e_g8_fil_assessed,ph_e_g8_eng_assessed,ph_e_g9_fil_assessed,ph_e_g9_eng_assessed,ph_e_g10_fil_assessed,ph_e_g10_eng_assessed,rma_b_total_assessed,rma_b_g7_assessed,rma_b_g8_assessed,rma_b_g9_assessed,rma_b_g10_assessed,rma_e_total_assessed,rma_e_g7_assessed,rma_e_g8_assessed,rma_e_g9_assessed,rma_e_g10_assessed,ph_b_enrolled,ph_e_enrolled,rma_b_enrolled,rma_e_enrolled,ph_b_g7_l2_frust_pct,ph_b_g7_l2_instr_pct,ph_b_g7_l2_indep_pct,ph_b_g7_l3_frust_pct,ph_b_g7_l3_instr_pct,ph_b_g7_l3_indep_pct,ph_b_g8_l2_frust_pct,ph_b_g8_l2_instr_pct,ph_b_g8_l2_indep_pct,ph_b_g8_l3_frust_pct,ph_b_g8_l3_instr_pct,ph_b_g8_l3_indep_pct,ph_b_g9_l2_frust_pct,ph_b_g9_l2_instr_pct,ph_b_g9_l2_indep_pct,ph_b_g9_l3_frust_pct,ph_b_g9_l3_instr_pct,ph_b_g9_l3_indep_pct,ph_b_g10_l2_frust_pct,ph_b_g10_l2_instr_pct,ph_b_g10_l2_indep_pct,ph_b_g10_l3_frust_pct,ph_b_g10_l3_instr_pct,ph_b_g10_l3_indep_pct,ph_e_g7_e_frust_pct,ph_e_g7_e_instr_pct,ph_e_g7_e_indep_pct,ph_e_g8_e_frust_pct,ph_e_g8_e_instr_pct,ph_e_g8_e_indep_pct,ph_e_g9_e_frust_pct,ph_e_g9_e_instr_pct,ph_e_g9_e_indep_pct,ph_e_g10_e_frust_pct,ph_e_g10_e_instr_pct,ph_e_g10_e_indep_pct,rma_b_g7_not_pct,rma_b_g7_low_pct,rma_b_g7_near_pct,rma_b_g7_prof_pct,rma_b_g7_high_pct,rma_b_g8_not_pct,rma_b_g8_low_pct,rma_b_g8_near_pct,rma_b_g8_prof_pct,rma_b_g8_high_pct,rma_b_g9_not_pct,rma_b_g9_low_pct,rma_b_g9_near_pct,rma_b_g9_prof_pct,rma_b_g9_high_pct,rma_b_g10_not_pct,rma_b_g10_low_pct,rma_b_g10_near_pct,rma_b_g10_prof_pct,rma_b_g10_high_pct,rma_e_g7_not_pct,rma_e_g7_low_pct,rma_e_g7_near_pct,rma_e_g7_prof_pct,rma_e_g7_high_pct,rma_e_g8_not_pct,rma_e_g8_low_pct,rma_e_g8_near_pct,rma_e_g8_prof_pct,rma_e_g8_high_pct,rma_e_g9_not_pct,rma_e_g9_low_pct,rma_e_g9_near_pct,rma_e_g9_prof_pct,rma_e_g9_high_pct,rma_e_g10_not_pct,rma_e_g10_low_pct,rma_e_g10_near_pct,rma_e_g10_prof_pct,rma_e_g10_high_pct,assignment_flag_count,assignment_group,treatment_status,compliance
301184,2656,0,4,10,1,410,41001,0,0,1,487,484,575,502,629,582,647,602,0,0,2338,2170,4508,1322,1318,1099,1124,1119,921,915,921,1003,1296,1138,1134,941,930,875,926,4343,1327,1125,926,965,4060,1235,1052,862,911,4486,4304,4343,4077,0,17.830045523520486,69.11987860394537,11.077389984825492,0,0,0,29.270462633451956,34.786476868327405,34.69750889679715,0,0,0,53.420195439739416,13.463626492942456,31.48751357220413,0,0,0,30.18458197611292,4.7774158523344195,60.91205211726384,0,0,48.53395061728395,38.42592592592592,13.040123456790123,49.029982363315696,44.5326278659612,6.4373897707231045,21.29032258064516,64.19354838709677,14.516129032258064,8.74730021598272,36.93304535637149,54.31965442764579,90.7309721175584,8.967596081386587,0.30143180105501133,0,0,96.97777777777776,2.7555555555555555,0.17777777777777778,0.08888888888888889,0,99.0280777537797,0.9719222462203024,0,0,0,93.88601036269432,6.1139896373057,0,0,0,14.412955465587045,60.32388663967611,24.696356275303643,0.5668016194331984,0,4.3726235741444865,23.669201520912548,44.961977186311785,19.106463878326995,7.889733840304182,0,18.097447795823665,64.38515081206496,17.51740139211137,0,0,0,72.33809001097694,19.86827661909989,7.793633369923161,1,shifting,Control,0
305295,2399,0,15,7,10,1507,150710,0,0,1,667,725,636,712,557,636,488,617,0,0,2348,2690,5038,1345,1345,1179,1171,1234,1234,1261,1261,806,783,978,510,704,459,722,367,5021,1342,1182,1230,1267,4794,1295,1109,1178,1212,5021,4842,5021,4859,2.973977695167286,6.691449814126394,23.79182156133829,3.345724907063197,8.178438661710038,16.356877323420075,2.9888983774551665,9.393680614859097,14.944491887275833,2.7327070879590094,6.746370623398804,8.9666951323655,2.4311183144246353,4.862236628849271,18.233387358184764,2.025931928687196,2.593192868719611,10.696920583468396,2.775574940523394,3.965107057890563,10.15067406819984,2.4583663758921492,2.775574940523394,9.674861221252971,3.0651340996168583,35.759897828863345,61.17496807151979,0.392156862745098,44.90196078431372,54.705882352941174,0.2178649237472767,36.60130718954248,63.18082788671024,0.2724795640326976,42.50681198910082,57.22070844686648,81.9672131147541,17.73472429210134,0.29806259314456035,0,0,90.60913705583756,8.71404399323181,0.5922165820642978,0.08460236886632826,0,98.86178861788618,1.1382113821138211,0,0,0,96.60615627466456,3.393843725335438,0,0,0,31.428571428571427,41.38996138996139,22.934362934362937,3.783783783783784,0.46332046332046334,36.42921550946799,44.36429215509468,12.894499549143372,3.69702434625789,2.6149684400360687,67.57215619694398,25.551782682512737,3.565365025466893,1.7826825127334465,1.528013582342954,37.54125412541254,60.148514851485146,1.7326732673267329,0.41254125412541254,0.16501650165016502,1,shifting,Control,0
301416,2651,0,4,22,1,422,42201,0,0,1,80,60,81,74,84,81,97,85,0,0,342,300,642,207,207,158,158,135,135,129,129,160,160,169,169,147,147,133,133,618,200,158,135,125,621,199,161,135,126,629,609,629,631,0,41.54589371980676,0,43.96135265700483,0,0,0,34.177215189873415,0,41.139240506329124,0,0,0,27.40740740740741,0,49.629629629629626,0,0,0,32.55813953488372,0,35.65891472868217,0,0,34.375,35.625,30,19.526627218934912,35.50295857988166,44.97041420118343,21.08843537414966,38.775510204081634,40.136054421768705,21.804511278195488,40.6015037593985,37.59398496240601,82.5,17,0.5,0,0,100,0,0,0,0,100,0,0,0,0,99.2,0.8,0,0,0,84.42211055276383,15.075376884422113,0.5025125628140703,0,0,90.06211180124224,9.937888198757763,0,0,0,97.77777777777776,2.2222222222222223,0,0,0,96.82539682539682,3.1746031746031744,0,0,0,1,shifting,Control,0
305450,2381,1,15,5,1,1505,150501,0,0,1,208,162,190,211,188,213,246,215,0,0,832,801,1633,482,482,488,488,365,365,368,368,482,482,488,488,365,365,368,368,1716,523,459,364,370,1584,486,418,347,333,1703,1703,1716,1736,31.53526970954357,10.58091286307054,5.809128630705394,30.91286307053942,14.937759336099584,5.186721991701245,27.049180327868857,15.98360655737705,4.713114754098361,35.040983606557376,9.836065573770492,6.762295081967213,20,15.89041095890411,9.863013698630136,18.63013698630137,17.26027397260274,15.068493150684931,21.467391304347824,13.58695652173913,12.5,24.184782608695652,17.119565217391305,10.597826086956522,23.858921161825727,68.67219917012449,7.468879668049793,20.28688524590164,70.49180327868852,9.221311475409836,13.972602739726028,58.9041095890411,27.123287671232877,25.815217391304348,63.58695652173913,10.597826086956522,93.1166347992352,6.8833652007648185,0,0,0,100,0,0,0,0,98.9010989010989,1.098901098901099,0,0,0,100,0,0,0,0,1.2345679012345678,6.790123456790123,54.32098765432099,26.54320987654321,11.11111111111111,2.6315789473684212,5.2631578947368425,48.56459330143541,25.119617224880383,18.42105263157895,3.170028818443804,24.78386167146974,44.09221902017291,15.27377521613833,12.680115273775217,17.117117117117118,35.43543543543544,38.43843843843844,6.006006006006006,3.003003003003003,1,shifting,Treatment,1
301403,2558,0,4,16,6,416,41606,0,0,1,211,194,257,227,254,277,251,264,3,3,976,965,1941,584,584,518,518,358,358,447,447,519,545,458,491,275,334,392,427,1637,339,514,350,434,1802,548,490,341,423,1907,1810,1877,1816,5.993150684931507,19.17808219178082,9.246575342465754,35.61643835616438,23.116438356164384,5.993150684931507,10.81081081081081,10.424710424710424,3.088803088803089,49.61389961389961,16.795366795366796,7.915057915057915,26.536312849162012,7.262569832402234,2.23463687150838,53.63128491620112,8.100558659217876,1.3966480446927374,46.75615212527964,8.501118568232663,0.22371364653243847,33.333333333333336,9.395973154362416,0.44742729306487694,54.31192660550459,38.53211009174312,7.155963302752293,82.89205702647658,15.885947046843178,1.2219959266802445,82.63473053892216,17.365269461077844,0,82.903981264637,15.925058548009368,1.17096018735363,60.471976401179944,34.21828908554572,4.129793510324483,1.1799410029498525,0,91.82879377431908,7.976653696498055,0.19455252918287935,0,0,99.14285714285714,0.8571428571428571,0,0,0,91.4746543778802,8.294930875576037,0.2304147465437788,0,0,68.06569343065694,26.094890510948904,4.927007299270073,0.9124087591240876,0,79.59183673469387,18.163265306122447,1.836734693877551,0.40816326530612246,0,86.21700879765396,13.78299120234604,0,0,0,64.53900709219859,34.988179669030735,0.4728132387706856,0,0,1,shifting,Control,0
301451,2581,0,4,17,8,417,41708,0,0,1,156,139,162,172,166,182,153,183,0,0,637,676,1313,375,370,368,350,269,260,286,280,369,369,362,362,259,259,280,280,1309,380,368,276,285,1266,370,362,254,280,1317,1270,1316,1266,8.108108108108109,3.5135135135135136,2.972972972972973,42.432432432432435,6.756756756756757,0.8108108108108109,6.571428571428571,10,2,29.714285714285715,22.285714285714285,1.1428571428571428,41.53846153846154,24.615384615384617,0.38461538461538464,15.76923076923077,3.076923076923077,0,42.5,14.285714285714286,1.4285714285714286,4.642857142857143,0.35714285714285715,0,13.550135501355014,58.53658536585366,27.913279132791327,1.6574585635359116,73.75690607734806,24.585635359116026,1.9305019305019304,56.37065637065637,41.6988416988417,0,28.571428571428573,71.42857142857143,66.84210526315789,25,8.157894736842104,0,0,47.82608695652174,27.17391304347826,24.456521739130434,0.5434782608695652,0,88.04347826086956,11.956521739130435,0,0,0,92.28070175438596,7.719298245614035,0,0,0,46.48648648648648,34.32432432432432,15.405405405405403,3.783783783783784,0,37.569060773480665,32.59668508287293,25.414364640883974,4.419889502762431,0,19.68503937007874,51.574803149606296,24.409448818897637,4.330708661417323,0,29.285714285714285,60,7.5,3.2142857142857144,0,1,shifting,Control,0
305338,2408,0,15,14,1,1514,151401,0,0,1,367,334,423,411,403,415,438,438,0,0,1631,1598,3229,847,856,807,796,624,651,732,748,807,860,688,799,444,628,403,732,3006,843,770,636,757,3007,851,784,633,739,3093,3058,3063,3038,9.929906542056075,11.448598130841122,18.10747663551402,36.6822429906542,16.121495327102803,6.892523364485982,1.3819095477386936,10.92964824120603,12.688442211055277,25,25.25125628140703,24.623115577889447,18.740399385560675,37.01996927803379,8.294930875576037,21.044546850998465,9.831029185867896,2.150537634408602,2.5401069518716577,35.160427807486634,8.0213903743315509,18.181818181818183,25.13368983957219,9.491978609625669,76.04651162790698,19.767441860465116,4.186046511627907,72.96620775969963,25.15644555694618,1.8773466833541927,32.802547770700635,48.56687898089172,18.630573248407643,48.22404371584699,43.71584699453552,8.060109289617486,89.20521945432978,9.134045077105576,1.66073546856465,0,0,91.03896103896103,7.922077922077922,0.7792207792207793,0.2597402597402597,0,95.75471698113208,4.245283018867925,0,0,0,86.65785997357992,12.549537648612946,0.7926023778071334,0,0,37.72032902467685,49.94124559341951,11.163337250293772,1.1750881316098707,0,58.673469387755105,37.11734693877551,3.5714285714285716,0.6377551020408163,0,81.67456556082149,16.587677725118482,1.7377567140600316,0,0,55.0744248985115,42.48985115020298,2.435723951285521,0,0,1,shifting,Control,0
301257,2676,0,4,13,12,413,41312,0,0,1,868,865,955,971,860,1056,976,1143,0,0,3659,4035,7694,2100,2100,2101,2101,1758,1758,1922,1922,1956,2000,1237,1981,809,1584,906,1702,7574,1974,1989,1721,1890,7227,1933,1798,1669,1827,7881,7654,7809,7597,4.142857142857143,19.61904761904762,24.428571428571427,11.142857142857142,22.714285714285715,15.904761904761903,5.378391242265588,17.515468824369346,12.327463112803429,15.04045692527368,31.36601618277011,15.135649690623511,11.831626848691696,28.668941979522184,19.453924914675767,14.675767918088738,18.77133105802048,0.5119453924914675,3.3298647242455774,35.06763787721124,8.844953173777315,6.919875130072841,33.350676378772114,3.6940686784599377,20.35,55.2,24.45,23.87682988389702,27.41039878849066,48.71277132761232,8.83838383838384,36.111111111111114,55.05050505050505,21.445358401880146,30.08225616921269,48.47238542890717,67.78115501519757,27.25430597771023,4.711246200607903,0.25329280648429586,0,92.05630970336853,7.290095525389643,0.6535947712418301,0,0,97.38524113887274,2.6147588611272514,0,0,0,93.3862433862434,6.613756613756614,0,0,0,51.939989653388515,35.95447490946715,10.605276771857216,1.396792550439731,0.10346611484738748,73.08120133481647,22.469410456062292,3.615127919911013,0.7230255839822024,0.11123470522803114,86.45895745955661,12.222887956860395,0.5991611743559018,0.5392450569203115,0.17974835230677053,73.07060755336617,26.108374384236452,0.6568144499178982,0.05473453749315818,0.10946907498631636,1,shifting,Control,0
305416,2358,0,15,13,1,1513,151301,0,0,1,459,411,488,466,538,495,508,526,0,0,1993,1898,3891,1068,1038,1001,971,848,838,907,900,27,757,51,791,16,726,28,720,3814,1063,1002,846,903,3807,1054,996,859,898,3831,3810,3817,3807,6.936416184971098,12.716763005780347,16.28131021194605,16.76300578034682,9.922928709055876,16.95568400770713,11.122554067971164,8.753861997940268,4.94335736354274,19.25849639546859,28.11534500514933,11.740473738414009,10.739856801909308,28.281622911694512,13.365155131264917,14.200477326968974,11.813842482100238,10.97852028639618,12.22222222222222,23.22222222222222,10.77777777777778,9.11111111111111,21.555555555555557,9.333333333333334,2.509907529722589,51.78335535006605,45.70673712021136,2.1491782553729455,60.55625790139064,37.29456384323641,2.3415977961432506,53.03030303030303,44.62809917355372,2.0833333333333335,50,47.916666666666664,67.82690498588899,27.18720602069614,4.51552210724365,0.4703668861712135,0,85.52894211576846,14.071856287425147,0.3992015968063872,0,0,85.57919621749409,10.756501182033096,0.3546099290780142,0.4728132387706856,2.8368794326241136,88.92580287929125,10.741971207087486,0.11074197120708748,0.22148394241417496,0,12.998102466793169,28.462998102466795,51.51802656546489,6.925996204933586,0.09487666034155598,11.345381526104418,39.65863453815261,41.36546184738956,6.827309236947791,0.8032128514056225,22.11874272409779,43.07334109429569,30.50058207217695,4.074505238649593,0.23282887077997672,23.719376391982184,62.806236080178174,7.683741648106904,4.8997772828507795,0.89086859688196,1,shifting,Control,0
305337,2407,0,15,14,1,1514,151401,0,0,1,1051,957,1057,1071,1276,1350,1228,1197,0,0,4612,4575,9187,2472,2523,2012,2234,1923,1923,1943,1990,2523,2523,2234,2234,1923,1923,1993,1993,7844,2308,2054,1676,1806,8190,2328,2053,1903,1906,8673,8673,8690,8401,18.35116924296473,19.61950059453032,26.7538644470868,6.183115338882283,10.582639714625444,17.360285374554103,8.863025962399284,8.639212175470009,1.6562220232766338,45.971351835273055,24.61951656222023,4.610564010743062,20.12480499219969,9.620384815392615,2.9641185647425896,32.96931877275091,11.180447217888716,6.812272490899636,2.3618090452261304,23.91959798994975,4.57286432160804,0,55.678391959798994,3.869346733668342,25.44589774078478,61.39516448672216,13.158937772493063,32.36347358997314,46.01611459265891,21.62041181736795,31.149245969838795,38.63754550182007,30.213208528341134,6.422478675363773,54.089312594079274,39.48820873055695,97.4003466204506,2.5996533795493932,0,0,0,96.29990262901656,2.823758519961052,0.8276533592989289,0.04868549172346641,0,99.94033412887828,0.05966587112171837,0,0,0,97.72978959025473,2.104097452934662,0.11074197120708748,0.05537098560354374,0,12.285223367697595,44.50171821305842,31.18556701030928,8.290378006872853,3.737113402061856,54.11592791037506,31.563565513882125,12.372138334145154,1.7535314174378958,0.1948368241597662,68.94377299001576,29.74251182343668,1.3137151865475565,0,0,90.29380902413432,6.138509968520462,0.7869884575026233,2.0986358866736623,0.6820566631689402,1,shifting,Control,0
305353,2332,0,15,14,1,1514,151401,0,0,1,258,210,295,276,329,279,258,257,0,0,1140,1022,2162,386,394,480,477,391,397,522,505,325,407,326,476,206,377,111,501,1663,404,446,394,419,1674,365,442,377,490,1823,1823,1829,1743,8.883248730964468,11.6751269035533,23.85786802030457,14.720812182741115,11.421319796954316,27.918781725888326,16.561844863731658,10.90146750524109,2.9350104821802936,38.15513626834382,14.255765199161424,16.561844863731658,19.8992443324937,17.12846347607053,12.846347607052897,31.738035264483628,12.34256926952141,3.7783375314861463,49.7029702970297,10.693069306930694,2.1782178217821784,21.980198019801986,5.544554455445544,1.188118811881188,40.29484029484029,54.2997542997543,5.405405405405405,50.21008403361345,39.705882352941174,10.084033613445378,35.80901856763926,52.785145888594165,11.405835543766578,36.72654690618762,46.10778443113772,17.16566866267465,77.47524752475248,21.782178217821784,0.7425742574257426,0,0,91.92825112107624,6.278026905829597,1.7937219730941705,0,0,99.74619289340102,0.25380710659898476,0,0,0,97.61336515513126,2.1479713603818618,0,0.2386634844868735,0,62.19178082191781,33.97260273972603,3.835616438356164,0,0,41.1764705882353,48.41628959276018,8.823529411764707,1.583710407239819,0,91.24668435013264,8.753315649867375,0,0,0,75.10204081632654,23.6734693877551,1.2244897959183674,0,0,1,shifting,Control,0
301197,2666,0,4,8,12,408,40812,0,0,1,203,175,200,176,203,221,219,184,0,0,825,756,1581,442,442,329,329,343,360,343,343,92,17,60,9,8,4,5,1,1485,443,336,358,348,1413,430,298,348,337,1474,1474,1485,1429,1.3574660633484164,14.253393665158372,24.660633484162897,4.751131221719457,8.597285067873303,2.48868778280543,2.43161094224924,5.47112462006079,8.51063829787234,10.030395136778116,11.854103343465043,6.079027355623101,0.5555555555555556,1.9444444444444444,2.2222222222222223,4.722222222222222,3.611111111111111,3.611111111111111,1.4577259475218658,5.247813411078718,7.871720116618076,2.3323615160349855,4.081632653061225,4.373177842565598,0,0,100,0,0,100,0,0,100,0,100,0,46.27539503386004,44.01805869074492,9.029345372460496,0.6772009029345373,0,80.95238095238095,16.071428571428573,2.9761904761904763,0,0,46.36871508379888,51.11731843575419,1.9553072625698324,0.5586592178770949,0,68.96551724137932,27.873563218390803,2.2988505747126435,0.8620689655172413,0,3.953488372093023,31.86046511627907,57.906976744186046,6.27906976744186,0,7.046979865771812,47.651006711409394,40.604026845637584,4.697986577181208,0,0.8620689655172413,0.28735632183908044,20.114942528735632,47.701149425287355,31.03448275862069,13.649851632047476,78.63501483679525,5.9347181008902075,1.7804154302670625,0,1,shifting,Control,0
301236,2672,1,4,13,8,413,41308,0,0,1,142,135,133,128,161,173,157,134,0,0,593,570,1163,341,341,335,335,256,256,239,239,293,290,245,322,145,189,95,233,1181,346,337,259,239,1132,324,325,245,238,1171,1135,1181,1135,8.79765395894428,6.744868035190616,9.97067448680352,22.580645161290324,19.35483870967742,22.580645161290324,13.134328358208956,7.164179104477612,2.388059701492537,47.16417910447761,13.73134328358209,15.522388059701491,10.546875,9.765625,10.546875,23.828125,14.453125,8.984375,32.21757322175732,6.2761506276150625,0.41841004184100417,46.02510460251046,10.878661087866108,2.928870292887029,6.896551724137931,86.55172413793103,6.551724137931035,4.658385093167702,83.54037267080746,11.801242236024844,8.994708994708995,69.31216931216932,21.693121693121693,0,92.274678111588,7.725321888412017,79.76878612716763,19.942196531791907,0.28901734104046245,0,0,94.0652818991098,5.9347181008902075,0,0,0,96.52509652509652,2.702702702702702,0.3861003861003861,0.3861003861003861,0,98.326359832636,1.6736401673640169,0,0,0,10.493827160493828,20.061728395061728,46.60493827160494,16.97530864197531,5.864197530864198,32.61538461538461,37.23076923076923,23.076923076923077,4,3.076923076923077,72.65306122448979,25.714285714285715,1.2244897959183674,0.40816326530612246,0,43.27731092436975,51.260504201680675,2.5210084033613445,2.5210084033613445,0.4201680672268907,1,shifting,Treatment,1
305444,2378,0,15,16,1,1516,151601,0,0,1,182,154,182,196,218,172,168,190,17,6,767,718,1485,476,463,378,373,300,293,372,352,106,145,37,132,33,111,0,106,1499,467,365,302,365,1462,444,372,291,355,1560,1236,1499,1462,19.22246220302376,14.038876889848812,14.2548596112311,9.719222462203025,19.65442764578834,6.911447084233261,19.302949061662197,20.64343163538874,5.361930294906166,14.20911528150134,24.396782841823057,3.753351206434316,29.01023890784983,21.501706484641637,2.04778156996587,24.573378839590443,19.795221843003414,1.3651877133105803,23.579545454545453,20.738636363636363,4.261363636363637,24.71590909090909,22.727272727272727,2.272727272727273,4.827586206896552,64.13793103448276,31.03448275862069,3.787878787878788,57.57575757575758,38.63636363636363,4.504504504504505,53.15315315315315,42.34234234234234,0,12.264150943396226,87.73584905660377,93.36188436830837,6.423982869379015,0.21413276231263384,0,0,90.68493150684932,8.493150684931507,0.821917808219178,0,0,96.6887417218543,3.3112582781456954,0,0,0,98.35616438356163,1.643835616438356,0,0,0,31.98198198198198,34.68468468468468,27.25225225225225,4.504504504504505,1.576576576576577,60.215053763440864,20.967741935483872,8.870967741935484,5.913978494623656,4.032258064516129,72.16494845360825,27.835051546391753,0,0,0,87.32394366197182,12.67605633802817,0,0,0,1,shifting,Control,0
320306,2439,0,15,3,1,1503,150301,0,0,1,409,340,424,380,395,385,411,448,0,0,1639,1553,3192,878,878,882,882,694,694,740,740,868,863,816,869,559,668,597,692,3185,878,880,691,736,3171,875,884,688,724,3194,3149,3198,3235,2.847380410022779,16.287015945330296,12.072892938496585,22.095671981776764,30.29612756264237,15.375854214123008,0.90702947845805,16.55328798185941,7.142857142857143,12.698412698412698,38.662131519274375,23.696145124716555,6.195965417867435,30.69164265129683,9.510086455331413,31.844380403458217,18.011527377521613,0.57636887608069165,10.81081081081081,18.64864864864865,7.297297297297297,19.594594594594593,18.513513513513512,22.027027027027028,20.74159907300116,33.371958285052145,45.8864426419467,15.30494821634062,37.9746835443038,46.72036823935558,14.97005988023952,29.640718562874252,55.38922155688623,15.31791907514451,34.2485549132948,50.433526011560694,89.06605922551253,10.478359908883826,0.45558086560364464,0,0,97.8409090909091,2.0454545454545454,0.11363636363636365,0,0,99.71056439942112,0.2894356005788712,0,0,0,97.41847826086956,2.5815217391304346,0,0,0,75.88571428571429,23.65714285714286,0.45714285714285713,0,0,96.49321266968326,3.506787330316742,0,0,0,71.94767441860465,28.052325581395348,0,0,0,78.45303867403315,21.132596685082873,0.4143646408839779,0,0,1,shifting,Control,0
301489,2631,0,4,14,1,414,41401,0,0,1,169,150,161,155,165,191,169,162,0,0,664,658,1322,397,403,336,329,291,285,281,293,370,385,303,318,275,275,275,266,1242,325,333,290,294,1276,377,314,292,293,1327,1293,1241,1284,5.2109181141439205,8.933002481389579,23.325062034739453,9.181141439205955,31.265508684863523,22.084367245657567,13.98176291793313,4.25531914893617,3.64741641337386,6.079027355623101,38.90577507598784,33.130699088145896,4.2105263157894735,20,26.666666666666668,5.2631578947368425,23.859649122807017,19.29824561403509,12.627986348122867,6.484641638225256,25.59726962457338,12.969283276450511,19.795221843003414,22.525597269624573,9.090909090909092,61.298701298701296,29.61038961038961,5.660377358490566,55.34591194968554,38.9937106918239,5.454545454545454,54.18181818181818,40.36363636363637,0,54.51127819548872,45.48872180451128,82.76923076923077,17.23076923076923,0,0,0,84.68468468468468,15.015015015015017,0.3003003003003003,0,0,99.3103448275862,0.6896551724137931,0,0,0,97.61904761904762,2.380952380952381,0,0,0,85.94164456233422,12.20159151193634,1.856763925729443,0,0,65.60509554140127,28.662420382165607,4.777070063694268,0.9554140127388536,0,97.26027397260276,2.73972602739726,0,0,0,66.55290102389078,25.938566552901023,4.436860068259386,1.023890784982935,2.04778156996587,1,shifting,Control,0
301507,2691,0,4,18,1,418,41801,0,0,1,71,64,69,82,78,68,67,57,0,0,285,271,556,130,130,123,123,123,123,128,128,139,139,134,134,111,111,128,128,506,130,123,123,130,474,129,121,100,124,504,512,506,512,6.153846153846154,15.384615384615383,8.461538461538462,12.307692307692308,51.53846153846154,6.153846153846154,3.252032520325203,7.317073170731708,6.504065040650406,2.4390243902439024,21.13821138211382,57.72357723577236,8.130081300813009,21.13821138211382,17.073170731707318,3.252032520325203,22.764227642276424,23.577235772357724,2.34375,28.90625,15.625,16.40625,32.8125,2.34375,7.1942446043165464,66.18705035971223,26.618705035971225,4.477611940298507,80.59701492537313,14.92537313432836,1.8018018018018016,75.67567567567568,22.52252252252252,7.03125,34.375,58.59375,100,0,0,0,0,99.1869918699187,0.8130081300813008,0,0,0,99.1869918699187,0.8130081300813008,0,0,0,99.23076923076924,0.7692307692307693,0,0,0,94.57364341085272,5.426356589147287,0,0,0,76.85950413223141,22.31404958677686,0.8264462809917356,0,0,93,7,0,0,0,65.3225806451613,34.67741935483871,0,0,0,1,shifting,Control,0
301456,2628,0,4,17,10,417,41710,0,0,1,199,202,250,254,242,249,256,262,0,0,947,967,1914,619,619,642,642,453,453,516,516,639,639,635,635,446,446,517,517,2237,641,659,445,492,2200,642,625,442,491,2230,2237,2259,2263,12.277867528271406,14.05492730210016,13.08562197092084,7.915993537964459,12.439418416801292,16.63974151857835,15.109034267912772,6.074766355140187,1.8691588785046729,6.074766355140187,35.3582554517134,34.57943925233645,22.958057395143488,12.362030905077262,10.596026490066226,3.752759381898455,11.037527593818984,24.282560706401767,19.767441860465116,11.046511627906977,4.069767441860465,2.3255813953488373,21.124031007751935,39.34108527131783,0.9389671361502347,43.3489827856025,55.71205007824726,0.15748031496062992,61.25984251968504,38.58267716535433,0.672645739910314,48.20627802690583,51.12107623318386,0.9671179883945842,54.35203094777563,44.680851063829785,87.05148205928238,12.16848673946958,0.7800312012480499,0,0,20.637329286798177,30.652503793626707,46.585735963581186,2.12443095599393,0,97.75280898876404,2.247191011235955,0,0,0,80.48780487804878,9.146341463414634,6.504065040650406,3.048780487804878,0.8130081300813008,46.41744548286604,22.585669781931465,21.18380062305296,9.813084112149532,0,23.04,29.92,29.28,7.2,10.56,82.57918552036199,17.420814479638008,0,0,0,68.22810590631364,18.329938900203665,7.942973523421589,4.276985743380855,1.2219959266802445,1,shifting,Control,0
301238,2670,0,4,13,3,413,41303,0,0,1,238,244,266,247,283,276,280,296,0,0,1067,1063,2130,658,621,598,596,437,447,512,512,2,74,1,395,0,39,2,32,2244,658,621,452,513,2112,639,546,441,486,2244,2136,2244,2120,9.017713365539452,7.407407407407407,7.246376811594203,8.695652173913043,3.0595813204508855,2.737520128824477,31.04026845637584,10.57046979865772,3.523489932885906,21.97986577181208,3.523489932885906,3.0201342281879193,32.214765100671144,3.8031319910514543,0.6711409395973155,28.635346756152124,1.342281879194631,0,0.1953125,4.4921875,0,5.859375,4.296875,0,20.27027027027027,51.351351351351354,28.37837837837838,23.29113924050633,41.265822784810126,35.44303797468354,5.128205128205129,48.717948717948715,46.15384615384615,9.375,75,15.625,86.93009118541033,12.006079027355623,1.0638297872340423,0,0,89.04991948470209,10.466988727858292,0.4830917874396135,0,0,92.92035398230088,7.079646017699115,0,0,0,92.98245614035088,7.017543859649122,0,0,0,41.31455399061033,42.72300469483568,14.084507042253522,1.8779342723004695,0,65.01831501831502,29.12087912087912,5.4945054945054945,0.3663003663003663,0,70.52154195011337,28.571428571428573,0.6802721088435374,0.22675736961451248,0,71.39917695473251,28.395061728395063,0.205761316872428,0,0,1,shifting,Control,0
